FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;202409;513881387;SRN0635-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;183;;
INTRA-CH;202409;513881387;SVW0620-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;4;164;;
INTRA-CH;202409;513881387;STY0014-1P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;44;;
INTRA-CH;202409;513881387;SRN0635-6P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;122;;
INTRA-CH;202409;513881387;SVW0608-4P-Y;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202409;513881387;SVW0608-4P-BL;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202409;513881387;SHY0900-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,8;2;101;;
INTRA-CH;202409;513881387;STY1005-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;151;;
INTRA-CH;202409;513881387;SSE0404-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202409;513881387;SRN0616-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;5;205;;
INTRA-CH;202409;513881387;SVW0615-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;4;164;;
INTRA-CH;202409;513881387;STY0014-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;5;252;;
INTRA-CH;202409;513881387;STY0014-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202409;513881387;SVA0714-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202409;513881387;SVW0707-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,4;3;151;;
INTRA-CH;202409;513881387;SVA1350-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;202409;513881387;SFD0121-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;151;;
INTRA-CH;202409;513881387;SAU0431-4P-Y;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202409;513881387;SFD0121-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202409;513881387;SFD0121-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202409;513881387;SSE0426-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;5;205;;
INTRA-CH;202409;513881387;SAU0432-4P-Y;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202409;513881387;SME0465-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202409;513881387;SAU0431-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;4;164;;
INTRA-CH;202409;513881387;28003-BK;87083091;ES;ES;10;EXW;11;3;;0,5;4;202;;
INTRA-CH;202409;513881387;SSE0426-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202409;513881387;SAU0601-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202409;513881387;SAU0531-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;122;;
INTRA-CH;202409;513881387;SP-201;32081090;NL;NL;10;EXW;11;3;;0,5;30;408;;
INTRA-CH;202409;513881387;PF04;85444290;ES;ES;10;EXW;11;3;;0,2;50;6650;;
INTRA-CH;202409;513881387;PF05;90262020;ES;ES;10;EXW;11;3;;0,2;15;2175;;
INTRA-CH;202409;513881387;SP-201;32081090;NL;NL;10;EXW;11;3;;0,5;60;816;;
INTRA-CH;202409;513881387;L-PO/T/13/1;87089235;SI;SI;10;EXW;11;3;;15;1;1384;;
INTRA-CH;202409;513881387;EUPD4003106R;84099100;NL;NL;10;EXW;11;3;;1,4;1;677;;
INTRA-CH;202409;513881387;EUPD4002112R;84099100;NL;NL;10;EXW;11;3;;1,4;1;437;;
INTRA-CH;202409;513881387;EUPD5002115R;85111000;NL;NL;10;EXW;11;3;;1,5;1;569;;
INTRA-CH;202409;513881387;EUPD3003713R;84099100;NL;NL;10;EXW;11;3;;1,2;2;857;;
INTRA-CH;202409;513881387;JE-338094;87082910;NL;NL;10;EXW;11;3;;3,6;1;687;;
INTRA-CH;202409;513881387;353850;87082910;NL;NL;10;EXW;11;3;;2,5;1;458;;
INTRA-CH;202409;513881387;284780;87082910;NL;NL;10;EXW;11;3;;2,5;2;917;;
INTRA-CH;202409;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;470;3985;;
INTRA-CH;202409;513881387;BKR7EIX;85111000;DE;DE;10;EXW;11;3;;0,1;120;928;;
INTRA-CH;202409;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;25;482;;
INTRA-CH;202409;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;100;1929;;
INTRA-CH;202409;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;22;424;;
INTRA-CH;202409;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;147;4542;;
INTRA-CH;202409;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;54;469;;
INTRA-CH;202409;513881387;ILFR7H;85111000;DE;DE;10;EXW;11;3;;0,2;88;909;;
INTRA-CH;202409;513881387;SILZKFR8D7S;85111000;DE;DE;10;EXW;11;3;;0,2;78;522;;
INTRA-CH;202409;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;53;1700;;
INTRA-CH;202409;513881387;BKR7EIX;85111000;DE;DE;10;EXW;11;3;;0,1;20;154;;
INTRA-CH;202409;513881387;IZKR7B;85111000;DE;DE;10;EXW;11;3;;0,2;20;150;;
INTRA-CH;202409;513881387;ILZKBR7B8G;85111000;DE;DE;10;EXW;11;3;;0,1;20;143;;
INTRA-CH;202409;513881387;PFR7B;85111000;DE;DE;10;EXW;11;3;;0,2;22;200;;
INTRA-CH;202409;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;38;330;;
INTRA-CH;202409;513881387;M-FI/SS/1H/1;87089235;SI;SI;10;EXW;11;3;;15;1;718;;
INTRA-CH;202409;513881387;TP-T/S/2;87089235;SI;SI;10;EXW;11;3;;2;1;537;;
INTRA-CH;202409;513881387;P-HF876;87089997;SI;SI;10;EXW;11;3;;2;2;1116;;
INTRA-CH;202409;513881387;SBW1176-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202409;513881387;SAU0755-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202409;513881387;SMA0112-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;202409;513881387;SMA0101-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;5;306;;
INTRA-CH;202409;513881387;SME0455-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202409;513881387;SME0863-4P-Y;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202409;513881387;SVW0630-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;4;164;;
INTRA-CH;202409;513881387;SVW0621-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202409;513881387;SFD0253-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202409;513881387;SAU0601-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;4;202;;
INTRA-CH;202409;513881387;12366-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;160;;
INTRA-CH;202409;513881387;SBW1176-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;151;;
INTRA-CH;202409;513881387;SBW1171-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;42;;
INTRA-CH;202409;513881387;STY0015-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202409;513881387;SBW0901-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202409;513881387;SBW1175-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202409;513881387;STY0015-4P-Y;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202409;513881387;SFD0121-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;151;;
INTRA-CH;202409;513881387;SBW1162-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;4;202;;
INTRA-CH;202409;513881387;SVW0620-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;123;;
INTRA-CH;202409;513881387;SHY0800-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,8;3;151;;
INTRA-CH;202409;513881387;SMA0112-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;122;;
INTRA-CH;202409;513881387;SVW0621-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202409;513881387;SBW1162-4P-BL;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202409;513881387;SHY0800-4P-BL;87083091;ES;ES;10;EXW;11;3;;0,8;1;50;;
INTRA-CH;202409;513881387;SHY0900-4P-BL;87083091;ES;ES;10;EXW;11;3;;0,8;1;50;;
INTRA-CH;202409;513881387;SHY0900-4P-BL;87083091;ES;ES;10;EXW;11;3;;0,8;1;50;;
INTRA-CH;202409;513881387;SHY0900-4P-BL;87083091;ES;ES;10;EXW;11;3;;0,8;1;50;;
INTRA-CH;202409;513881387;SHD1010-1P-BK;87083091;ES;ES;10;EXW;11;3;;0,2;1;22;;
INTRA-CH;202409;513881387;SLM0300-4P-RD;87089997;ES;ES;10;EXW;11;3;;0,6;1;41;;
INTRA-CH;202409;513881387;SBW1010-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,7;1;61;;
INTRA-CH;202409;513881387;UR-ML4-1193;87088055;NL;NL;10;EXW;11;3;;3,8;5;320;;
INTRA-CH;202409;513881387;UR-LA4-1192;87088055;NL;NL;10;EXW;11;3;;3,8;4;272;;
INTRA-CH;202409;513881387;UR-FT4-2846;87088055;NL;NL;10;EXW;11;3;;4,5;2;192;;
INTRA-CH;202409;513881387;UR-LA2-3052;87088055;NL;NL;10;EXW;11;3;;2,2;2;81;;
INTRA-CH;202409;513881387;UE-TW2-1212;87088055;NL;NL;10;EXW;11;3;;1,7;1;57;;
INTRA-CH;202409;513881387;UE-TW2-1212;87088055;NL;NL;10;EXW;11;3;;1,7;2;114;;
INTRA-CH;202409;513881387;UR-LA4-1233;87088055;NL;NL;10;EXW;11;3;;2,5;1;64;;
INTRA-CH;202409;513881387;UR-LA4-4265;87088055;NL;NL;10;EXW;11;3;;2,5;1;90;;
INTRA-CH;202409;513881387;UR-RL4-1449;87088055;NL;NL;10;EXW;11;3;;2,3;1;57;;
INTRA-CH;202409;513881387;UR-TW2-729;87088055;NL;NL;10;EXW;11;3;;3;1;60;;
INTRA-CH;202409;513881387;UR-LA4-2573;87088055;NL;NL;10;EXW;11;3;;4,4;1;68;;
INTRA-CH;202409;513881387;UR-LA4-3512;87088055;NL;NL;10;EXW;11;3;;2,5;1;68;;
INTRA-CH;202409;513881387;UR-TW4-3717;87088055;NL;NL;10;EXW;11;3;;4,3;1;88;;
INTRA-CH;202409;513881387;URKR-TW2-4201;87088055;NL;NL;10;EXW;11;3;;2,9;2;164;;
INTRA-CH;202409;513881387;UR-TW2-305;84099100;NL;NL;10;EXW;11;3;;2,5;1;71;;
INTRA-CH;202409;513881387;UR-RU2-1109;87088055;NL;NL;10;EXW;11;3;;2,4;2;99;;
INTRA-CH;202409;513881387;UR-RE2-2758A;87088055;NL;NL;10;EXW;11;3;;3,3;1;75;;
INTRA-CH;202409;513881387;UR-RL2-1414;87088055;NL;NL;10;EXW;11;3;;1;1;40;;
INTRA-CH;202409;513881387;UR-LA4-1271;87088055;NL;NL;10;EXW;11;3;;2,6;1;71;;
INTRA-CH;202409;513881387;UR-TW2-1715;87088055;NL;NL;10;EXW;11;3;;3,6;2;121;;
INTRA-CH;202409;513881387;UR-TW2-1715;87088055;NL;NL;10;EXW;11;3;;3,6;1;60;;
INTRA-CH;202409;513881387;UR-RE2-3886;87088055;NL;NL;10;EXW;11;3;;3,3;2;114;;
INTRA-CH;202409;513881387;UR-TW2-3300;87088055;NL;NL;10;EXW;11;3;;3,5;3;213;;
INTRA-CH;202409;513881387;UR-TW2-3300;87088055;NL;NL;10;EXW;11;3;;3,5;1;71;;
INTRA-CH;202409;513881387;UR-TW2-3300;87088055;NL;NL;10;EXW;11;3;;3,5;1;71;;
INTRA-CH;202409;513881387;UR-RL2-988;87088055;NL;NL;10;EXW;11;3;;2,2;1;48;;
INTRA-CH;202409;513881387;UR-TW2-3047;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;202409;513881387;UR-ML4-1172;87088055;NL;NL;10;EXW;11;3;;4;1;71;;
INTRA-CH;202409;513881387;UR-TW2-1362;87088055;NL;NL;10;EXW;11;3;;2,7;1;75;;
INTRA-CH;202409;513881387;UR-RL2-3014;87088055;NL;NL;10;EXW;11;3;;1,5;2;81;;
INTRA-CH;202409;513881387;UR-TW2-323;87088055;NL;NL;10;EXW;11;3;;3;1;57;;
INTRA-CH;202409;513881387;UR-TW2-323;87088055;NL;NL;10;EXW;11;3;;3;4;229;;
INTRA-CH;202409;513881387;UR-TW2-1269;87088055;NL;NL;10;EXW;11;3;;3,1;1;57;;
INTRA-CH;202409;513881387;UR-LA2-829;87088055;NL;NL;10;EXW;11;3;;1,4;2;80;;
INTRA-CH;202409;513881387;UR-TW2-3109;87088055;NL;NL;10;EXW;11;3;;3;2;121;;
INTRA-CH;202409;513881387;UR-TW2-1269;87088055;NL;NL;10;EXW;11;3;;3,1;1;57;;
INTRA-CH;202409;513881387;UR-RE2-1833;87088055;NL;NL;10;EXW;11;3;;2;1;48;;
INTRA-CH;202409;513881387;UE-TW2-1212;87088055;NL;NL;10;EXW;11;3;;1,7;1;57;;
INTRA-CH;202409;513881387;"70 AV 13";87083091;NL;NL;10;EXW;11;3;;21;3;667;;
INTRA-CH;202409;513881387;20VW36502X;87083091;NL;NL;10;EXW;11;3;;41;1;1253;;
INTRA-CH;202409;513881387;35PE134;87083091;NL;NL;10;EXW;11;3;;8,1;2;140;;
INTRA-CH;202409;513881387;"70 VS 12";87083091;NL;NL;10;EXW;11;3;;21;2;445;;
INTRA-CH;202409;513881387;"60 AV 13";87083091;NL;NL;10;EXW;11;3;;21;2;445;;
INTRA-CH;202409;513881387;20VW33006X-BL;87089997;NL;NL;10;EXW;11;3;;26,7;2;1568;;
INTRA-CH;202409;513881387;20VW33006X-RD;87089997;NL;NL;10;EXW;11;3;;26,7;1;784;;
INTRA-CH;202409;513881387;20MN33002X-RD;87089997;NL;NL;10;EXW;11;3;;27;2;1568;;
