FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;202508;513881387;SVW1070-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202508;513881387;STY1005-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SVW0621-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202508;513881387;SRN0405-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202508;513881387;SAU0437-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202508;513881387;SBW0270-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;151;;
INTRA-CH;202508;513881387;SHY0800-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,8;2;101;;
INTRA-CH;202508;513881387;SAU0630-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202508;513881387;SSE0432-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202508;513881387;SBW1176-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SBW1176-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SMA0002-1C-BK;40093100;ES;ES;10;EXW;11;3;;0,3;3;66;;
INTRA-CH;202508;513881387;SME0465-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202508;513881387;SBW0271-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,4;2;101;;
INTRA-CH;202508;513881387;SSE0630-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SAU0436-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202508;513881387;SBW1176-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;RC-HE64;85111000;DE;DE;10;EXW;11;3;;0,6;1;26;;
INTRA-CH;202508;513881387;IZKR7B;85111000;DE;DE;10;EXW;11;3;;0,2;9;69;;
INTRA-CH;202508;513881387;RE8C-L;85111000;DE;DE;10;EXW;11;3;;0,1;2;39;;
INTRA-CH;202508;513881387;U5237;85111000;DE;DE;10;EXW;11;3;;0,4;1;16;;
INTRA-CH;202508;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;60;494;;
INTRA-CH;202508;513881387;ILFR7H;85111000;DE;DE;10;EXW;11;3;;0,2;18;190;;
INTRA-CH;202508;513881387;PFR7G-11S;85111000;DE;DE;10;EXW;11;3;;0,1;4;39;;
INTRA-CH;202508;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;55;1745;;
INTRA-CH;202508;513881387;R-NIS-006-I;84833080;NL;NL;10;EXW;11;3;;6;1;510;;
INTRA-CH;202508;513881387;R-NIS-002-I;84833080;NL;NL;10;EXW;11;3;;3;1;300;;
INTRA-CH;202508;513881387;R-MIT-002-I;84833080;NL;NL;10;EXW;11;3;;4;1;300;;
INTRA-CH;202508;513881387;R-BMW-012-I;84833080;NL;NL;10;EXW;11;3;;4,5;1;402;;
INTRA-CH;202508;513881387;R-AUD-012-I;84833080;NL;NL;10;EXW;11;3;;6;1;550;;
INTRA-CH;202508;513881387;R-VW-008-I;84833080;NL;NL;10;EXW;11;3;;5;1;269;;
INTRA-CH;202508;513881387;R-FOR-010-I;84833080;NL;NL;10;EXW;11;3;;4;2;667;;
INTRA-CH;202508;513881387;R-MER-001-I;84099100;NL;NL;10;EXW;11;3;;4;1;269;;
INTRA-CH;202508;513881387;R-HON-006HL;84833080;NL;NL;10;EXW;11;3;;3,5;1;260;;
INTRA-CH;202508;513881387;R-AUD-010-I;84833080;NL;NL;10;EXW;11;3;;3,3;3;901;;
INTRA-CH;202508;513881387;R-FIA-003-I;84099100;NL;NL;10;EXW;11;3;;2,5;2;521;;
INTRA-CH;202508;513881387;R-BMW-018-I;84099100;NL;NL;10;EXW;11;3;;3,6;2;805;;
INTRA-CH;202508;513881387;R-AUD-010-I-5;84099100;NL;NL;10;EXW;11;3;;3,5;3;1105;;
INTRA-CH;202508;513881387;R-AUD-013-I;84833080;NL;NL;10;EXW;11;3;;4,5;1;422;;
INTRA-CH;202508;513881387;R-MIT-EN24-006;84833080;NL;NL;10;EXW;11;3;;3,5;1;300;;
INTRA-CH;202508;513881387;C-NIS-001L;87089997;NL;NL;10;EXW;11;3;;20,5;1;904;;
INTRA-CH;202508;513881387;C-AUD-EN40B-007;87089997;NL;NL;10;EXW;11;3;;19,5;1;1499;;
INTRA-CH;202508;513881387;C-TOY-005L;87089997;NL;NL;10;EXW;11;3;;25;1;1525;;
INTRA-CH;202508;513881387;C-AUD-004L;84099100;NL;NL;10;EXW;11;3;;15;1;904;;
INTRA-CH;202508;513881387;C-MIT-004L;87089997;NL;NL;10;EXW;11;3;;19,5;1;850;;
INTRA-CH;202508;513881387;C-MIT-003L;87089997;NL;NL;10;EXW;11;3;;19,5;1;850;;
INTRA-CH;202508;513881387;C-SUB-002UL;87089997;NL;NL;10;EXW;11;3;;10;1;850;;
INTRA-CH;202508;513881387;C-MIN-002;87089997;NL;NL;10;EXW;11;3;;12,5;1;904;;
INTRA-CH;202508;513881387;C-HON-003UL;87089997;NL;NL;10;EXW;11;3;;18;1;825;;
INTRA-CH;202508;513881387;IZKR7B;85111000;DE;DE;10;EXW;11;3;;0,2;9;69;;
INTRA-CH;202508;513881387;SP-731;32081090;NL;NL;10;EXW;11;3;;1;24;256;;
INTRA-CH;202508;513881387;SP-102;32081090;NL;NL;10;EXW;11;3;;0,5;6;78;;
INTRA-CH;202508;513881387;SP-736;32081090;NL;NL;10;EXW;11;3;;1;6;64;;
INTRA-CH;202508;513881387;SP-201;32081090;NL;NL;10;EXW;11;3;;0,5;24;326;;
INTRA-CH;202508;513881387;JE-337967;87082910;NL;NL;10;EXW;11;3;;3,3;3;1719;;
INTRA-CH;202508;513881387;JE-284779;87082910;NL;NL;10;EXW;11;3;;2,5;2;859;;
INTRA-CH;202508;513881387;R-HON-010HL;84833080;NL;NL;10;EXW;11;3;;3,5;1;260;;
INTRA-CH;202508;513881387;U5096;84099100;DE;DE;10;EXW;11;3;;0,3;9;199;;
INTRA-CH;202508;513881387;U5333;84099100;DE;DE;10;EXW;11;3;;0,4;7;118;;
INTRA-CH;202508;513881387;U5096;84099100;DE;DE;10;EXW;11;3;;0,3;1;22;;
INTRA-CH;202508;513881387;U5333;84099100;DE;DE;10;EXW;11;3;;0,4;3;50;;
INTRA-CH;202508;513881387;LTR7IX-11;85111000;DE;DE;10;EXW;11;3;;0,2;31;218;;
INTRA-CH;202508;513881387;LTR7IX-11;85111000;DE;DE;10;EXW;11;3;;0,2;19;134;;
INTRA-CH;202508;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;30;261;;
INTRA-CH;202508;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;10;87;;
INTRA-CH;202508;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;20;174;;
INTRA-CH;202508;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;21;182;;
INTRA-CH;202508;513881387;ILZKBR7B8G;85111000;DE;DE;10;EXW;11;3;;0,1;15;110;;
INTRA-CH;202508;513881387;DILKAR8R9HS;85111000;DE;DE;10;EXW;11;3;;0,1;8;98;;
INTRA-CH;202508;513881387;DILKAR8R9HS;85111000;DE;DE;10;EXW;11;3;;0,1;8;98;;
INTRA-CH;202508;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;65;499;;
INTRA-CH;202508;513881387;IFR7X8G;85111000;DE;DE;10;EXW;11;3;;0,2;19;233;;
INTRA-CH;202508;513881387;RE9B-T;85111000;DE;DE;10;EXW;11;3;;0,1;2;43;;
INTRA-CH;202508;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;10;94;;
INTRA-CH;202508;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;8;75;;
INTRA-CH;202508;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;4;37;;
INTRA-CH;202508;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;88;833;;
INTRA-CH;202508;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;28;265;;
INTRA-CH;202508;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;68;2241;;
INTRA-CH;202508;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;41;1351;;
INTRA-CH;202508;513881387;IZKR7B;85111000;DE;DE;10;EXW;11;3;;0,2;24;185;;
INTRA-CH;202508;513881387;TP-CT/73/CF;87089235;SI;SI;10;EXW;11;3;;3;1;1335;;
INTRA-CH;202508;513881387;JE-284779;87082910;NL;NL;10;EXW;11;3;;2,5;5;2149;;
INTRA-CH;202508;513881387;SBW1170-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;151;;
INTRA-CH;202508;513881387;SBW1162-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;5;252;;
INTRA-CH;202508;513881387;SBW0271-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,4;2;101;;
INTRA-CH;202508;513881387;SSE0432-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SBW0510-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SRN0635-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;202508;513881387;SBW1175-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202508;513881387;SVW0620-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202508;513881387;SAU0432-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202508;513881387;SBW1171-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;6;303;;
INTRA-CH;202508;513881387;SVW0620-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202508;513881387;SAU0495-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202508;513881387;SHY0900-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,8;1;50;;
INTRA-CH;202508;513881387;SSE0426-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;4;164;;
INTRA-CH;202508;513881387;SSE0426-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202508;513881387;SVW0621-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202508;513881387;SSU8003-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202508;513881387;SSE0630-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SSE0433-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SFD0253-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202508;513881387;SVW0630-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;3;151;;
INTRA-CH;202508;513881387;SFD0122-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;122;;
INTRA-CH;202508;513881387;SHD0398-4C-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;148;;
INTRA-CH;202508;513881387;SVW0630-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SVW0630-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SVW0630-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SAU0631-4C-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;126;;
INTRA-CH;202508;513881387;SVW0630-4P-YE;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SVA0714-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;123;;
INTRA-CH;202508;513881387;SVW0630-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SME0455-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202508;513881387;SVW0610-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SBW0261-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;7;354;;
INTRA-CH;202508;513881387;SNN0801-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,9;2;183;;
INTRA-CH;202508;513881387;SNN0910-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,9;1;105;;
INTRA-CH;202508;513881387;SAU0651-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202508;513881387;SVW0630-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202508;513881387;SBW0271-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,4;1;50;;
INTRA-CH;202508;513881387;SBW0270-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202508;513881387;SSE0427-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SSZ0205-6P-EB;87083091;ES;ES;10;EXW;11;3;;0,6;2;122;;
INTRA-CH;202508;513881387;SBW1176-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202508;513881387;SAU0433-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202508;513881387;SAU0495-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;123;;
INTRA-CH;202508;513881387;SVW0630-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;9;455;;
INTRA-CH;202508;513881387;SHD1010-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202508;513881387;SHY0800-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,8;2;101;;
INTRA-CH;202508;513881387;SAU0531-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;202508;513881387;TTE350+;84099100;DE;DE;10;EXW;11;3;;15,5;1;764;;
INTRA-CH;202508;513881387;TTE560-NW;84099100;DE;DE;10;EXW;11;3;;13,5;1;1028;;
INTRA-CH;202508;513881387;TTE535;84099900;DE;DE;10;EXW;11;3;;13;1;1460;;
INTRA-CH;202508;513881387;TTE600RS4;84099100;DE;DE;10;EXW;11;3;;15;1;2563;;
INTRA-CH;202508;513881387;PF04;85444290;ES;ES;10;EXW;11;3;;0,2;30;3930;;
