FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;202407;513881387;SMA0110-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;74;;
INTRA-CH;202407;513881387;SHD0390-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,7;1;77;;
INTRA-CH;202407;513881387;SVW0707-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,4;1;40;;
INTRA-CH;202407;513881387;SBW0261-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202407;513881387;SFD1300-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;40;;
INTRA-CH;202407;513881387;SAU0780-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;40;;
INTRA-CH;202407;513881387;SAU0436-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;40;;
INTRA-CH;202407;513881387;STY0015-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;40;;
INTRA-CH;202407;513881387;SVA1350-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;85;;
INTRA-CH;202407;513881387;SFD0122-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202407;513881387;SVW0608-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;121;;
INTRA-CH;202407;513881387;SSE0428-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202407;513881387;SBW1176-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;151;;
INTRA-CH;202407;513881387;SMA0002-1P-BK;87083091;ES;ES;10;EXW;11;3;;0,3;4;45;;
INTRA-CH;202407;513881387;SAU0436-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;80;;
INTRA-CH;202407;513881387;SSE0433-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;40;;
INTRA-CH;202407;513881387;S-TY/T/2;87089235;SI;SI;10;EXW;11;3;;28;2;4116;;
INTRA-CH;202407;513881387;"TTE480+ TSI";84099100;DE;DE;10;EXW;11;3;;20;1;1478;;
INTRA-CH;202407;513881387;TTE480;84099100;DE;DE;10;EXW;11;3;;16,5;4;6272;;
INTRA-CH;202407;513881387;"TTE350 1.8T";84099100;DE;DE;10;EXW;11;3;;14,5;1;578;;
INTRA-CH;202407;513881387;284779;87082910;NL;NL;10;EXW;11;3;;2,5;1;458;;
INTRA-CH;202407;513881387;P-HF876;87089997;SI;SI;10;EXW;11;3;;1,5;1;558;;
INTRA-CH;202407;513881387;TP-CS/1;87089997;SI;SI;10;EXW;11;3;;2;2;1095;;
INTRA-CH;202407;513881387;M-FI/SS/1H/1;87089235;SI;SI;10;EXW;11;3;;15;2;1437;;
INTRA-CH;202407;513881387;UR-RL4-1449;87088055;NL;NL;10;EXW;11;3;;2,3;1;57;;
INTRA-CH;202407;513881387;UR-TW2-1345;87088055;NL;NL;10;EXW;11;3;;2,5;1;68;;
INTRA-CH;202407;513881387;UR-TW2-1189;87088055;NL;NL;10;EXW;11;3;;3,4;3;232;;
INTRA-CH;202407;513881387;UR-TW2-3109;87088055;NL;NL;10;EXW;11;3;;3;3;182;;
INTRA-CH;202407;513881387;UR-TW2-323;87088055;NL;NL;10;EXW;11;3;;3;7;402;;
INTRA-CH;202407;513881387;UR-LA4-3887;87088055;NL;NL;10;EXW;11;3;;3,4;1;68;;
INTRA-CH;202407;513881387;URTW-RE2-2919A;87088055;NL;NL;10;EXW;11;3;;3,4;1;80;;
INTRA-CH;202407;513881387;UR-RE2-3886;87088055;NL;NL;10;EXW;11;3;;3,3;4;229;;
INTRA-CH;202407;513881387;UR-RU4-2987;87088055;NL;NL;10;EXW;11;3;;3,3;2;177;;
INTRA-CH;202407;513881387;UR-TW2-1796;87088055;NL;NL;10;EXW;11;3;;2,8;1;57;;
INTRA-CH;202407;513881387;"70 VS 12";87083091;NL;NL;10;EXW;11;3;;21;1;222;;
INTRA-CH;202407;513881387;20VW33006X-BL;87089997;NL;NL;10;EXW;11;3;;26,7;1;784;;
INTRA-CH;202407;513881387;20VW36502X;87083091;NL;NL;10;EXW;11;3;;41;2;2506;;
INTRA-CH;202407;513881387;"60 AV 13";87083091;NL;NL;10;EXW;11;3;;21;4;890;;
INTRA-CH;202407;513881387;20CI33002X-RD;87089997;NL;NL;10;EXW;11;3;;30;2;1568;;
INTRA-CH;202407;513881387;L-AU/SS/8/1;87089850;SI;SI;10;EXW;11;3;;25;1;1174;;
INTRA-CH;202407;513881387;S-AU/T/1H;87089235;SI;SI;10;EXW;11;3;;25;1;6030;;
INTRA-CH;202407;513881387;U5055;85111000;DE;DE;10;EXW;11;3;;0,3;30;507;;
INTRA-CH;202407;513881387;TTE700;87089997;DE;DE;10;EXW;11;3;;16,8;1;1666;;
INTRA-CH;202407;513881387;U5055;85111000;DE;DE;10;EXW;11;3;;0,3;49;829;;
INTRA-CH;202407;513881387;U5055;85111000;DE;DE;10;EXW;11;3;;0,3;7;118;;
INTRA-CH;202407;513881387;R-BMW-018-I;84099100;NL;NL;10;EXW;11;3;;3,6;1;523;;
INTRA-CH;202407;513881387;R-BMW-018-I;84099100;NL;NL;10;EXW;11;3;;3,6;1;523;;
INTRA-CH;202407;513881387;R-BMW-018-I;84099100;NL;NL;10;EXW;11;3;;3,6;2;1046;;
INTRA-CH;202407;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;219;1756;;
INTRA-CH;202407;513881387;BKR7EIX;85111000;DE;DE;10;EXW;11;3;;0,1;32;247;;
INTRA-CH;202407;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;120;1017;;
INTRA-CH;202407;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;120;1017;;
INTRA-CH;202407;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;120;1017;;
INTRA-CH;202407;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;4;33;;
INTRA-CH;202407;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;4;33;;
INTRA-CH;202407;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;5;42;;
INTRA-CH;202407;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;47;1452;;
INTRA-CH;202407;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;120;1042;;
INTRA-CH;202407;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;82;712;;
INTRA-CH;202407;513881387;DILKAR8R9HS;85111000;DE;DE;10;EXW;11;3;;0,1;74;879;;
INTRA-CH;202407;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;78;584;;
INTRA-CH;202407;513881387;DILKAR7C9H;85111000;DE;DE;10;EXW;11;3;;0,1;27;272;;
INTRA-CH;202407;513881387;SILZKFR8D7S;85111000;DE;DE;10;EXW;11;3;;0,2;3;20;;
INTRA-CH;202407;513881387;PFR8S8EG;85111000;DE;DE;10;EXW;11;3;;0,2;12;105;;
INTRA-CH;202407;513881387;TP-T/S/17;87089997;SI;SI;10;EXW;11;3;;2;1;901;;
INTRA-CH;202407;513881387;S-PO/TI/8;87089997;SI;SI;10;EXW;11;3;;15;1;1768;;
INTRA-CH;202407;513881387;WM-BM/CA/2/G;87089235;SI;SI;10;EXW;11;3;;0,6;1;526;;
INTRA-CH;202407;513881387;284780;87082910;NL;NL;10;EXW;11;3;;2,5;1;458;;
INTRA-CH;202407;513881387;JE-302299;87082910;NL;NL;10;EXW;11;3;;1,6;1;433;;
INTRA-CH;202407;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;461;14793;;
INTRA-CH;202407;513881387;U5020;85111000;DE;DE;10;EXW;11;3;;0,2;9;187;;
INTRA-CH;202407;513881387;U5237;85111000;DE;DE;10;EXW;11;3;;0,4;7;133;;
INTRA-CH;202407;513881387;SSE0428-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202407;513881387;SVW0610-4P-Y;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202407;513881387;SMA0101-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;202407;513881387;SAU0630-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202407;513881387;SBW1176-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202407;513881387;SFD0122-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202407;513881387;SSU0500-4P-BL;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202407;513881387;SFD1012-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202407;513881387;SBW1175-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202407;513881387;SBW1162-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;151;;
INTRA-CH;202407;513881387;SFD1216-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202407;513881387;SBW1110-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,4;5;252;;
INTRA-CH;202407;513881387;SBW0901-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202407;513881387;STY0014-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202407;513881387;28003-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202407;513881387;EUPD6002209R;84099100;NL;NL;10;EXW;11;3;;2,2;1;629;;
INTRA-CH;202407;513881387;EUPD4004701R;84099100;NL;NL;10;EXW;11;3;;1,4;1;479;;
INTRA-CH;202407;513881387;EUPD4004701R;84099100;NL;NL;10;EXW;11;3;;1,4;3;1439;;
INTRA-CH;202407;513881387;LTR7IX-11;85111000;DE;DE;10;EXW;11;3;;0,2;17;116;;
INTRA-CH;202407;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;60;1157;;
INTRA-CH;202407;513881387;R2525-10;87089997;DE;DE;10;EXW;11;3;;1;10;241;;
INTRA-CH;202407;513881387;BKR6E-11;85111000;DE;DE;10;EXW;11;3;;0,1;16;28;;
INTRA-CH;202407;513881387;BKR7EIX;85111000;DE;DE;10;EXW;11;3;;0,1;140;1083;;
INTRA-CH;202407;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;200;1498;;
INTRA-CH;202407;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;100;802;;
INTRA-CH;202407;513881387;DILKAR8R9HS;85111000;DE;DE;10;EXW;11;3;;0,1;104;1236;;
INTRA-CH;202407;513881387;SILFR6A;87089997;DE;DE;10;EXW;11;3;;0,3;20;180;;
INTRA-CH;202407;513881387;ILZKAR7A10;85111000;DE;DE;10;EXW;11;3;;0,1;12;85;;
INTRA-CH;202407;513881387;PFR7W-TG;85111000;DE;DE;10;EXW;11;3;;0,2;3;27;;
INTRA-CH;202407;513881387;PKR7A;85111000;DE;DE;10;EXW;11;3;;0,1;6;55;;
INTRA-CH;202407;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;158;1339;;
INTRA-CH;202407;513881387;ILTR6A-8G;87089997;DE;DE;10;EXW;11;3;;0,1;4;41;;
INTRA-CH;202407;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;2;61;;
INTRA-CH;202407;513881387;TTE855;84099100;DE;DE;10;EXW;11;3;;16,9;1;1749;;
