REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
Z-321467;3;76.0167716;228.0503148
Z-325469;3;69.106156;207.318468
ATINTYGR1;3;285.33158208;855.99474624
AC-IS-TB;109;20.91;2279.19
Z-341225;4;76.0167716;304.0670864
Z-335161;7;69.106156;483.743092
Z-335233;8;69.106156;552.849248
Z-325499;10;69.106156;691.06156
Z-345227;2;69.106156;138.212312
Z-361074;6;76.0167716;456.1006296
Z-325248;3;69.106156;207.318468
Z-361077;5;76.0167716;380.083858
FS-38034B24R/25L;3;276.424624;829.273872
FMMD5;4;56.9240064;227.6960256
034-504-Z013;6;133.25;799.5
6-1002-FRB;23;63.468;1459.764
R-BMW-018-I;6;429.065;2574.39
R-AUD-001-I;6;295.692;1774.152
005EA14139;2;212.1586;424.3172
028CF19151;1;239.4154;239.4154
FS-39033B44R/45L;2;331.7095488;663.4190976
FSBS40034B26R/27L;1;684.1509444;684.1509444
FP3325137;6;190.041929;1140.251574
FP-3355132;4;107.1145418;428.4581672
EVE-ST38V8S-CF-ENG;5;280.932;1404.66
P3PSEN;2;30.914;61.828
KT9954;1;805.896;805.896
STAB122XLI30N;1;166.028352;166.028352
FMMD6;4;65.18589344;260.74357376
SES1230H;1;379.0204;379.0204
SES3078;2;454.0668;908.1336
SES3078TIP;11;63.1646;694.8106
X-1030;15;10.168;152.52
TS-0203-1062;5;93.0536;465.268
CI100033-A;3;19.3766;58.1298
TS-0205-1016;1;129.1336;129.1336
MS100113;8;27.9128;223.3024
AC-S1-CF-IP;2;140.5152;281.0304
CI100033;5;176.7592;883.796
VWR140004;4;107.3748836;429.4995344
TS-0203-1025;1;151.6836;151.6836
TS-0203-1050;1;196.7836;196.7836
TS-0215-1027;1;254.2;254.2
TS-0203-1009;3;81.9836;245.9508
TS-0203-1067;1;180.3754;180.3754
TS-0205-1010;2;127.1;254.2
TS-0203-1057;2;82.9266;165.8532
TS-0203-1257;4;75.85;303.4
TS-0203-1209;1;61.4836;61.4836
TS-0203-1262;4;84.0336;336.1344
TS-0203-1252;1;84.0336;84.0336
TS-0203-1264;4;65.6;262.4
TS-0203-1081;3;88.15;264.45
TS-0203-1104;3;13.1036;39.3108
AU128;1;592.9584;592.9584
TS-0203-1263;2;86.0836;172.1672
TS-0203-1101;4;10.0696;40.2784
TS-0203-1266;2;79.95;159.9
TS-0203-2002;2;12.3;24.6
TS-0720-1004;4;15.0634;60.2536
A1000008;1;11.4554;11.4554
TS-0622-9122;2;54.0708;108.1416
MS100086;2;48.4538;96.9076
CI100039;27;141.1712;3811.6224
TS-0720-1003;3;18.8436;56.5308
MS100198;3;500.5034;1501.5102
MS100016;2;647.4474;1294.8948
VWR17G8R600;47;25.90239944;1217.41277368
VWR190001;5;52.88200664;264.4100332
VWR160000;17;77.69731568;1320.85436656
SBMP083;3;107.1904;321.5712
SBMC083;3;150.2486;450.7458
SBMX083;1;298.89;298.89
TS-0720-1002;3;15.0634;45.1902
TS-0720-1007;1;16.4;16.4
TS-0402-1001;3;10.2336;30.7008
TS-0623-1073;1;77.8836;77.8836
VWR31G80R;4;106.23838;424.95352
VWR31P2GT;4;106.23838;424.95352
033CS17136;2;266.0162;532.0324
R-OPE-005-I;2;286.754;573.508
TS-0402-1004;2;8.4952;16.9904
TS-0402-1005;2;8.4952;16.9904
TS-0402-1014;2;8.4952;16.9904
TS-0402-1006;4;11.6686;46.6744
TS-0402-1013;2;12.2836;24.5672
VWR54G5COMP;3;263.64906992;790.94720976
TS-0645-4052;3;77.8836;233.6508
TS-0645-3052;3;77.8836;233.6508
TS-0302-1002;3;140.63;421.89
SAUC092;2;378.3726;756.7452
SAUP087;4;137.9732;551.8928
STYP009;6;127.0016;762.0096
ATINTBMW7;2;269.66759768;539.33519536
ATRADBMW1;1;308.70402568;308.70402568
KLC157;10;53.79120952;537.9120952
KCA417;5;14.20135368;71.0067684
KLC175;2;53.79120952;107.58241904
KTA138A;2;102.60156848;205.20313696
TS-0223-1066;3;94.2836;282.8508
TS-0223-1078;1;90.1836;90.1836
TS-0223-1266;1;84.0336;84.0336
TS-0622-5072;3;77.9;233.7
EVE-A45S-CF-INT;2;655.836;1311.672
CTS-EXH-DP-0026;2;737.9918;1475.9836
CTS-IT-938;1;180.3918;180.3918
CTS-HW-450;8;73.7918;590.3344
CTS-IGN-006;94;15.9818;1502.2892
CTS-IGN-007;236;21.3118;5029.5848
CTS-SUS-2002;2;67.6418;135.2836
MMTB-CTR-17;2;90.1918;180.3836
MMTB-SUP-20;7;99.9826;699.8782
MMTB-MUS4-15;2;92.6846;185.3692
MMTB-FOST-13;3;92.6846;278.0538
MMTB-N54-07;4;134.9884;539.9536
AC-MK7-FPT;38;2.624;99.712
AC-UNI-WD;182;2.87;522.34
MS100195;55;54.2184;2982.012
MS100180;2;176.7592;353.5184
ARMABM90M5-A;1;798.68;798.68
ARMAMIM135-A;2;570.515;1141.03
ARMABM3034-A;3;546.12;1638.36
ARMABMWF30-A;1;546.12;546.12
ARMAMSTG50-A;2;287.738;575.476
ARMAFDMSTG-A;1;261.58;261.58
CG85-02-0002;6;158.752;952.512
300001009;1;518.7976;518.7976
ALP.07.13.0002-1;1;104.5172;104.5172
ALP.07.06.0001-1;1;45.8872;45.8872
ALP.07.03.0014-1;1;122.9754;122.9754
AMS.04.05.0001-1;2;304.1954;608.3908
VWR810002;27;38.20628624;1031.56972848
VWR29DQ381;5;355.4785608;1777.392804
VWR130006;26;27.5231524;715.6019624
"THE-8J 002 00";1;479.536;479.536
R-BMW-019-I;5;429.065;2145.325
06D115562;26;1.23;31.98
8D0121403M;2;6.56;13.12
AC-200-EM;10;13.284;132.84
03H971921;653;3.936;2570.208
R17-10-2;3;41;123
AC-180-EM;58;13.284;770.472
ATIKYGR01;2;174.51753976;349.03507952
ATMSYGR02;2;150.05800576;300.11601152
ATMSYGR04;6;228.77323336;1372.63940016
S-TY/T/2;3;1687.7322;5063.1966
E-TY/SS/3;3;268.5008;805.5024
SMA0600-1P-BK;3;9.84;29.52
STY0014-1C-BK;1;18.2204;18.2204
ATINTFO55;2;268.81769064;537.63538128
U5099;46;35.3338;1625.3548
TS-0223-1091;3;90.1836;270.5508
TS-0801-1002;3;47.15;141.45
TS-0645-2052;5;66.625;333.125
MMSBH-RX8-04K;2;211.7486;423.4972
FMINDK31;6;162.09506128;972.57036768
ATMSFK802;1;230.33469048;230.33469048
ATINTHON03;1;340.6051876;340.6051876
ATMSYGR05;4;36.70412496;146.81649984
MS100210;115;35.2436;4053.014
GPST;84;0.82;68.88
AMS-00.06.0108-1;979;0.3444;337.1676
PPF-1826;4;25.35885424;101.43541696
RPF-1195;2;29.44038456;58.88076912
WSK-TOY001;2;97.57130472;195.14260944
BHF53Z;1;79.05123736;79.05123736
VWR12G7R600;7;209.78868192;1468.52077344
VWR12G7R600ITBLA;81;103.60959776;8392.37741856
PRK-148-BK;6;258.26303112;1549.57818672
PRK-144-BK;1;328.1530612;328.1530612
CTS-IGN-008;97;14.6534;1421.3798
VWR180004;38;18.1346444;689.1164872
VWR810003;4;129.50211456;518.00845824
AC-MK7-IM;1;188.6;188.6
WB-508;3;59.29584;177.88752
ITGYARISKITEVO;2;305.74911632;611.49823264
ATIKMINI04;2;214.48293592;428.96587184
VWR810005;2;84.18032752;168.36065504
VWR810004;4;97.12658592;388.50634368
VWR810009;14;27.19702528;380.75835392
CTS-F1x-M5M6-DF;3;491.9918;1475.9754
EVE-Vbadge;5;6.888;34.44
ATMSYGR06;5;160.06912008;800.3456004
VWR120010;39;121.08210528;4722.20210592
VWR120003;26;121.08210528;3148.13473728
ILKR8E6;20;9.2168;184.336
DILKAR8A8;48;15.2028;729.7344
AC-N54-TB;30;68.88;2066.4
BPR8EIX;12;6.1992;74.3904
R18-10-2;5;32.8;164
AC-MK7-GFH;15;13.12;196.8
MMOCF-BMW;7;27.9292;195.5044
CTS-HX-006;5;133.2418;666.209
MMR17-0201;2;281.65524;563.31048
MMR17-0202;1;296.4792;296.4792
P3ESVA;3;40.426;121.278
PPF-1512;4;25.35885424;101.43541696
KCA510;11;93.42059592;1027.62655512
KTA285;7;160.7905528;1125.5338696
KTA286;4;101.18835096;404.75340384
AC-MK7-BT;60;9.84;590.4
AC-27-YH;13;26.2072;340.6936
EUPD6003411R;2;713.1868;1426.3736
200001089;1;480.9054;480.9054
MMAI-MK7-TI;1;64.7472;64.7472
AC-500-TB;76;17.8432;1356.0832
AC-45-TB;64;33.4232;2139.0848
AC-200-TB;72;22.7632;1638.9504
EUPD3003713R;3;351.5504;1054.6512
ATINTVAG41;2;596.53591568;1193.07183136
ATIKYGR02;2;333.50945208;667.01890416
ATIKNIS01;2;163.99252816;327.98505632
ILKAR7L11;8;10.4796;83.8368
MMHOSE-MK7-15RRBK;1;12.2918;12.2918
EUPD6003412R;1;772.6204;772.6204
EUPD4004701R;3;393.3868;1180.1604
EUPD4002102R;1;334.3468;334.3468
EUPD4002106R;2;339.2668;678.5336
EUPD4002112R;3;358.9468;1076.8404
EUPD4005001R;2;388.8604;777.7208
EUPD8002210R;1;688.5868;688.5868
EUPD6003401R;1;629.5468;629.5468
EUPD6002211R;1;516.3868;516.3868
EUPD6002210R;2;516.3868;1032.7736
EUPD5002115R;3;467.1868;1401.5604
EUPD4003601R;1;383.5468;383.5468
EUPD4003302R;2;559.4204;1118.8408
EUPD4003211R;3;344.1868;1032.5604
EUPD2003301R;3;367.5404;1102.6212
EUPD4002711R;2;432.7468;865.4936
VWR190002;8;32.37552864;259.00422912
ALP.07.04.0028-2;3;119.8594;359.5782
AC-MK8-MD;81;21.73;1760.13
AC-S55-CHP;52;7.38;383.76
AC-BM-ODP;111;2.05;227.55
AC-27-DEL;25;5.33;133.25
PPF-9786;3;25.35885424;76.07656272
PPF-9772;2;50.72759112;101.45518224
RPF-2045;5;21.32673712;106.6336856
JSK-145-80C-BK;4;121.2105796;484.8423184
SP-27;30;8.774;263.22
CTS-A90-HX;2;270.5918;541.1836
ATMSYGR08;4;69.45519392;277.82077568
ATMSYGR07;3;75.18712512;225.56137536
ATMSREN8;6;71.13524272;426.81145632
ATMSREN7;6;71.12536008;426.75216048
DP-BM/SS/9;1;1168.1638;1168.1638
SFDX091;3;241.08;723.24
ATIKHYU5;4;172.19511936;688.78047744
ATMSHYU4;1;135.77759096;135.77759096
WB-323;5;24.58800832;122.9400416
VWR520000;6;90.64357408;543.86144448
VWRA10000;3;4.85237624;14.55712872
EUPD4002701R;1;427.8268;427.8268
EUPD4002704R;1;516.3868;516.3868
VWR150002;4;173.21303128;692.85212512
ALP.37.03.0004-2;1;127.92;127.92
ITGYARISSCOOP;1;197.6528;197.6528
RC-HE64;4;20.2704;81.0816
EVE-G8XMV2-CF-INT;3;1303.8;3911.4
11427566327;1;1.435;1.435
ATIKBMW2;1;214.48293592;214.48293592
ATMSBMW5;2;155.62193208;311.24386416
ARMAGM82M4-A-3/4;1;712.58;712.58
ARMATYYAGR-A;2;319.8;639.6
CG85-02-0C20;1;356.7;356.7
1CCVW08F041-;5;94.3;471.5
1CCVW08F04;7;188.6;1320.2
ARMABG82M4-5;3;153.34;460.02
E-BM/T/12;1;1203.0302;1203.0302
TP-CT/69;2;1042.63;2085.26
S-BM/TI/33H;2;3270.857;6541.714
PFR7G-11S;28;7.4702;209.1656
EVE-E9X-CF-DCT;3;329.64;988.92
AC-200-PP;71;24.6;1746.6
SAUP090;1;62.689;62.689
WSK-SUB001;2;68.41751672;136.83503344
VWR680003;2;364.2246972;728.4493944
FMINLD1;5;224.82017736;1124.1008868
FMDV34A;3;113.65036;340.95108
FMDV34R;3;97.42306512;292.26919536
E10-82-092-01-22;3;106.928;320.784
CI100035;1;286.9754;286.9754
AMS.38.08.0002-1;1;2459.9918;2459.9918
AMS.38.08.0001-1;1;654.9422;654.9422
AMS.38.09.0001-1;1;215.2172;215.2172
AMS.38.02.0001-1;2;553.4672;1106.9344
AMS.38.14.0003-2;1;4243.4672;4243.4672
E10-42-052-03-22;3;106.928;320.784
E10-42-040-06-22;3;127.92;383.76
E10-20-046-02-22;1;123.656;123.656
E10-35-023-14-22;1;111.52;111.52
E10-35-047-07-22;2;81.344;162.688
E10-35-016-09-22;1;106.928;106.928
E10-35-016-05-22;2;84.296;168.592
E4043-140;1;114.8;114.8
CI100042;9;774.8754;6973.8786
E10-40-036-06-22;2;100.368;200.736
E10-40-011-01-22;1;82.656;82.656
E10-55-007-01-22;1;109.552;109.552
E10-35-023-08-22;2;93.808;187.616
E20-55-019-01-22;3;87.248;261.744
E5530-140;1;102.336;102.336
E10-25-036-05-22;2;150.224;300.448
E10-30-013-01-22;4;88.56;354.24
E10-70-009-01-22;1;75.768;75.768
E10-35-046-01-22;6;97.416;584.496
E10-55-013-03-22;2;85.936;171.872
E10-55-008-05-22;2;84.952;169.904
E10-82-043-01-22;2;94.136;188.272
E10-82-001-01-22;1;87.904;87.904
E10-15-004-03-22;1;86.92;86.92
E10-15-007-14-20;4;66.912;267.648
E10-15-022-02-22;2;124.312;248.624
E10-15-027-01-22;2;192.536;385.072
E1570-140;3;107.256;321.768
IFR7G-11KS;16;9.3726;149.9616
E10-15-009-01-22;2;99.384;198.768
E10-15-009-05-22;2;99.384;198.768
E20-15-021-06-22;10;119.72;1197.2
E10-20-022-09-22;1;129.56;129.56
E10-20-031-09-22;4;117.096;468.384
E10-20-014-17-22;2;115.784;231.568
E10-20-001-02-22;2;108.896;217.792
E10-63-020-01-22;2;102.008;204.016
SBMP086;5;165.5498;827.749
E10-75-020-05-22;1;114.472;114.472
E10-75-012-05-22;2;103.648;207.296
UR-TW2-3932;4;67.4286;269.7144
E10-75-003-15-22;3;102.336;307.008
E10-70-010-01-22;2;83.312;166.624
E20-65-013-02-22;3;80.36;241.08
E20-65-015-02-22;2;75.768;151.536
E20-81-003-02-22;1;79.376;79.376
E20-85-051-06-22;3;96.76;290.28
E20-85-051-05-22;3;113.16;339.48
E20-85-003-01-22;3;72.816;218.448
E20-15-021-02-22;12;106.928;1283.136
E20-15-021-05-22;2;106.928;213.856
UR-TW2-323;8;47.0926;376.7408
UR-TW2-340;3;47.1008;141.3024
UR-TW3-020;1;52.521;52.521
UR-TW2-986;2;55.9076;111.8152
UR-TW4-786;3;67.4286;202.2858
UR-TW2-1345;3;55.9076;167.7228
E40-85-014-06-11;2;309.14;618.28
E40-15-021-04-11;4;378.43;1513.72
E40-20-031-03-11;2;215.168;430.336
UR-TW2-1715;5;49.979;249.895
UR-TW2-1796;5;47.1008;235.504
UR-TW2-3051;5;58.4496;292.248
UR-TW2-3109;4;49.979;199.916
UR-TW2-110;2;61.8362;123.6724
UR-TW2-729;1;49.979;49.979
UR-TW2-3212;2;55.9076;111.8152
UR-TW2-1289;2;49.979;99.958
UR-TW4-2741;2;66.0756;132.1512
UR-TW2-515;2;63.5336;127.0672
UR-TW4-2141P;2;67.4286;134.8572
UR-RE2-3933A;4;61.8362;247.3448
UR-TW2-1362;5;61.8362;309.181
UR-RE2-1157;1;43.706;43.706
UR-LA2-3677;2;33.5462;67.0924
UR-LA2-3052;4;33.5462;134.1848
UR-LA2-1347;2;39.811;79.622
UR-LA2-3208;5;33.5462;167.731
UR-LA2-1256;3;36.9328;110.7984
UR-LA2-2090;3;40.6556;121.9668
UR-LA2-1503;2;36.9328;73.8656
UR-LA2-1291;2;33.5462;67.0924
UR-LA2-853;3;52.521;157.563
UR-RL2-3935;2;50.4874;100.9748
UR-RL2-732;2;36.9328;73.8656
UR-RL2-1080;2;30.1514;60.3028
UR-RL2-422;2;33.5462;67.0924
UR-RL2-988;2;39.811;79.622
UR-RT2-3216;6;46.5924;279.5544
UR-RL2-1295;3;33.5462;100.6386
UR-RL2-301;3;33.5462;100.6386
UR-RL2-2146;2;32.1932;64.3864
UR-RL2-2614;3;39.811;119.433
EVE-GR4-CF-ENG;2;280.44;560.88
UR-RL2-1370;2;37.269;74.538
UR-RL2-652;3;33.5462;100.6386
UR-RL2-791;1;33.5462;33.5462
UR-RL2-790;2;36.9328;73.8656
UR-RU4-2987;6;72.8488;437.0928
UR-LA8-1257;8;84.3698;674.9584
UR-RL4-1259;11;72.8488;801.3368
UR-LA3-3524;4;50.4874;201.9496
UR-RE2-3934;3;39.811;119.433
UR-ROC4-1260A;4;86.4034;345.6136
UR-FD3-1456;1;67.4286;67.4286
UR-AR18-303;1;92.8076;92.8076
UR-AR19-378;1;89.0848;89.0848
UR-AF23-316;2;87.7564;175.5128
UR-AR23-361;1;101.5734;101.5734
ATMSYGR09;2;103.73807208;207.47614416
ATMSFT1;1;207.50579208;207.50579208
5w30;21;18.8846;396.5766
0W20;10;17.7202;177.202
5W40;37;18.8846;698.7302
0W40;24;17.7202;425.2848
VWR030001-GAR;2;369.39331792;738.78663584
VWR030001-CONT;1;369.39331792;369.39331792
EVE-C8BMC-FTR;2;123.984;247.968
EUPD4003209R;1;344.1868;344.1868
EUPD4003001R;1;415.5104;415.5104
EUPD4002108R;1;358.9468;358.9468
E10-85-043-02-22;2;113.488;226.976
E10-25-043-06-22;2;99.384;198.768
E10-35-020-02-22;5;82;410
E4023-140;1;100.368;100.368
E10-85-041-01-22;6;106.928;641.568
E10-85-040-01-22;2;68.552;137.104
E10-57-002-01-22;2;82.656;165.312
E20-81-016-04-22;4;90.2;360.8
E10-85-008-02-22;2;62.32;124.64
E10-85-024-02-22;2;78.72;157.44
E20-81-009-02-22;4;86.264;345.056
E10-81-010-05-22;3;79.704;239.112
EVE-ST38Y-CF-INT;11;843.288;9276.168
E10-15-007-04-22;1;73.8;73.8
E10-15-007-09-22;2;88.888;177.776
E10-15-007-08-22;1;88.888;88.888
E20-15-007-02-22;2;79.376;158.752
MS100219;282;29.3888;8287.6416
20W60;20;15.498;309.96
E40-15-021-01-11;6;310.739;1864.434
ZKER6A-10EG;6;3.0012;18.0072
216CLSDWAOT-R;16;25.256;404.096
216CLSDWAOP-R;11;40.59;446.49
216CLSDWABO-R;13;32.267;419.471
216CLSDWAWT-R;9;25.256;227.304
216CLSDWAFP-R;5;40.59;202.95
216CLSDWAEGT-R;1;47.642;47.642
216CLSDWAVO-R;18;22.714;408.852
UR-TW2-1534;5;55.9076;279.538
UR-TW2-3300;6;58.4496;350.6976
UR-TW4-3717;2;72.8488;145.6976
UR-TW2-2989;5;63.5336;317.668
UR-FD3-947;1;72.8488;72.8488
UR-FD3-019;4;72.8488;291.3952
UR-FD3-1320;2;72.8488;145.6976
UR-RU2-679A;4;42.353;169.412
UR-RU2-946A;6;44.895;269.37
UR-RU2-858;3;39.811;119.433
EVE-RSQ3-CF-INT;8;843.288;6746.304
UR-RE2-065;4;47.1008;188.4032
ATMSHYU3;2;135.10557144;270.21114288
ATMSHYU5;2;109.68742136;219.37484272
ATMSFO123;1;207.50579208;207.50579208
UR-RE2-2171;1;47.1008;47.1008
UR-RT2-3122;3;39.811;119.433
UR-LA4-299;3;52.521;157.563
UR-LA4-3053;3;55.9076;167.7228
UR-ML2-2261;1;47.0926;47.0926
LKR8AP;40;7.9212;316.848
DCPR8EKP;40;7.1504;286.016
ML2-2884;3;80.9832;242.9496
UR-LA6-3012;2;82.1722;164.3444
UR-RE2-116A;2;52.521;105.042
UR-RL2-686;1;26.2564;26.2564
UR-RL8-3013;2;83.0168;166.0336
CTS-IT-825;2;171.3718;342.7436
CTS-IT-940;3;135.2918;405.8754
UR-ML2-1258;2;32.185;64.37
UR-RE2-2089;5;42.353;211.765
RE2-1891;3;47.1008;141.3024
UR-RE2-177;3;47.1008;141.3024
UR-RE2-2744;3;52.521;157.563
UR-RE2-1821;2;52.521;105.042
UR-RE2-1270;3;39.811;119.433
UR-TW2-2142;2;67.4286;134.8572
UR-RE4-1916;5;61.8362;309.181
UR-RE4-122;2;67.5024;135.0048
UR-RL2-945;1;26.2564;26.2564
UR-LA4-3718;3;55.9076;167.7228
URTW-RL4-3720;4;52.521;210.084
UR-RL2-3056;2;36.9328;73.8656
UR-ML2-3055;3;43.7142;131.1426
UR-ML2-1824;2;33.5462;67.0924
UR-RL2-3304;4;36.9328;147.7312
UR-RL3-3110;2;55.9076;111.8152
UR-ML4-3067;1;67.4286;67.4286
UR-LA5-1421;1;63.5336;63.5336
UR-RL4-1423;2;57.2606;114.5212
UR-ML4-3054;2;52.521;105.042
UR-RL4-1435;2;65.231;130.462
UR-LA4-2883;2;55.9076;111.8152
UR-LA4-1192;4;55.9076;223.6304
FMTIA8;4;157.37115936;629.48463744
UR-LA4-147;3;55.9076;167.7228
UR-LA4-651;10;55.9076;559.076
UR-RL2-1273;2;38.1136;76.2272
UR-ML4-1193;5;52.521;262.605
UR-RE2-2758A;1;61.8362;61.8362
UR-ML2-2760;3;52.521;157.563
UR-RL2-3014;2;33.5462;67.0924
UR-RL2-3707;5;36.9328;184.664
UR-LA6-3705;4;78.7774;315.1096
UR-RL8-3706;5;86.4034;432.017
UR-RE2-2432A;5;57.2606;286.303
UR-TW2-1255;3;52.5128;157.5384
10W40-YT;4;7.3308;29.3232
420121321;136;8.036;1092.896
EVE-EA8884-R-INT;2;655.836;1311.672
EVE-EA8884-GTI-INT;3;655.836;1967.508
R11-10-2;4;41;164
R15-10-2;3;51.66;154.98
ATINTKIA1;1;269.66759768;269.66759768
EVE-FX34M-V2-INT;1;655.836;655.836
EVE-FX34M-PF;3;93.48;280.44
034-407-1006;1;146.575;146.575
TS-0740-1002;2;8.7986;17.5972
VWR610007;4;195.69603728;782.78414912
ATMSFO124;5;91.89866936;459.4933468
JSK-145-70-BK;2;102.72016016;205.44032032
MST-VW-MK888;2;298.29760576;596.59521152
ATINTHYU4;2;301.4699332;602.9398664
MST-BW-M3402;1;386.79664696;386.79664696
MST-FO-MK4017;2;197.14878536;394.29757072
E10-20-040-03-22;2;157.112;314.224
E10-20-043-07-22;2;182.368;364.736
E10-20-041-01-22;2;123;246
E10-20-011-06-22;2;129.888;259.776
E10-20-049-01-22;2;127.264;254.528
E10-20-049-06-22;2;120.376;240.752
E10-20-035-01-22;6;122.344;734.064
VWR140010;4;107.3748836;429.4995344
VWR150001;3;161.86776056;485.60328168
E10-46-035-03-22;1;123;123
E10-15-014-04-22;4;99.384;397.536
E5517-140;1;87.904;87.904
E10-15-011-02-22;2;102.336;204.672
PPF-1194;1;25.35885424;25.35885424
E10-20-047-03-22;3;103.32;309.96
E10-20-016-01-22;4;84.296;337.184
E10-15-011-04-22;1;93.48;93.48
AC-200-QS;9;21.32;191.88
FMBP6;3;67.449018;202.347054
KDT985;5;13.77640016;68.8820008
UR-TW2-1189;3;63.5336;190.6008
UR-TW2-3047;5;58.4496;292.248
UR-TW2-071;3;43.706;131.118
UR-TW2-1106;2;47.068;94.136
UR-TW4-2757;2;67.4286;134.8572
UR-AR12-529;1;84.7962;84.7962
UR-LA2-1647;2;38.1136;76.2272
UR-LA2-2804;1;33.5462;33.5462
UR-LA2-829;3;33.0378;99.1134
UR-LA2-1232;2;39.811;79.622
UR-LA2-1027;3;33.5462;100.6386
UR-RL2-1048;2;33.5462;67.0924
EVE-8YS3-CF-INT;6;655.836;3935.016
UR-TW2-1820;3;58.4496;175.3488
UR-RE2-2481;3;50.4874;151.4622
UR-RL4-3215;3;57.2606;171.7818
UR-AR18-282;2;84.3698;168.7396
UR-AF27-486;2;111.4462;222.8924
UR-AR23-485;1;95.0462;95.0462
UR-RE4-3213A;3;67.4286;202.2858
UR-RT2-2148;3;32.185;96.555
UR-TW2-3081;1;55.9076;55.9076
UR-RE2-1645;4;47.1008;188.4032
UR-LA4-1822;3;67.4286;202.2858
UR-RE2-3886;3;47.1008;141.3024
UR-LA4-3887;3;55.9076;167.7228
UR-RL2-2434;3;33.5462;100.6386
UR-LA4-2433;2;55.9076;111.8152
UR-RL2-514;3;38.1218;114.3654
UR-ML2-2992;6;36.9328;221.5968
UR-ML2-2991;10;38.1218;381.218
UR-RE2-1290;3;47.1008;141.3024
UR-AF27-377;1;111.4462;111.4462
1-101s;29;11.9474;346.4746
VWR18G700-SERV;11;14.89313848;163.82452328
VWR700000;7;64.74117464;453.18822248
VWR1241S4FO;2;122.37673112;244.75346224
ATIKFO33;1;172.8473736;172.8473736
Z-2515225;4;82.9273872;331.7095488
Z-2011784;2;103.659234;207.318468
Z-2051793;2;96.400184;192.800368
Z-2113589;3;82.9273872;248.7821616
Z-1355110;3;86.382695;259.148085
Z-1313913;2;98.13074152;196.26148304
Z-1353914;6;78.43258344;470.59550064
ES-2513708;3;35.5403088;106.6209264
ES-1013912;3;40.27901664;120.83704992
ES-355264;9;20.7318468;186.5866212
ES-1311525;5;43.53687828;217.6843914
ES-1350565;6;26.6552316;159.9313896
034-145-Z049;4;55.1942;220.7768
034-301-2009;3;636.32;1908.96
W0599;5;9.89252264;49.4626132
UR-TW2-990;4;52.521;210.084
UR-TW2-1832;1;52.521;52.521
UR-FD3-903;2;72.8488;145.6976
UR-ML4-265;2;67.4286;134.8572
UR-TW2-359;2;49.979;99.958
UR-LA4-991;2;55.9076;111.8152
UR-RE4-1321;2;58.4496;116.8992
UR-TW2-1514;2;63.55;127.1
UR-RL4-1294;3;55.9076;167.7228
UR-RE2-1346;3;47.1008;141.3024
UR-FD3-1018;2;72.8488;145.6976
UR-RE2-1750;1;57.2606;57.2606
UR-LA4-854;3;67.4286;202.2858
UR-RU2-856A;2;52.521;105.042
UR-ML6-973;3;77.5966;232.7898
UR-RL4-974P;5;47.1008;235.504
S-AU/TI/24H;1;3536.25;3536.25
S-AU/TI/23H;1;3425.55;3425.55
UR-RL8-1019P;2;78.7774;157.5548
UR-LA4-2573;1;55.9076;55.9076
UR-RE3-2576;1;47.1008;47.1008
D650-0003;367;33.2428;12200.1076
D650-0010;305;36.1128;11014.404
SD-1613709;2;131.3016964;262.6033928
SD-1213445;4;93.2933106;373.1732424
SD-1214801;2;152.0335432;304.0670864
SD-1313035;8;96.400184;771.201472
SD-1318355;4;117.4804652;469.9218608
75W140;19;11.4062;216.7178
VWR140006;3;107.3748836;322.1246508
VWR190003;7;53.4156692;373.9096844
VWR190004;4;32.37552864;129.50211456
VWR501000;2;137.368696;274.737392
VWR501001;1;186.15928968;186.15928968
U3P3AS1X;3;189.7644;569.2932
9-250;6;62.689;376.134
9-350;10;98.769;987.69
ATMSHYU6;2;38.53241336;77.06482672
9-350-bracket;5;3.608;18.04
9-250-bracket;5;3.157;15.785
216VWBWWT270;5;20.787;103.935
216VWBWVO270;3;20.787;62.361
216VWBWOT270;6;20.787;124.722
216VWBWEGT270;2;47.847;95.694
216VWBWEBO270;4;28.7;114.8
216VWBWBO270-3;3;16.277;48.831
UR-FD3-1749;3;72.8488;218.5464
UR-LA4-1445;3;63.5336;190.6008
UR-LA2-1110;2;36.9328;73.8656
UR-LA4-343;3;55.9076;167.7228
UR-RU2-407;1;39.811;39.811
UR-ML4-300;1;55.9076;55.9076
UR-RE2-1833;2;39.811;79.622
UR-TW2-1269;5;47.1008;235.504
UR-RL2-2807;14;36.9328;517.0592
UR-LA2-2803;6;36.9328;221.5968
UR-RT2-1861;3;74.5462;223.6386
E10-20-016-03-22;2;124.968;249.936
E40-85-008-01-10;2;148.707;297.414
E8530-320;1;252.642;252.642
EVE-G8XM-CF-ENG;6;442.8;2656.8
UR-LA2-972;3;37.269;111.807
UR-TW3-394;2;66.0756;132.1512
UR-LA4-2759;3;63.5336;190.6008
STYC009;3;291.2886;873.8658
STYX009;1;421.4554;421.4554
FMDV35;5;124.51138136;622.5569068
AC-180-CAN;16;4.1;65.6
FRI-0311;1;941.5858936;941.5858936
LA-3001;3;32.67443586;98.02330758
FRI-0194;4;484.8464676;1939.3858704
FRI-0218;4;298.637317;1194.549268
LA-3002-2;4;33.72844992;134.91379968
FRI-0205;5;484.8464676;2424.232338
