FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;202511;513881387;SRN0615-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202511;513881387;SME0455-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202511;513881387;SVA0715-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,6;1;61;;
INTRA-CH;202511;513881387;SBW0901-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202511;513881387;SAU0528-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202511;513881387;STY0015-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202511;513881387;SAU0755-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202511;513881387;SBW0271-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,4;3;151;;
INTRA-CH;202511;513881387;UR-TW2-3047;87088055;NL;NL;10;EXW;11;3;;3;2;142;;
INTRA-CH;202511;513881387;GSH48-91SS2;87088020;FR;FR;10;EXW;11;3;;25;1;476;;
INTRA-CH;202511;513881387;VSM58-C1SA3;73209090;FR;FR;10;EXW;11;3;;24,5;2;826;;
INTRA-CH;202511;513881387;GSH48-91SS2;87088020;FR;FR;10;EXW;11;3;;25;1;476;;
INTRA-CH;202511;513881387;VSA22-CUSA1;87089997;FR;FR;10;EXW;11;3;;28;2;1694;;
INTRA-CH;202511;513881387;VSH64-B1DS2;84099100;FR;FR;10;EXW;11;3;;14,7;1;294;;
INTRA-CH;202511;513881387;SKGD2-S3B00;84099100;FR;FR;10;EXW;11;3;;12;1;105;;
INTRA-CH;202511;513881387;SKHA2-S3B00;73209090;FR;FR;10;EXW;11;3;;9;1;90;;
INTRA-CH;202511;513881387;SKGB2-S3B00;84099100;FR;FR;10;EXW;11;3;;9;1;90;;
INTRA-CH;202511;513881387;VSF56-B1DS2;84099100;FR;FR;10;EXW;11;3;;15,9;1;354;;
INTRA-CH;202511;513881387;VSM44-B1DS2;84099100;FR;FR;10;EXW;11;3;;12;1;336;;
INTRA-CH;202511;513881387;VSAEA-B1DS2;84099100;FR;FR;10;EXW;11;3;;16;1;366;;
INTRA-CH;202511;513881387;VSJ14-B1DS2;84099100;FR;FR;10;EXW;11;3;;12,3;1;354;;
INTRA-CH;202511;513881387;VSV70-B1DS2;84099100;FR;FR;10;EXW;11;3;;12,3;1;366;;
INTRA-CH;202511;513881387;SKH36-S3B00;84099100;FR;FR;10;EXW;11;3;;8,3;1;90;;
INTRA-CH;202511;513881387;DI-BM/CA/7/G;87089235;SI;SI;10;EXW;11;3;;9,5;1;1143;;
INTRA-CH;202511;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;6;190;;
INTRA-CH;202511;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;13;412;;
INTRA-CH;202511;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;23;200;;
INTRA-CH;202511;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;95;3131;;
INTRA-CH;202511;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;38;1252;;
INTRA-CH;202511;513881387;TTE480;84099100;DE;DE;10;EXW;11;3;;16,5;1;1343;;
INTRA-CH;202511;513881387;"TTE490 G4KH";84099100;DE;DE;10;EXW;11;3;;14,2;1;1007;;
INTRA-CH;202511;513881387;TTE300THP-NW;84099900;DE;DE;10;EXW;11;3;;15;1;713;;
INTRA-CH;202511;513881387;315366;87082910;NL;NL;10;EXW;11;3;;1,6;2;775;;
INTRA-CH;202511;513881387;SAU0431-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;4;164;;
INTRA-CH;202511;513881387;SFT0658-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,7;2;122;;
INTRA-CH;202511;513881387;SRN0616-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;123;;
INTRA-CH;202511;513881387;SHD0394-6C-BK;87083091;ES;ES;10;EXW;11;3;;0,8;2;256;;
INTRA-CH;202511;513881387;SFD1216-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202511;513881387;SPR0850-4P-YE;87083099;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202511;513881387;SHY0900-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,8;2;101;;
INTRA-CH;202511;513881387;SRN0405-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202511;513881387;SHD0380-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202511;513881387;STY0015-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;123;;
INTRA-CH;202511;513881387;SME0455-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202511;513881387;SME0455-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;3;123;;
INTRA-CH;202511;513881387;SBW0261-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202511;513881387;SRN0405-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202511;513881387;SBW1171-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;8;404;;
INTRA-CH;202511;513881387;SBW0271-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,4;6;303;;
INTRA-CH;202511;513881387;SVW0622-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202511;513881387;SHY0800-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,8;2;101;;
INTRA-CH;202511;513881387;SSE0404-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202511;513881387;SPR1000-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202511;513881387;STY1005-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202511;513881387;SAU0630-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202511;513881387;SBW1176-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202511;513881387;SAU0433-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;151;;
INTRA-CH;202511;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;33;253;;
INTRA-CH;202511;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;10;76;;
INTRA-CH;202511;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;22;698;;
INTRA-CH;202511;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;18;571;;
INTRA-CH;202511;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;15;142;;
INTRA-CH;202511;513881387;PFR7G-11S;85111000;DE;DE;10;EXW;11;3;;0,1;7;69;;
INTRA-CH;202511;513881387;EVE-FLV8TT-CF-INT;84213100;SI;SI;10;EXW;11;3;;6,4;2;3262;;
INTRA-CH;202511;513881387;R-AUD-001-I;84099100;NL;NL;10;EXW;11;3;;3,5;3;901;;
INTRA-CH;202511;513881387;E10-20-041-01-22;87088035;DE;DE;10;EXW;11;3;;13,9;1;170;;
INTRA-CH;202511;513881387;E10-20-041-01-22;87088035;DE;DE;10;EXW;11;3;;13,9;1;170;;
INTRA-CH;202511;513881387;E10-35-016-09-22;73202081;DE;DE;10;EXW;11;3;;11,5;1;134;;
INTRA-CH;202511;513881387;E20-81-016-04-22;73202081;DE;DE;10;EXW;11;3;;7,7;1;114;;
INTRA-CH;202511;513881387;E10-40-036-06-22;73202081;DE;DE;10;EXW;11;3;;9,1;1;126;;
INTRA-CH;202511;513881387;E10-82-097-02-22;73209090;DE;DE;10;EXW;11;3;;7,2;2;316;;
INTRA-CH;202511;513881387;E10-30-013-01-22;73202081;DE;DE;10;EXW;11;3;;9,4;2;223;;
INTRA-CH;202511;513881387;E90-35-020-02-22;73202081;DE;DE;10;EXW;11;3;;23,3;2;1310;;
INTRA-CH;202511;513881387;E10-15-004-03-22;73202081;DE;DE;10;EXW;11;3;;10,2;1;114;;
INTRA-CH;202511;513881387;E10-20-031-09-22;73202081;DE;DE;10;EXW;11;3;;9,2;2;295;;
INTRA-CH;202511;513881387;E10-20-031-09-22;73202081;DE;DE;10;EXW;11;3;;9,2;1;147;;
INTRA-CH;202511;513881387;E10-42-040-06-22;73202081;DE;DE;10;EXW;11;3;;9,5;2;323;;
INTRA-CH;202511;513881387;E10-55-013-03-22;73202081;DE;DE;10;EXW;11;3;;10;1;108;;
INTRA-CH;202511;513881387;E10-85-043-06-22;87088035;DE;DE;10;EXW;11;3;;11,4;1;143;;
INTRA-CH;202511;513881387;E10-20-052-03-22;87088035;DE;DE;10;EXW;11;3;;11,3;2;334;;
INTRA-CH;202511;513881387;E20-85-051-05-22;73202081;DE;DE;10;EXW;11;3;;8,7;2;285;;
INTRA-CH;202511;513881387;E10-35-020-02-22;73202081;DE;DE;10;EXW;11;3;;8,5;1;103;;
INTRA-CH;202511;513881387;E8530-320;87088035;DE;DE;10;EXW;11;3;;14;3;883;;
INTRA-CH;202511;513881387;E90-85-040-01-22;73202081;DE;DE;10;EXW;11;3;;20;1;453;;
INTRA-CH;202511;513881387;E90-35-020-02-22;73202081;DE;DE;10;EXW;11;3;;23,3;1;655;;
INTRA-CH;202511;513881387;E10-20-059-03-22;73209090;DE;DE;10;EXW;11;3;;20,1;1;203;;
INTRA-CH;202511;513881387;S90-4-20-013;87087050;DE;DE;10;EXW;11;3;;2,1;1;80;;
INTRA-CH;202511;513881387;S90-4-15-018;87087050;DE;DE;10;EXW;11;3;;2,1;1;83;;
INTRA-CH;202511;513881387;S90-4-15-018;87087050;DE;DE;10;EXW;11;3;;2,1;1;83;;
INTRA-CH;202511;513881387;S90-4-20-013;87087050;DE;DE;10;EXW;11;3;;2,1;1;80;;
INTRA-CH;202511;513881387;S90-4-15-018;87087050;DE;DE;10;EXW;11;3;;2,1;1;83;;
INTRA-CH;202511;513881387;S90-4-15-018;87087050;DE;DE;10;EXW;11;3;;2,1;1;83;;
INTRA-CH;202511;513881387;S90-2-15-020;87087050;DE;DE;10;EXW;11;3;;1,8;1;49;;
INTRA-CH;202511;513881387;S90-2-12-023-B-BT;87087050;DE;DE;10;EXW;11;3;;1,8;1;57;;
INTRA-CH;202511;513881387;S90-2-12-023-B-BT;87087050;DE;DE;10;EXW;11;3;;1,8;3;171;;
