REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
VWR150002;4;164.00048954;656.00195816
ALP.37.03.0004-2;1;127.92;127.92
RC-HE64;3;21.7464;65.2392
EVE-G8XMV2-CF-INT;14;1303.8;18253.2
ATIKBMW2;1;214.79975112;214.79975112
ATMSBMW5;1;170.56911758;170.56911758
ARMABG82M4-A-3/4;1;712.58;712.58
ARMATYYAGR-A;2;319.8;639.6
1CCVW08F04;7;188.6;1320.2
ARMABG82M4-5;2;153.34;306.68
E-BM/T/12;2;1203.0302;2406.0604
TP-CT/69;2;1042.63;2085.26
S-BM/TI/33H;1;3270.857;3270.857
PFR7G-11S;8;8.1016;64.8128
EVE-E9X-CF-DCT;2;329.64;659.28
AC-200-PP;41;24.6;1008.6
SAUP090;2;69.1096;138.2192
WSK-SUB001;1;64.77864946;64.77864946
VWR680003;2;344.8529721;689.7059442
SFD098;1;268.5008;268.5008
FMINLD1;4;200.41801138;801.67204552
FMDV34A;3;107.60573;322.81719
FMDV34R;3;92.24150316;276.72450948
E10-82-092-01-22;5;110.536;552.68
CI100035;1;315.6754;315.6754
MMAI-G80-21;4;367.565;1470.26
AMS.38.08.0002-1;1;2459.9918;2459.9918
AMS.38.08.0001-1;1;654.9422;654.9422
AMS.38.09.0001-1;1;215.2172;215.2172
AMS.38.02.0001-1;2;553.4672;1106.9344
AMS.38.14.0003-2;1;4243.4672;4243.4672
E10-42-052-03-22;4;110.536;442.144
E10-42-040-06-22;3;132.512;397.536
E10-20-046-02-22;3;127.92;383.76
E10-35-023-14-22;2;120.048;240.096
E10-35-047-07-22;1;98.072;98.072
E10-35-016-09-22;3;110.536;331.608
E10-35-016-05-22;2;84.296;168.592
E4043-140;1;123.656;123.656
CI100042;16;860.9754;13775.6064
E10-40-036-06-22;2;103.976;207.952
CI100043;2;602.6754;1205.3508
E10-40-011-01-22;1;93.808;93.808
E10-55-007-01-22;1;109.552;109.552
E10-35-023-08-22;2;93.808;187.616
E20-55-019-01-22;2;87.248;174.496
E5530-140;1;102.336;102.336
E10-25-036-05-22;1;162.032;162.032
E10-30-013-01-22;4;91.512;366.048
E10-70-009-01-22;1;91.512;91.512
E10-35-046-01-22;3;97.416;292.248
E10-55-013-03-22;2;88.888;177.776
E10-55-008-05-22;2;84.952;169.904
E10-82-043-01-22;2;94.136;188.272
E10-82-001-01-22;1;87.904;87.904
E10-15-004-03-22;3;93.808;281.424
E10-15-007-14-20;3;71.832;215.496
E10-15-022-02-22;1;124.312;124.312
E10-15-027-01-22;1;192.536;192.536
E1570-140;4;107.256;429.024
IFR7G-11KS;11;10.2336;112.5696
E10-15-009-01-22;2;99.384;198.768
E10-15-009-05-22;2;112.832;225.664
E20-15-021-06-22;3;119.72;359.16
E10-20-022-09-22;1;156.128;156.128
E10-20-031-09-22;4;121.032;484.128
E10-20-014-17-22;2;115.784;231.568
E10-20-001-02-22;1;108.896;108.896
E10-63-020-01-22;1;109.88;109.88
SBMP086;17;173.8318;2955.1406
E10-75-017-05-22;2;104.304;208.608
E10-75-020-05-22;3;118.408;355.224
E10-75-012-05-22;2;107.256;214.512
UR-TW2-3932;1;67.4286;67.4286
E10-75-003-15-22;3;105.944;317.832
E10-70-010-01-22;3;86.264;258.792
E20-65-013-02-22;3;80.36;241.08
E20-65-015-02-22;2;75.768;151.536
E20-81-003-02-22;1;79.376;79.376
E20-85-051-06-22;3;96.76;290.28
E20-85-051-05-22;2;117.096;234.192
E20-85-003-01-22;3;75.44;226.32
E20-15-021-02-22;8;106.928;855.424
E20-15-021-05-22;2;110.536;221.072
UR-TW2-323;11;47.1008;518.1088
UR-TW2-340;8;47.1008;376.8064
UR-TW2-986;2;55.9076;111.8152
UR-TW4-786;2;74.5462;149.0924
UR-TW2-1345;2;55.9076;111.8152
E40-82-089-02-11;1;384.293;384.293
E40-85-014-06-11;3;307.5;922.5
E40-15-021-04-11;2;361.62;723.24
E40-20-031-03-11;2;215.168;430.336
UR-TW2-1715;1;49.979;49.979
UR-TW2-1796;4;47.1008;188.4032
UR-TW2-3051;9;58.4496;526.0464
UR-TW2-3109;2;49.979;99.958
UR-TW2-110;2;61.8362;123.6724
UR-TW2-729;2;49.979;99.958
UR-TW2-3212;3;55.9076;167.7228
UR-TW2-1289;1;49.979;49.979
UR-TW4-2741;1;66.0756;66.0756
UR-TW2-515;1;63.5336;63.5336
UR-TW4-2141P;2;67.4286;134.8572
UR-RE2-3933A;2;61.8362;123.6724
UR-RE2-1107;4;39.811;159.244
UR-LA2-3208;5;33.5462;167.731
UR-LA2-1256;1;36.9328;36.9328
UR-LA2-2090;3;40.6556;121.9668
UR-LA2-1503;2;36.9328;73.8656
UR-LA2-1291;2;33.5462;67.0924
UR-LA2-853;3;52.521;157.563
UR-RL2-732;2;36.9328;73.8656
UR-RL2-1080;2;30.1514;60.3028
UR-RL2-422;2;33.5462;67.0924
UR-RL2-988;1;39.811;39.811
UR-RT2-3216;2;49.979;99.958
UR-RL2-1295;3;33.5462;100.6386
UR-RL2-301;3;33.5462;100.6386
UR-RL2-2146;2;32.1932;64.3864
UR-RL2-2614;3;39.811;119.433
EVE-GR4-CF-ENG;4;280.44;1121.76
UR-RL2-652;2;33.5462;67.0924
UR-RL2-791;1;33.5462;33.5462
UR-RL2-790;2;36.9328;73.8656
UR-RU4-2987;1;72.8488;72.8488
UR-LA8-1257;3;84.3698;253.1094
UR-RL4-1259;6;72.8488;437.0928
UR-LA3-3524;4;50.4874;201.9496
UR-RT2-329;5;38.1136;190.568
UR-ROC4-1260A;2;86.4034;172.8068
UR-RU2-1109;2;40.6597;81.3194
UR-FD3-1456;1;67.4286;67.4286
UR-AR19-378;1;89.0848;89.0848
UR-AR23-361;3;101.5734;304.7202
ATMSYGR09;3;102.32837072;306.98511216
0W40;18;17.7202;318.9636
VWR030001-GAR;2;349.74669356;699.49338712
VWR030001-CONT;1;349.74669356;349.74669356
EVE-C8BMC-FTR;4;123.984;495.936
EUPD4003209R;2;344.1868;688.3736
EUPD4003001R;1;415.5104;415.5104
E10-85-043-02-22;2;117.424;234.848
E10-25-043-06-22;3;106.928;320.784
E10-35-020-02-22;5;84.952;424.76
E4023-140;1;100.368;100.368
E10-85-041-01-22;3;106.928;320.784
E10-85-040-01-22;2;68.552;137.104
E10-57-002-01-22;3;85.608;256.824
E20-81-016-04-22;2;93.48;186.96
E10-85-008-02-22;1;62.32;62.32
E10-85-024-02-22;3;81.344;244.032
E20-81-009-02-22;2;86.264;172.528
E10-81-010-05-22;2;82.656;165.312
EVE-ST38Y-CF-INT;2;843.288;1686.576
E10-15-007-04-22;3;88.888;266.664
E10-15-007-09-22;1;88.888;88.888
E10-15-007-08-22;1;88.888;88.888
E20-15-007-02-22;1;79.376;79.376
MS100219;27;29.3888;793.4976
20W60;20;15.498;309.96
E40-15-021-01-11;2;310.739;621.478
ZKER6A-10EG;6;3.0012;18.0072
216CLSDWAOP-R;7;40.59;284.13
216CLSDWAFP-R;4;40.59;162.36
216CLSDWAEGT-R;4;47.642;190.568
216CLSDWAVO-R;17;22.714;386.138
UR-TW2-1534;3;55.9076;167.7228
UR-TW2-3300;2;58.4496;116.8992
UR-TW4-3717;1;72.8488;72.8488
UR-TW2-2989;2;63.5336;127.0672
UR-FD3-947;1;72.8488;72.8488
UR-FD3-019;1;72.8488;72.8488
UR-FD3-1320;2;72.8488;145.6976
UR-RU2-679A;1;42.353;42.353
UR-RU2-946A;6;44.895;269.37
UR-RU2-858;2;39.811;79.622
EVE-RSQ3-CF-INT;5;1303.8;6519
EVE-RSQ3-DWNA;1;34.932;34.932
UR-RE2-065;2;47.1008;94.2016
ATMSHYU5;2;123.44716486;246.89432972
UR-RE2-2171;3;47.1008;141.3024
UR-RT2-3122;3;39.811;119.433
UR-LA4-299;3;52.521;157.563
UR-LA4-3053;2;55.9076;111.8152
UR-ML2-2261;2;47.0926;94.1852
LKR8AP;32;8.1344;260.3008
DCPR8EKP;18;7.339;132.102
ML2-2884;2;80.9832;161.9664
UR-LA6-3012;1;82.1722;82.1722
UR-RE2-116A;1;52.521;52.521
UR-RL2-686;2;26.2564;52.5128
UR-RL8-3013;2;83.0168;166.0336
CTS-IT-825;6;171.3718;1028.2308
CTS-IT-940;2;135.2918;270.5836
UR-ML2-1258;1;32.185;32.185
UR-RE2-2089;5;42.353;211.765
RE2-1891;3;47.1008;141.3024
UR-RE2-177;2;47.1008;94.2016
UR-RE2-2744;2;52.521;105.042
UR-RE2-1821;2;52.521;105.042
UR-RE2-1270;3;39.811;119.433
UR-TW2-2142;2;67.4286;134.8572
UR-RE4-1916;5;61.8362;309.181
UR-RE4-122;2;67.5024;135.0048
UR-RE2-3111;4;47.0926;188.3704
UR-RL2-945;3;26.2605;78.7815
UR-LA4-3718;2;55.9076;111.8152
URTW-RL4-3720;1;52.521;52.521
UR-RL2-3056;2;36.9328;73.8656
UR-ML2-3055;3;43.7142;131.1426
UR-ML2-1824;2;33.5462;67.0924
UR-RL2-3304;4;36.9328;147.7312
UR-RL3-3110;2;55.9076;111.8152
UR-ML4-3067;1;67.4286;67.4286
UR-LA5-1421;1;63.5336;63.5336
UR-RL4-1423;2;57.2606;114.5212
UR-ML4-3054;3;52.521;157.563
UR-RL4-1435;1;65.231;65.231
UR-RL4-1653;2;52.521;105.042
UR-LA4-2883;2;55.9076;111.8152
UR-LA4-1192;3;55.9076;167.7228
UR-LA4-147;2;55.9076;111.8152
UR-LA4-651;9;55.9076;503.1684
UR-RL2-1273;1;38.1136;38.1136
UR-ML4-1193;3;52.521;157.563
UR-RE2-2758A;3;61.8362;185.5086
UR-ML2-2760;3;52.521;157.563
UR-RL2-3014;2;33.5462;67.0924
UR-RL2-3707;4;36.9328;147.7312
UR-LA6-3705;4;78.7774;315.1096
UR-RL8-3706;4;86.4034;345.6136
URUS-RE2-2432A;5;61.8362;309.181
UR-TW2-1255;3;52.5128;157.5384
420121321;118;8.036;948.248
EVE-EA8884-R-INT;2;655.836;1311.672
EVE-EA8884-GTI-INT;3;655.836;1967.508
R11-10-2;3;41;123
R15-10-2;3;51.66;154.98
ATINTKIA1;1;341.17566324;341.17566324
EVE-FX34M-V2-INT;2;655.836;1311.672
EVE-FX34M-PF;8;93.48;747.84
TS-0740-1002;2;8.7986;17.5972
ATMSFO124;5;95.93752606;479.6876303
MST-VW-MK888;1;282.43229168;282.43229168
ATINTHYU4;2;312.73967946;625.47935892
E10-20-040-03-22;2;162.688;325.376
E10-20-043-07-22;2;182.368;364.736
E10-20-041-01-22;2;139.4;278.8
E10-20-011-06-22;1;129.888;129.888
E10-20-049-01-22;2;127.264;254.528
E10-20-049-06-22;3;129.56;388.68
E10-20-035-01-22;7;126.608;886.256
VWR140010;3;101.6640223;304.9920669
VWR150001;1;153.25863058;153.25863058
E10-46-035-03-22;2;123;246
E10-15-014-04-22;2;102.992;205.984
E5517-140;1;87.904;87.904
E10-15-011-02-22;1;105.944;105.944
E10-20-047-03-22;3;103.32;309.96
E10-20-016-01-22;4;84.296;337.184
E10-15-011-04-22;1;105.944;105.944
FMBP6;3;56.13276298;168.39828894
KDT985;3;14.67180736;44.01542208
UR-TW2-1189;1;63.5336;63.5336
UR-TW2-3047;6;58.4496;350.6976
UR-TW2-071;1;43.706;43.706
UR-TW2-1106;4;47.1008;188.4032
UR-TW4-2757;1;67.4286;67.4286
UR-AR12-529;2;85.3538;170.7076
UR-LA2-1647;1;38.1136;38.1136
UR-LA2-2804;2;33.5462;67.0924
UR-LA2-829;3;32.1891;96.5673
UR-LA2-1027;3;33.5462;100.6386
UR-RL2-1048;2;36.9328;73.8656
EVE-8YS3-CF-INT;7;655.836;4590.852
UR-RE2-2481;3;50.4874;151.4622
UR-LA4-3214;3;55.9076;167.7228
UR-RL4-3215;2;57.2606;114.5212
UR-AR18-282;2;84.3698;168.7396
UR-AF27-486;2;111.4462;222.8924
UR-AR23-485;1;95.0462;95.0462
UR-RE4-3213A;1;67.4286;67.4286
UR-RT2-2148;2;32.185;64.37
UR-TW2-3081;1;55.9076;55.9076
UR-RE2-1645;1;47.1008;47.1008
UR-LA4-1822;3;67.4286;202.2858
UR-RE2-3886;4;47.1008;188.4032
UR-LA4-3887;2;55.9076;111.8152
UR-RL2-2434;2;33.5462;67.0924
UR-LA4-2433;1;55.9076;55.9076
UR-RL2-514;2;38.1218;76.2436
UR-ML2-2992;6;36.9328;221.5968
UR-ML2-2991;10;38.1218;381.218
UR-RE2-1290;3;47.1008;141.3024
1-101s;27;11.9474;322.5798
VWR18G700-SERV;8;14.10102914;112.80823312
VWR700000;5;61.29783802;306.4891901
VWR1241S4FO;2;115.86797866;231.73595732
ATIKFO33;2;170.5784746;341.1569492
Z-2515225;4;74.414508;297.658032
Z-1012569;4;91.46783275;365.871331
Z-2011784;1;93.018135;93.018135
Z-2051793;1;86.50426;86.50426
Z-2113589;3;74.414508;223.243524
Z-1355110;2;77.5151125;155.030225
Z-1313913;3;88.0571678;264.1715034
Z-1353914;3;70.3811166;211.1433498
ES-2513708;1;31.891932;31.891932
ES-1013912;2;36.1441896;72.2883792
ES-355264;8;18.603627;148.829016
ES-1311525;3;39.0676167;117.2028501
ES-1350565;4;23.918949;95.675796
034-145-Z049;4;55.1942;220.7768
034-301-2009;1;636.32;636.32
W0599;5;9.36637702;46.8318851
UR-TW2-990;4;52.521;210.084
UR-FD3-903;2;72.8488;145.6976
UR-ML4-265;2;67.4286;134.8572
UR-TW2-359;2;49.979;99.958
UR-LA4-991;2;55.9076;111.8152
UR-RE4-1321;2;58.4496;116.8992
UR-RL4-1294;3;55.9076;167.7228
UR-FD3-1018;2;72.8488;145.6976
UR-RE2-1750;1;57.2606;57.2606
UR-LA4-854;3;67.4286;202.2858
UR-RU2-856A;2;52.521;105.042
UR-ML6-973;3;77.5966;232.7898
UR-RL4-974P;4;47.1008;188.4032
S-AU/TI/24H;1;3536.25;3536.25
S-AU/TI/23H;1;3425.55;3425.55
EVE-G20B58-V2-INT;1;655.836;655.836
UR-RL8-1019P;2;78.7774;157.5548
UR-LA4-2573;1;55.9076;55.9076
EVE-C8RS6-CF-ENG;4;309.96;1239.84
D650-0010;46;43.5748;2004.4408
SD-1613709;2;117.822971;235.645942
SD-1213445;4;83.7163215;334.865286
SD-1214801;2;136.426598;272.853196
SD-1313035;8;86.50426;692.03408
SD-1318355;4;105.420553;421.682212
75W140;7;11.4062;79.8434
VWR140006;2;101.6640223;203.3280446
VWR190003;1;50.5746931;50.5746931
VWR190004;3;36.78244562;110.34733686
VWR501000;2;130.062578;260.125156
VWR501001;4;176.25818574;705.03274296
U3P3AS1X;3;189.7644;569.2932
9-250;2;62.689;125.378
9-350;6;98.769;592.614
ATMSHYU6;1;36.48302098;36.48302098
9-350-bracket;2;3.608;7.216
216VWBWWT270;5;20.787;103.935
216VWBWVO270;3;20.787;62.361
216VWBWOT270;6;20.787;124.722
216VWBWEGT270;1;47.847;47.847
216VWBWEBO270;2;28.7;57.4
216VWBWEOP270;6;35.342;212.052
UR-FD3-1749;3;72.8488;218.5464
UR-LA4-1445;2;63.5336;127.0672
UR-LA2-1110;3;36.9328;110.7984
UR-LA4-343;3;55.9076;167.7228
UR-RU2-407;1;39.811;39.811
UR-ML4-300;5;55.9076;279.538
UR-TW2-2431;3;47.1008;141.3024
UR-RE2-1833;2;39.811;79.622
UR-TW2-1269;2;47.1008;94.2016
UR-RL2-2807;14;36.9328;517.0592
UR-LA2-2803;6;36.9328;221.5968
UR-RT2-1861;2;74.5462;149.0924
E10-20-016-03-22;2;124.968;249.936
E40-85-008-01-10;1;147.6;147.6
E8530-320;2;241.572;483.144
UR-LA2-972;1;37.269;37.269
UR-TW3-394;2;66.0756;132.1512
UR-LA4-2759;3;63.5336;190.6008
STYC009;4;305.8518;1223.4072
AC-N55-TP;9;65.6;590.4
FMDV35;5;120.24706402;601.2353201
AC-B58-TP;9;69.7;627.3
AC-180-CAN;12;4.1;49.2
FRI-0311;1;844.927754;844.927754
LA-3001;2;29.32025415;58.6405083
FRI-0194;3;435.074739;1305.224217
FRI-0218;3;267.9808175;803.9424525
LA-3002-2;1;32.517264;32.517264
FRI-0205;4;435.074739;1740.298956
FR-0084;2;195.468361;390.936722
FR-0142;2;529.656204;1059.312408
FR-0143;3;614.7795225;1844.3385675
FR-0525;3;517.045342;1551.136026
FR-0522;1;409.853015;409.853015
FR-S2000;2;624.237669;1248.475338
FRI-0405;1;781.873444;781.873444
FRI-0190;3;264.828102;794.484306
FRI-0406;4;403.547584;1614.190336
FRI-0184;1;1160.199304;1160.199304
FR-0513;3;331.0351275;993.1053825
FR-0139;2;529.656204;1059.312408
FRI-0116;2;529.656204;1059.312408
FRI-0104;4;277.438964;1109.755856
FRI-0322;3;844.927754;2534.783262
FRI-0341;3;781.873444;2345.620332
FRI-0346;2;1002.563529;2005.127058
FRI-0339;1;1097.144994;1097.144994
FRI-0227;2;624.237669;1248.475338
FRI-0220;2;529.656204;1059.312408
FRI-0226;2;529.656204;1059.312408
FR-0457;1;441.38017;441.38017
FRI-0334;2;466.601894;933.203788
FRI-0200;2;271.133533;542.267066
FRI-0171;4;274.2862485;1097.144994
FRI-0201;2;252.21724;504.43448
FRI-0186;2;245.911809;491.823618
FR-0039;1;211.2319385;211.2319385
FRI-0315;3;725.124565;2175.373695
FRI-0323;1;687.291979;687.291979
FRI-0228;1;504.43448;504.43448
LA-3003;3;36.25622825;108.76868475
LA-3004-2;5;59.9015945;299.5079725
LA-2001;5;29.807492;149.03746
SBMP091;5;312.4405;1562.2025
SHYP105;2;90.405;180.81
SHYC105;6;99.4496;596.6976
SES2300CF;2;749.1438;1498.2876
ATMSYGR10;4;136.44406564;545.77626256
ATMSFO132;1;152.29485752;152.29485752
D155-A001;2;117.88909498;235.77818996
ITGHYUNDAIi20NF;8;210.53295;1684.2636
SILFER8C7ES;192;7.7654;1490.9568
WB-337;2;34.8081144;69.6162288
VWR610360BLK;4;185.28771004;741.15084016
FMTIA3;3;81.41543102;244.24629306
SBMP087;7;329.9844;2309.8908
P101061010;1;240.6946;240.6946
CTS-EXH-DP-0029;6;266.4918;1598.9508
CTS-EXH-TP-0016;2;495.6818;991.3636
CTS-F9X-M5M8-DF;2;737.9918;1475.9836
SVWC064;7;193.9218;1357.4526
UR-TW2-3277;2;47.1008;94.2016
UR-RL2-2525;4;36.9328;147.7312
UR-TW2-3744;4;58.4496;233.7984
UR-RL8-3068;1;83.8614;83.8614
UR-TW2-1170;5;61.8362;309.181
UR-TW2-1444;3;52.521;157.563
UR-TW-4261;10;72.8488;728.488
SHD1010-1C-BK;1;18.2204;18.2204
FMINT25;2;456.61321898;913.22643796
FMINT17;1;366.39283214;366.39283214
ATMSHYU7;4;61.26040994;245.04163976
ATMSHYU8;2;103.54478332;207.08956664
FMINDK43;2;212.872205;425.74441
MMAI-MK7-15X;14;208.7802;2922.9228
MMHP-ASHB-2424;1;17.589;17.589
SD-2214985;4;119.6833337;478.7333348
SD-1357992;1;105.420553;105.420553
SD-1251126;4;52.7102765;210.841106
SD-1258562;3;80.615717;241.847151
SD-1218267;3;105.420553;316.261659
SD-1213215;1;145.7284115;145.7284115
SD-3657044;2;111.621762;223.243524
VWR131000;4;398.48741074;1593.94964296
FP-3355126;1;96.1187395;96.1187395
FP-2057868;2;111.621762;223.243524
FSBS-38030B27L/26R;7;372.07254;2604.50778
FP-2218353;2;136.426598;272.853196
Z-355264;3;62.01209;186.03627
SD-1310113;1;117.822971;117.822971
SD-1250935;1;111.621762;111.621762
SD-1353381;1;86.50426;86.50426
SD-3617039;2;68.213299;136.426598
SD-3657024;1;74.414508;74.414508
SD-1651298;4;94.8784977;379.5139908
SD-3513161;2;89.9175305;179.835061
ES-1311479;3;31.891932;95.675796
SD-2652458;4;65.1126945;260.450778
SD-1313528;5;99.219344;496.09672
HS-1214801;1;182.9356655;182.9356655
EVE-F9XM5M8-CHG;8;309.96;2479.68
ATINTREN8;1;322.2557688;322.2557688
AC-S55-IC;31;159.9;4956.9
TBP-005;92;3.9852;366.6384
TBP-001;75;3.321;249.075
TBP-002;79;3.321;262.359
AC-211-OT;11;31.16;342.76
DB42FK;2;112.03865;224.0773
FRDZ33K;2;670.66857;1341.33714
FS-1314709;2;192.237479;384.474958
Z-1314738;1;88.0571678;88.0571678
SD-1313301;10;114.7223665;1147.223665
FRDGXPA16K;2;670.66857;1341.33714
FRDZN6K;1;670.66857;670.66857
Z34FK;2;99.0109;198.0218
GXPA16FK;1;104.222;104.222
ZN8FK;1;104.222;104.222
PST77;8;62.5332;500.2656
UBT44;3;115.68642;347.05926
UBT45;3;115.68642;347.05926
PT32;1;78.1665;78.1665
FMEC3;2;258.47832048;516.95664096
FMINDK38;3;116.96275;350.88825
CRZ34K;2;351.592917;703.185834
CRZ33K;2;351.592917;703.185834
CRSE3PK;1;283.848617;283.848617
PT34;2;112.55976;225.11952
PT34B;2;112.55976;225.11952
NSF8;1;50.02656;50.02656
PSH52;1;59.40654;59.40654
NST37;3;50.02656;150.07968
PST78;7;62.5332;437.7324
UBH23;2;56.27988;112.55976
UBT38B;2;140.6997;281.3994
XF18950-4005GDG;8;154.76967;1238.15736
PT0009B;5;105.6898;528.449
ES-1313587;2;42.2568099;84.5136198
SD-1254964;2;117.822971;235.645942
1118BLK;5;12.6034;63.017
SD-1310016;8;80.615717;644.925736
SD-1350972;5;93.018135;465.090675
SD-1351354;7;68.213299;477.493093
HS-1254964;2;148.829016;297.658032
SES1583CF;1;730.7594;730.7594
SD-1353034;7;52.7102765;368.9719355
FS-1358331;5;105.420553;527.102765
Z-1355009;3;77.2024465;231.6073395
SD-2512407;4;89.9175305;359.670122
SD-1358331;6;99.427788;596.566728
FS-1313301;4;139.5272025;558.10881
FP-2018477;2;117.822971;235.645942
R-FOR-009-I;2;246.41;492.82
UR-LA4-4265;2;74.5462;149.0924
UR-RE2-3015A;2;61.8444;123.6888
UR-RL4-1449;2;47.1008;94.2016
UR-FD3-107;1;72.8488;72.8488
UR-RE2-1190;1;47.0926;47.0926
UR-FD3-897;2;78.7856;157.5712
UR-RE2-396;1;58.4496;58.4496
UR-RE4-801;2;77.5966;155.1932
UR-FT4-2846;3;78.7774;236.3322
UR-LA4-310;2;55.9076;111.8152
ES-1353914;3;32.9549964;98.8649892
D158-A001;1;16.36542798;16.36542798
D153-A001;1;130.47428688;130.47428688
AC-200-IT;2;57.4;114.8
SNN0910-1C-BK;2;18.2204;36.4408
AC-Z33-HHL;3;49.7822;149.3466
AC-MK7-CP-BL;1;7.38;7.38
14036-AG010;19;3.116;59.204
U5001;7;12.3328;86.3296
AC-Z33-CP;102;7.216;736.032
14035-8J101;45;2.296;103.32
14035-JP00A;50;2.624;131.2
13270-8j112;44;1.23;54.12
13270-8J102;46;1.23;56.58
1J0201511A;10;1.804;18.04
1J0819644A;33;2.46;81.18
1K1819653B;15;2.706;40.59
FMSS5;3;30.40095798;91.20287394
AMS.39.08.0001-1;1;1147.9918;1147.9918
R21-10-2;5;41;205
R22-10-2;5;42.64;213.2
U5096;20;18.1548;363.096
U5333;4;13.8252;55.3008
AC-S55-RAD;7;188.6;1320.2
AC-451-RAD;11;164;1804
ATEXHFO6;1;119.19907778;119.19907778
ATMSFO4;3;54.34557216;163.03671648
AC-R56-TB;2;22.14;44.28
MMBCC-350Z-07PBE;2;207.5912;415.1824
MMWP-M50-92;5;27.511;137.555
001002433;1;91.6432;91.6432
DBA601S-2;2;76.342;152.684
DBA42698S-2;3;197.0378;591.1134
DBA42224S-2;1;182.1712;182.1712
DBA42225S-2;1;182.1712;182.1712
DBA42656S-10-2;3;182.3106;546.9318
DBA4654S-10-2;3;182.89608;548.68824
DBA42280S-2;1;167.28;167.28
DBA42676S-2;8;167.28;1338.24
DBA53002WSLVXD-2;4;565.513;2262.052
DBA600S-2;2;165.312;330.624
DBA2500S-2;3;105.1732;315.5196
DBA52844SLVS-2;4;524.5212;2098.0848
DBA4838S-2;4;153.504;614.016
DBA42677S-2;7;163.7376;1146.1632
DBA42809S-2;6;131.54112;789.24672
ATMSYGR11;2;74.70644768;149.41289536
DBA52379BLKLS+RS;2;514.62544;1029.25088
DBA419S-2;1;133.2254;133.2254
E90-75-012-05-22;2;481.217;962.434
KDT958;10;21.99835402;219.9835402
L3P3P991;3;189.7644;569.2932
UR-TW4-4078;2;63.5336;127.0672
UR-ML4-4080;2;57.2606;114.5212
UR-TW2-3653;3;66.0756;198.2268
UR-TW2-3909;6;55.9076;335.4456
URTW-RE2-2919A;2;66.0756;132.1512
UR-RE2-4262;7;42.353;296.471
UR-RS4-4266P;4;52.521;210.084
KCA402;1;99.82068936;99.82068936
W53624;2;13.44603774;26.89207548
W33364;2;18.82632424;37.65264848
W63584;2;12.09862686;24.19725372
238CLSDWAOT-R;8;26.24;209.92
238CLSDWABO-R;7;33.251;232.757
238CLSDWAOP-R;1;41.615;41.615
CTS-EXH-DP-0029-CAT;3;319.7918;959.3754
CTS-HW-455;5;88.5518;442.759
EVE-EA8884-CF-ENG;5;280.44;1402.2
HMP-892;2;75.94157432;151.88314864
EUPD4004903R;2;452.8204;905.6408
N91130801-5;32;0.5248;16.7936
E90-85-040-01-22;3;371.46;1114.38
E90-35-020-02-22;2;537.264;1074.528
PSS65-85-001-04-22;1;647.062;647.062
PSS65-20-001-03-22;1;744.068;744.068
HMP-456;2;32.63728576;65.27457152
HMP-843;1;39.299484;39.299484
HMP-826;1;84.21318;84.21318
URKR-TW2-4201;3;67.4286;202.2858
UR-LA2-4264;9;40.6556;365.9004
UR-FD3-079;2;72.8488;145.6976
UR-LA4-148;4;52.521;210.084
UR-LA4-157x;2;55.9076;111.8152
UR-LA4-264;2;55.9076;111.8152
UR-LA4-511;1;63.5336;63.5336
UR-LA4-512;3;66.0756;198.2268
UR-LA4-731;2;55.9076;111.8152
UR-ML2-421;1;33.5462;33.5462
UR-RE2-072;1;47.0926;47.0926
UR-RE2-3217A;2;63.5336;127.0672
UR-RL2-124;1;31.3404;31.3404
UR-RE2-465A;2;67.4286;134.8572
UR-RE3-730;2;44.895;89.79
UR-RT2-408;2;32.185;64.37
UR-RL8-621P;3;78.7774;236.3322
UR-FD3-1161;2;72.8488;145.6976
UR-ML4-788;4;52.521;210.084
UR-ML4-1422;2;58.4496;116.8992
UR-ML4-1650;2;61.8362;123.6724
UR-LA4-1233;2;52.521;105.042
238EVOBO-PK-R;4;36.572;146.288
238EVOOT-PK-R;3;29.807;89.421
238EVOOP-PK-R;6;42.394;254.364
FMMD7;8;48.66586102;389.32688816
AC-Z33-EM;8;102.5;820
AC-MK7-OC;171;12.3;2103.3
AC-VAG-CC;167;16.4;2738.8
AC-VAG-BC;164;9.02;1479.28
7-804;3;132.348;397.044
AC-190-DPHS;5;184.5;922.5
AC-45S-DPHS;1;98.4;98.4
KH423660P;2;301.76;603.52
AC-8V5RS-IM;2;910.2;1820.4
AC-S58-FP;32;69.7;2230.4
KL060650R;4;177.5136;710.0544
AC-250-IP;4;47.56;190.24
005EP17148;1;422.956;422.956
URTW-ML2-3974;4;71.1596;284.6384
URTW-ML2-3973;4;67.4286;269.7144
URTW-RL2-3975;2;49.979;99.958
UR-ML2-1293;3;30.1596;90.4788
UR-LA6-1292;4;74.5462;298.1848
UR-RE2-081;2;49.979;99.958
AC-MK7-IT;27;86.1;2324.7
AC-S55-JP;3;26.24;78.72
AC-S55-INLET;5;110.7;553.5
DBA4649S-2;1;140.0068;140.0068
DBA4650S-2;2;157.7516;315.5032
DBA2367S-2;2;137.83872;275.67744
DBA42366S-2;2;197.046;394.092
DBA2951S-2;2;92.0204;184.0408
DBA2959S-2;1;138.744;138.744
DBA42550S-2;2;182.89608;365.79216
DBA42957S-2;2;126.4112;252.8224
