FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;202411;513881387;SHD1010-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202411;513881387;SVW0607-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202411;513881387;SSK0502-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202411;513881387;SAU0431-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202411;513881387;SSE0426-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202411;513881387;SBW1176-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202411;513881387;SBW1162-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202411;513881387;SSE0427-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202411;513881387;SMT0710-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,6;2;101;;
INTRA-CH;202411;513881387;STY0014-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202411;513881387;STY0014-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;4;202;;
INTRA-CH;202411;513881387;SBW1171-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;5;252;;
INTRA-CH;202411;513881387;SHY0900-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,8;3;151;;
INTRA-CH;202411;513881387;SHD0012-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202411;513881387;SFD0121-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202411;513881387;SBW0261-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;6;303;;
INTRA-CH;202411;513881387;SSE0404-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202411;513881387;SAU0780-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202411;513881387;SBW1175-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202411;513881387;SMA0101-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;202411;513881387;E10-30-013-01-22;73202081;DE;DE;10;EXW;11;3;;9,4;3;324;;
INTRA-CH;202411;513881387;E10-20-040-03-22;87088035;DE;DE;10;EXW;11;3;;13;2;383;;
INTRA-CH;202411;513881387;E10-35-016-09-22;73202081;DE;DE;10;EXW;11;3;;11,5;1;130;;
INTRA-CH;202411;513881387;E10-55-013-03-22;73202081;DE;DE;10;EXW;11;3;;9,8;2;209;;
INTRA-CH;202411;513881387;E10-20-035-01-22;87088035;DE;DE;10;EXW;11;3;;11,2;4;596;;
INTRA-CH;202411;513881387;E10-42-040-06-22;73202081;DE;DE;10;EXW;11;3;;9,5;2;312;;
INTRA-CH;202411;513881387;E10-42-052-03-22;73202081;DE;DE;10;EXW;11;3;;8,9;2;260;;
INTRA-CH;202411;513881387;E10-35-046-01-22;73202081;DE;DE;10;EXW;11;3;;8,2;1;118;;
INTRA-CH;202411;513881387;E10-20-052-03-22;87088035;DE;DE;10;EXW;11;3;;11,3;1;161;;
INTRA-CH;202411;513881387;E10-75-012-05-22;73202081;DE;DE;10;EXW;11;3;;10;1;126;;
INTRA-CH;202411;513881387;E10-70-010-01-22;73202081;DE;DE;10;EXW;11;3;;8,7;1;101;;
INTRA-CH;202411;513881387;E10-35-020-02-22;73202081;DE;DE;10;EXW;11;3;;8,5;3;300;;
INTRA-CH;202411;513881387;E10-42-052-03-22;73202081;DE;DE;10;EXW;11;3;;8,9;1;130;;
INTRA-CH;202411;513881387;E10-35-046-01-22;73202081;DE;DE;10;EXW;11;3;;8,2;2;237;;
INTRA-CH;202411;513881387;E10-75-012-05-22;73202081;DE;DE;10;EXW;11;3;;10;1;126;;
INTRA-CH;202411;513881387;E10-57-002-01-22;73202081;DE;DE;10;EXW;11;3;;6,6;1;100;;
INTRA-CH;202411;513881387;E10-75-003-15-22;73202081;DE;DE;10;EXW;11;3;;10;2;249;;
INTRA-CH;202411;513881387;E20-85-003-01-22;73202081;DE;DE;10;EXW;11;3;;9,3;1;88;;
INTRA-CH;202411;513881387;E10-46-035-03-22;87088035;DE;DE;10;EXW;11;3;;14;1;150;;
INTRA-CH;202411;513881387;E10-82-092-01-22;73202081;DE;DE;10;EXW;11;3;;11;1;130;;
INTRA-CH;202411;513881387;E40-15-021-04-11;73202081;DE;DE;10;EXW;11;3;;9,4;2;923;;
INTRA-CH;202411;513881387;E10-15-027-01-22;73202081;DE;DE;10;EXW;11;3;;9,8;2;469;;
INTRA-CH;202411;513881387;E20-15-021-02-22;73202081;DE;DE;10;EXW;11;3;;8,4;1;130;;
INTRA-CH;202411;513881387;E10-85-041-01-22;73202081;DE;DE;10;EXW;11;3;;8,5;1;130;;
INTRA-CH;202411;513881387;E1570-140;73202081;DE;DE;10;EXW;11;3;;10,2;1;130;;
INTRA-CH;202411;513881387;E10-15-007-08-22;73202081;DE;DE;10;EXW;11;3;;11,4;1;108;;
INTRA-CH;202411;513881387;E10-20-035-01-22;87088035;DE;DE;10;EXW;11;3;;11,2;1;149;;
INTRA-CH;202411;513881387;E10-15-014-04-22;87088035;DE;DE;10;EXW;11;3;;10;1;121;;
INTRA-CH;202411;513881387;E90-30-013-01-22;73202081;DE;DE;10;EXW;11;3;;22,8;1;433;;
INTRA-CH;202411;513881387;E10-85-041-01-22;73202081;DE;DE;10;EXW;11;3;;8,5;2;260;;
INTRA-CH;202411;513881387;E20-15-021-05-22;73202081;DE;DE;10;EXW;11;3;;9;2;260;;
INTRA-CH;202411;513881387;E40-15-021-01-11;73202081;DE;DE;10;EXW;11;3;;9,3;1;378;;
INTRA-CH;202411;513881387;E40-20-031-03-11;73202081;DE;DE;10;EXW;11;3;;17;1;262;;
INTRA-CH;202411;513881387;E40-15-021-01-11;73202081;DE;DE;10;EXW;11;3;;9,3;2;757;;
INTRA-CH;202411;513881387;E40-15-021-04-11;73202081;DE;DE;10;EXW;11;3;;9,4;2;923;;
INTRA-CH;202411;513881387;S90-4-15-014-B;87087050;DE;DE;10;EXW;11;3;;2,5;4;288;;
INTRA-CH;202411;513881387;S90-7-20-044-B;87087050;DE;DE;10;EXW;11;3;;3;4;288;;
INTRA-CH;202411;513881387;S90-4-15-018;87087050;DE;DE;10;EXW;11;3;;2,1;4;276;;
INTRA-CH;202411;513881387;S90-4-20-013;87087050;DE;DE;10;EXW;11;3;;2,1;10;692;;
INTRA-CH;202411;513881387;E20-85-014-01-22;73209090;DE;DE;10;EXW;11;3;;9,9;2;199;;
INTRA-CH;202411;513881387;E20-85-014-01-22;73209090;DE;DE;10;EXW;11;3;;9,9;2;199;;
INTRA-CH;202411;513881387;E10-82-097-02-22;73209090;DE;DE;10;EXW;11;3;;7,2;2;316;;
INTRA-CH;202411;513881387;S90-2-12-002-B-BT;87087050;DE;DE;10;EXW;11;3;;1,8;4;206;;
INTRA-CH;202411;513881387;S90-2-15-020-BT;87087050;DE;DE;10;EXW;11;3;;1,8;4;198;;
INTRA-CH;202411;513881387;S90-7-20-012-BT;87087050;DE;DE;10;EXW;11;3;;1,8;4;198;;
INTRA-CH;202411;513881387;E10-75-020-05-22;73202081;DE;DE;10;EXW;11;3;;10;3;418;;
INTRA-CH;202411;513881387;043151.000388;84836080;DE;DE;10;EXW;11;3;;0,3;1;39;;
INTRA-CH;202411;513881387;043151.000388;84836080;DE;DE;10;EXW;11;3;;0,3;1;39;;
INTRA-CH;202411;513881387;613182.654150;87089997;DE;DE;10;EXW;11;3;;0,5;25;1134;;
INTRA-CH;202411;513881387;883089.000034;84836080;DE;DE;10;EXW;11;3;;15,5;4;3543;;
INTRA-CH;202411;513881387;883089.000060;84836080;DE;DE;10;EXW;11;3;;15,5;1;885;;
INTRA-CH;202411;513881387;883089.000135A;84836080;DE;DE;10;EXW;11;3;;15,5;2;1803;;
INTRA-CH;202411;513881387;883089.000046;84836080;DE;DE;10;EXW;11;3;;15,5;1;885;;
INTRA-CH;202411;513881387;001394.999502;84836080;DE;DE;10;EXW;11;3;;6,7;6;2585;;
INTRA-CH;202411;513881387;002352.999505;84836080;DE;DE;10;EXW;11;3;;7;1;459;;
INTRA-CH;202411;513881387;883089.000035;84836080;DE;DE;10;EXW;11;3;;15,5;3;2765;;
INTRA-CH;202411;513881387;001394.999505;84836080;DE;DE;10;EXW;11;3;;6,8;1;459;;
INTRA-CH;202411;513881387;001422.999502;84836080;DE;DE;10;EXW;11;3;;7;10;4309;;
INTRA-CH;202411;513881387;043151.271937;84836080;DE;DE;10;EXW;11;3;;0,2;2;75;;
INTRA-CH;202411;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;51;1636;;
INTRA-CH;202411;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;49;1572;;
INTRA-CH;202411;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;51;432;;
INTRA-CH;202411;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;51;432;;
INTRA-CH;202411;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;51;432;;
INTRA-CH;202411;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;47;398;;
INTRA-CH;202411;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;51;1575;;
INTRA-CH;202411;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;49;1514;;
INTRA-CH;202411;513881387;IZKR7B;85111000;DE;DE;10;EXW;11;3;;0,2;34;256;;
INTRA-CH;202411;513881387;ILZKAR8H8S;85111000;DE;DE;10;EXW;11;3;;0,1;16;219;;
INTRA-CH;202411;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;33;247;;
INTRA-CH;202411;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;33;247;;
INTRA-CH;202411;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;33;247;;
INTRA-CH;202411;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;1;7;;
INTRA-CH;202411;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;22;424;;
INTRA-CH;202411;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;2;38;;
INTRA-CH;202411;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;18;347;;
INTRA-CH;202411;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;200;1604;;
