REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
CTS-TM-MK4-60D;2;49.2;98.4
CTS-HW-0150;1;27.0518;27.0518
AC-RX8-FU;5;23.78;118.9
ATINTVAG19;1;414.88584372;414.88584372
FMDV13A-POL;2;105.37882976;210.75765952
FMTUBL2;3;42.95207232;128.85621696
FMCT4;2;160.75274916;321.50549832
FMTIA1;1;82.43064596;82.43064596
FMDV13R-POL;1;85.36531936;85.36531936
216BFWGFPSM;7;23.903;167.321
PSHUDOBDII-2;3;41;123
999789.999508;1;363.1698;363.1698
001267.001683;1;318.7422;318.7422
CTS-EXH-DP-0017;3;270.5918;811.7754
CTS-EXH-DP-0003;1;270.5918;270.5918
FMDVF500A-SILVER;4;109.67981012;438.71924048
EVE-E9X-CF-ARB;2;280.932;561.864
VWR1130RS;7;34.67725552;242.74078864
VWR1141S4;3;63.04255776;189.12767328
VWR30G700;2;249.0142544;498.0285088
EVE-F8xM-PF;5;56.088;280.44
MMTS-TC-05L;4;24.6492;98.5968
MMBCC-MS3-07PBE2;2;91.4136;182.8272
MMBCC-370Z-09PBE;2;186.4106;372.8212
MMBCC-350Z-03PBE;5;140.3266;701.633
MMICP-FOST-13CBK;2;52.2504;104.5008
MMICP-FOST-13HP;2;67.4532;134.9064
FMCC1;1;894.83484;894.83484
CTS-EM-MQB-60D;3;49.2;147.6
CTS-TM-MQB-60D;5;49.2;246
VWR814100;1;204.88831272;204.88831272
FMCTMK7;6;192.6300376;1155.7802256
001423.000685;1;338.373;338.373
3182654196;1;101.7374;101.7374
06F103483E;40;0.656;26.24
CTS-IT-255R;3;155.7918;467.3754
CTS-EXH-TP-0008;8;67.6418;541.1344
CTS-HW-0243;3;39.3518;118.0554
CTS-HW-0248;3;39.3518;118.0554
CTS-EXH-DP-0010;2;248.0418;496.0836
AC-18-DP;1;63.96;63.96
P3ABS;2;38.048;76.096
VWR18G700;19;277.38917852;5270.39439188
FMCCRAD8;1;390.47513416;390.47513416
FMCCRAD9;1;521.19799584;521.19799584
FMHFIP1;6;129.53937044;777.23622264
1K0253144BD;44;4.018;176.792
CTS-HW-257;6;49.1918;295.1508
VWR3130RS;5;124.11263012;620.5631506
VWR3141S4;2;124.11263012;248.22526024
06J103600AFKIT;47;11.234;527.998
SVAGX005;2;335.6301;671.2602
SHDX014;1;292.1742;292.1742
SAUX045;2;370.3612;740.7224
SAUX074;2;301.432;602.864
SVWX036;3;287.082;861.246
SAUX075;1;282.4162;282.4162
KTA253;2;183.91261432;367.82522864
SFDX073;3;231.6828;695.0484
SFDX066;2;233.2162;466.4324
SFDX071;3;243.3924;730.1772
SFDX082;2;251.1988;502.3976
SFDX087;2;340.9478;681.8956
SVWX020;1;282.408;282.408
SVWX039;1;570.679;570.679
SRNX023;2;163.4014;326.8028
SRNPX027;1;301.4812;301.4812
EVE-B9S5-CF-INT;3;678.96;2036.88
ILFR7H;67;8.4706;567.5302
IZKR7B;76;6.1746;469.2696
FMTUBL4;6;72.15447812;432.92686872
SFTC006;7;117.916;825.412
SAUC079;2;316.807;633.614
SAUC045;2;224.0404;448.0808
883089.000060;1;726.3396;726.3396
SVWC052;2;136.0954;272.1908
U5014;381;15.8178;6026.5818
SVAGC005;4;158.5224;634.0896
SAUC040;2;183.8604;367.7208
SAUC075;2;175.111;350.222
SAUC074;1;166.8208;166.8208
SBMC066;2;109.7488;219.4976
SBMC067;3;109.7488;329.2464
SBMC074;1;211.9782;211.9782
SBMC068;3;145.837;437.511
SBMC075;2;199.096;398.192
SFDC073;6;87.3136;523.8816
SFDP066;6;126.1816;757.0896
SFDC071;2;145.837;291.674
SFDC082;2;97.0634;194.1268
SFDC087;2;182.9174;365.8348
SHDC014;2;162.1222;324.2444
SMBP003;1;97.5554;97.5554
SMBC003;1;292.166;292.166
SMNC011;5;87.0184;435.092
883089.000047;1;770.2506;770.2506
SRNPC027;1;173.6186;173.6186
SVWC042;4;158.5224;634.0896
SVXC062;3;134.1356;402.4068
034-108-3008;2;51.66;103.32
BKR8EIX;292;6.5764;1920.3088
034-1ZZ-0001;4;134.316;537.264
SVWC039;2;287.7708;575.5416
FMTUBL5;5;53.96912492;269.8456246
FMINT12;2;414.221934;828.443868
FMOC10;1;316.15573304;316.15573304
CTS-HW-308;7;73.7918;516.5426
CTS-TM-AUDI2-50D;3;34.85;104.55
CTS-EM-B8-50D;4;82;328
CTS-EM-B567-50D;7;38.95;272.65
CTS-HW-0225;15;18.0318;270.477
FMCT3;3;197.49870888;592.49612664
883089.000135A;1;739.2546;739.2546
883089.000126;3;724.2732;2172.8196
SSTS009;1;365.3346;365.3346
SRNC026;4;77.5556;310.2224
034-108-1005;4;351.78;1407.12
034-108-1011;5;198.03;990.15
R7437-8;302;25.338;7652.076
R7437-9;271;26.3138;7131.0398
KTA252;6;230.00141952;1380.00851712
KDT952;7;16.58812112;116.11684784
JSK-122-BK-TI;4;214.1830488;856.7321952
WSK-NIS002;3;92.370048;277.110144
BBF38Z;2;83.36396832;166.72793664
BBF15Z;1;83.36396832;83.36396832
BHF78Z;3;85.634732;256.904196
BHF97Z;3;87.56872988;262.70618964
BMF49Z;5;83.36396832;416.8198416
BMF54Z;5;71.98128428;359.9064214
BMF67Z;1;84.2876688;84.2876688
BMF65Z;3;94.26555836;282.79667508
BMF63Z;3;65.3806746;196.1420238
BNF33Z;3;87.56872988;262.70618964
BSF39Z;4;74.98331084;299.93324336
BNF40Z;1;173.92510288;173.92510288
BNF41Z;1;87.56872988;87.56872988
BSF45XZ;3;91.75424768;275.26274304
BWF22Z;4;91.75424768;367.01699072
BMF58X;1;102.64621584;102.64621584
SVWC051;2;204.3768;408.7536
BBR38Z;5;89.07936504;445.3968252
SBMR050;1;255.0282;255.0282
BHR97Z;3;73.11666612;219.34999836
BHR87Z;1;102.64621584;102.64621584
BMR65XXZ;1;102.64621584;102.64621584
BMR12Z;6;74.99293272;449.95759632
PLFR5A;12;5.4284;65.1408
BMR81Z;4;66.61227524;266.44910096
BMR77Z;5;70.79779304;353.9889652
BMR94Z;2;108.50594076;217.01188152
BMR92Z;3;83.36396832;250.09190496
BMR96Z;2;83.36396832;166.72793664
BNR30Z;1;79.17845052;79.17845052
SAUC030;6;85.362;512.172
BNR37Z;2;83.36396832;166.72793664
BSR53Z;3;74.99293272;224.97879816
BSR49XZ;4;83.36396832;333.45587328
BWR25XZ;4;91.75424768;367.01699072
SFD073;1;243.3924;243.3924
BKR7EIX;353;6.3468;2240.4204
ATINTMAZ05;1;219.98504244;219.98504244
ATINTFO20;7;184.17240508;1289.20683556
ATMSFO25;1;315.04921684;315.04921684
034-101-3066;7;17.589;123.123
KTA255;2;157.10605664;314.21211328
KLC167A;19;52.37189284;995.06596396
KLC173;2;52.36227096;104.72454192
KLC142;5;52.37189284;261.8594642
KLC204;5;54.29626884;271.4813442
KLC217;6;52.37189284;314.23135704
KLC205;5;52.09285832;260.4642916
KLC102;5;52.37189284;261.8594642
KLC110;1;52.36227096;52.36227096
KLC140-335;2;52.37189284;104.74378568
KLC106;2;52.37189284;104.74378568
KLC172;2;52.37189284;104.74378568
KLC202;5;52.37189284;261.8594642
KLC182;4;52.37189284;209.48757136
KLC139;9;54.04609996;486.41489964
KLC144;27;47.59944036;1285.18488972
KLC141;15;50.11075104;751.6612656
KLC163;3;52.37189284;157.11567852
KLC150;8;48.1094;384.8752
SBMB062;2;371.1566;742.3132
KDT926;3;18.93585984;56.80757952
KTA107;1;100.13490516;100.13490516
KCA395;3;89.07936504;267.23809512
KCA313;6;79.17845052;475.07070312
SVW019;1;222.9334;222.9334
SBM011;2;231.2974;462.5948
BNR20XZ;6;79.17845052;475.07070312
BWF19XZ;6;83.36396832;500.18380992
SAU044;1;588.9691;588.9691
BWR20XZ;8;83.36396832;666.91174656
W13204;7;8.29406056;58.05842392
W13203;4;6.91813172;27.67252688
KDT924;3;41.47992468;124.43977404
KBR38;3;28.65395864;85.96187592
FMCCRAD6;2;381.88279532;763.76559064
SFDC066;9;72.3404;651.0636
SAUP044;3;194.627;583.881
KLC198;6;52.37189284;314.23135704
KLC140-295;1;52.37189284;52.37189284
SVXC060;4;97.5472;390.1888
SVXC059;2;102.4344;204.8688
BHR67Z;4;79.17845052;316.71380208
BHF50Z;2;79.17845052;158.35690104
BFF96Z;2;93.79408624;187.58817248
BFR78Z;1;93.79408624;93.79408624
CTS-HW-216-AWD;4;39.3518;157.4072
CTS-HW-216-FWD;3;39.3518;118.0554
MMRAD-MAC-06;11;136.653;1503.183
MMTS-EVO-10L;3;24.1654;72.4962
TP-CS/1;2;449.319;898.638
M-FI/SS/1H/1;3;589.5226;1768.5678
IKR9J8;60;7.093;425.58
WHT005184;25;1.148;28.7
AC-200-DVBO;51;2.05;104.55
SRNC023;1;36.5884;36.5884
WSK-VWN002;1;66.61227524;66.61227524
BHF96Z;1;81.69938308;81.69938308
BHR96;3;112.70108044;338.10324132
BNF42Z;5;83.36396832;416.8198416
BNF19Z;1;85.09590672;85.09590672
BNR11XXZ;1;83.36396832;83.36396832
BBF43;5;66.61227524;333.0613762
BBR44;5;89.07936504;445.3968252
BFR80;4;101.33764016;405.35056064
BHR75Z;4;103.22352864;412.89411456
BSF33Z;3;74.99293272;224.97879816
BSR37Z;3;74.99293272;224.97879816
BSR20XZ;7;83.36396832;583.54777824
BSF20Z;2;74.99293272;149.98586544
BAF13;8;74.99293272;599.94346176
BWR22XZ;9;83.36396832;750.27571488
CTS-IT-260;15;121.7618;1826.427
KLC154;7;54.04609996;378.32269972
KLC26;5;44.260648;221.30324
