FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;202505;513881387;SME0460-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;4;202;;
INTRA-CH;202505;513881387;STY0014-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;5;252;;
INTRA-CH;202505;513881387;SNN0910-1C-BK;40093100;ES;ES;10;EXW;11;3;;0,3;2;44;;
INTRA-CH;202505;513881387;SME0865-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202505;513881387;SHD0398-4C-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;74;;
INTRA-CH;202505;513881387;SBW0271-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,4;1;50;;
INTRA-CH;202505;513881387;SAU0531-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;202505;513881387;SBW1171-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202505;513881387;SAU0630-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202505;513881387;SAU0630-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202505;513881387;SMA0600-1P-BK;87083091;ES;ES;10;EXW;11;3;;0,3;1;12;;
INTRA-CH;202505;513881387;SSE0427-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202505;513881387;SHY0800-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,8;1;50;;
INTRA-CH;202505;513881387;SMA0001-1P-BK;40093100;ES;ES;10;EXW;11;3;;0,3;1;22;;
INTRA-CH;202505;513881387;SKHK8-S3B00;73209090;FR;FR;10;EXW;11;3;;12,5;2;270;;
INTRA-CH;202505;513881387;SKG76-S3B00;7320909090;FR;FR;10;EXW;11;3;;11;1;130;;
INTRA-CH;202505;513881387;SKL22-S3B00;84099100;FR;FR;10;EXW;11;3;;7,2;1;110;;
INTRA-CH;202505;513881387;VSGB0-B1DS2;84099100;FR;FR;10;EXW;11;3;;15;2;720;;
INTRA-CH;202505;513881387;VSGH2-B1DS3;84099100;FR;FR;10;EXW;11;3;;3,6;1;420;;
INTRA-CH;202505;513881387;GSH98-9USS2;8708803590;FR;FR;10;EXW;11;3;;20;1;427;;
INTRA-CH;202505;513881387;GSV70-91SS2;87089997;FR;FR;10;EXW;11;3;;25;1;511;;
INTRA-CH;202505;513881387;GSM64-9USS2;87088020;FR;FR;10;EXW;11;3;;20;2;826;;
INTRA-CH;202505;513881387;VSM74-C1SA3;87089997;FR;FR;10;EXW;11;3;;27;1;644;;
INTRA-CH;202505;513881387;GSM64-9USS2;87088020;FR;FR;10;EXW;11;3;;20;1;413;;
INTRA-CH;202505;513881387;GSM64-9USS2;87088020;FR;FR;10;EXW;11;3;;20;2;826;;
INTRA-CH;202505;513881387;VSM74-C1SA3;87089997;FR;FR;10;EXW;11;3;;27;1;644;;
INTRA-CH;202505;513881387;GSM56-81SS2;73209090;FR;FR;10;EXW;11;3;;24,5;1;413;;
INTRA-CH;202505;513881387;GSV70-91SS2;87089997;FR;FR;10;EXW;11;3;;25;1;511;;
INTRA-CH;202505;513881387;GSGH2-91AS3;87089997;FR;FR;10;EXW;11;3;;25;1;546;;
INTRA-CH;202505;513881387;GSM74-91SS2;8708803590;FR;FR;10;EXW;11;3;;22;1;427;;
INTRA-CH;202505;513881387;GSUB8-61AS2;8708803590;FR;FR;10;EXW;11;3;;25;2;1428;;
INTRA-CH;202505;513881387;GSM74-91SS2;8708803590;FR;FR;10;EXW;11;3;;22;1;427;;
INTRA-CH;202505;513881387;VSUB8-C1AA2;8708803590;FR;FR;10;EXW;11;3;;25;3;2142;;
INTRA-CH;202505;513881387;VSGB0-C1AA3;87089997;FR;FR;10;EXW;11;3;;21;3;2142;;
INTRA-CH;202505;513881387;SKGL0-AUB00;84099100;FR;FR;10;EXW;11;3;;11;1;130;;
INTRA-CH;202505;513881387;PFR8S8EG;85111000;DE;DE;10;EXW;11;3;;0,2;8;70;;
INTRA-CH;202505;513881387;005EA14139;84099100;NL;NL;10;EXW;11;3;;2,4;1;258;;
INTRA-CH;202505;513881387;005EP171484;84099100;NL;NL;10;EXW;11;3;;3,2;1;258;;
INTRA-CH;202505;513881387;279946;87082910;NL;NL;10;EXW;11;3;;4,1;1;675;;
INTRA-CH;202505;513881387;384914;87082910;NL;NL;10;EXW;11;3;;3;1;471;;
INTRA-CH;202505;513881387;TP-CT/47/RS;87089235;SI;SI;10;EXW;11;3;;3;1;1173;;
INTRA-CH;202505;513881387;TP-CT/47/RS;87089235;SI;SI;10;EXW;11;3;;3;2;2347;;
INTRA-CH;202505;513881387;TP-CT/47/RS;87089235;SI;SI;10;EXW;11;3;;3;1;1173;;
INTRA-CH;202505;513881387;S-BM/T/2H;87089235;SI;SI;10;EXW;11;3;;27,8;1;5098;;
INTRA-CH;202505;513881387;S-BM/T/2H;87089235;SI;SI;10;EXW;11;3;;27,8;2;10197;;
INTRA-CH;202505;513881387;S-BM/T/2H;87089235;SI;SI;10;EXW;11;3;;27,8;1;5098;;
INTRA-CH;202505;513881387;UR-TW4-3717;87088055;NL;NL;10;EXW;11;3;;4,3;1;88;;
INTRA-CH;202505;513881387;UR-LA4-420;87088055;NL;NL;10;EXW;11;3;;2,5;1;68;;
INTRA-CH;202505;513881387;UR-ML4-1193;87088055;NL;NL;10;EXW;11;3;;3,8;1;64;;
INTRA-CH;202505;513881387;URKR-TW2-2685;84099100;NL;NL;10;EXW;11;3;;1,4;1;71;;
INTRA-CH;202505;513881387;UR-TW2-339;87088055;NL;NL;10;EXW;11;3;;2,1;1;57;;
INTRA-CH;202505;513881387;UR-LA2-3677;87088055;NL;NL;10;EXW;11;3;;2,5;1;46;;
INTRA-CH;202505;513881387;UR-LA4-147;87088055;NL;NL;10;EXW;11;3;;3,4;1;68;;
INTRA-CH;202505;513881387;UR-LA4-3053;87088055;NL;NL;10;EXW;11;3;;3,6;1;68;;
INTRA-CH;202505;513881387;UR-RE2-066;87088055;NL;NL;10;EXW;11;3;;2,1;2;114;;
INTRA-CH;202505;513881387;UR-TW2-1362;87088055;NL;NL;10;EXW;11;3;;3;5;377;;
INTRA-CH;202505;513881387;UR-RL2-988;87088055;NL;NL;10;EXW;11;3;;2,2;1;48;;
INTRA-CH;202505;513881387;UR-RU2-858;87088055;NL;NL;10;EXW;11;3;;2,4;1;48;;
INTRA-CH;202505;513881387;UR-TW2-990;87088055;NL;NL;10;EXW;11;3;;3,4;2;128;;
INTRA-CH;202505;513881387;UR-TW2-990;87088055;NL;NL;10;EXW;11;3;;3,4;1;64;;
INTRA-CH;202505;513881387;UR-TW2-990;87088055;NL;NL;10;EXW;11;3;;3,4;2;128;;
INTRA-CH;202505;513881387;UR-RL2-422;87088055;NL;NL;10;EXW;11;3;;2,1;1;40;;
INTRA-CH;202505;513881387;UR-TW2-305;84099100;NL;NL;10;EXW;11;3;;2,5;2;142;;
INTRA-CH;202505;513881387;UR-TW2-305;84099100;NL;NL;10;EXW;11;3;;2,5;2;142;;
INTRA-CH;202505;513881387;UR-AR23-361;87088055;NL;NL;10;EXW;11;3;;4,6;1;123;;
INTRA-CH;202505;513881387;UR-RL2-988;87088055;NL;NL;10;EXW;11;3;;2,2;1;48;;
INTRA-CH;202505;513881387;UR-TW2-1245;87088055;NL;NL;10;EXW;11;3;;3;1;82;;
INTRA-CH;202505;513881387;UR-RL2-1414;87088055;NL;NL;10;EXW;11;3;;1;1;40;;
INTRA-CH;202505;513881387;UR-RL2-3056;87088055;NL;NL;10;EXW;11;3;;0,9;1;45;;
INTRA-CH;202505;513881387;UR-FD3-3740P;87088055;NL;NL;10;EXW;11;3;;2,2;2;177;;
INTRA-CH;202505;513881387;UR-TW2-3047;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;202505;513881387;UR-RE2-3111;87088055;NL;NL;10;EXW;11;3;;3,3;1;57;;
INTRA-CH;202505;513881387;UR-RL2-2525;87088055;NL;NL;10;EXW;11;3;;1,7;2;90;;
INTRA-CH;202505;513881387;UR-RE4-1321;87088055;NL;NL;10;EXW;11;3;;4,1;1;71;;
INTRA-CH;202505;513881387;UR-RE4-1321;87088055;NL;NL;10;EXW;11;3;;4,1;1;71;;
INTRA-CH;202505;513881387;UR-RL2-945;87088055;NL;NL;10;EXW;11;3;;0,9;1;32;;
INTRA-CH;202505;513881387;UR-RL2-945;87088055;NL;NL;10;EXW;11;3;;0,9;1;32;;
INTRA-CH;202505;513881387;UR-RT2-329;87088055;NL;NL;10;EXW;11;3;;2,5;3;122;;
INTRA-CH;202505;513881387;UR-TW2-110;87088055;NL;NL;10;EXW;11;3;;3;1;75;;
INTRA-CH;202505;513881387;UR-RE2-1107;87088055;NL;NL;10;EXW;11;3;;3;2;97;;
INTRA-CH;202505;513881387;UR-RT2-329;87088055;NL;NL;10;EXW;11;3;;2,5;2;81;;
INTRA-CH;202505;513881387;UR-TW2-3212;87088055;NL;NL;10;EXW;11;3;;3,2;1;68;;
INTRA-CH;202505;513881387;UR-TW2-1796;87088055;NL;NL;10;EXW;11;3;;3;1;57;;
INTRA-CH;202505;513881387;UR-TW2-3909;87088055;NL;NL;10;EXW;11;3;;1,9;3;204;;
INTRA-CH;202505;513881387;UR-TW2-3909;87088055;NL;NL;10;EXW;11;3;;1,9;1;68;;
INTRA-CH;202505;513881387;UR-TW2-1715;87088055;NL;NL;10;EXW;11;3;;3,6;1;60;;
INTRA-CH;202505;513881387;UR-TW2-3051;87088055;NL;NL;10;EXW;11;3;;1,7;2;142;;
INTRA-CH;202505;513881387;UR-TW2-3051;87088055;NL;NL;10;EXW;11;3;;1,7;1;71;;
INTRA-CH;202505;513881387;UR-TW2-3051;87088055;NL;NL;10;EXW;11;3;;1,7;1;71;;
INTRA-CH;202505;513881387;URKR-TW2-4201;87088055;NL;NL;10;EXW;11;3;;3;3;246;;
INTRA-CH;202505;513881387;UR-LA4-1233;87088055;NL;NL;10;EXW;11;3;;2,5;2;128;;
INTRA-CH;202505;513881387;UR-LA4-1233;87088055;NL;NL;10;EXW;11;3;;2,5;2;128;;
INTRA-CH;202505;513881387;UR-TW2-340;87088055;NL;NL;10;EXW;11;3;;2,5;2;114;;
INTRA-CH;202505;513881387;UR-RT2-329;87088055;NL;NL;10;EXW;11;3;;2,5;1;40;;
INTRA-CH;202505;513881387;UR-ML4-3054;87088055;NL;NL;10;EXW;11;3;;1,9;1;64;;
INTRA-CH;202505;513881387;UR-LA4-299;87088055;NL;NL;10;EXW;11;3;;3;1;64;;
INTRA-CH;202505;513881387;UR-TW2-4172;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;202505;513881387;UR-TW2-4172;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;202505;513881387;UR-TW2-2142;87088055;NL;NL;10;EXW;11;3;;3,4;1;82;;
INTRA-CH;202505;513881387;UR-TW2-3744;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
