REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
VWR810006;8;128.13398966;1025.07191728
SP-27;19;8.774;166.706
CTS-A90-HX;2;270.5918;541.1836
ATMSYGR08;2;65.44993672;130.89987344
ATMSYGR07;4;78.10595038;312.42380152
ATMSREN8;5;77.59374968;387.9687484
ATMSREN7;3;67.02378978;201.07136934
DP-BM/SS/9;1;1168.1638;1168.1638
SFDC091;3;151.8804;455.6412
SFDX091;2;241.08;482.16
ATIKHYU5;3;171.6337982;514.9013946
ATMSHYU4;1;127.94773486;127.94773486
WB-323;5;23.17009712;115.8504856
VWR520000;7;85.41645128;597.91515896
VWRA10000;6;4.57255534;27.43533204
EUPD4002701R;1;427.8268;427.8268
VWR150002;4;163.22439398;652.89757592
ALP.37.03.0004-2;1;127.92;127.92
RC-HE64;3;21.7464;65.2392
EVE-G8XMV2-CF-INT;15;1303.8;19557
ATIKBMW2;2;213.78325944;427.56651888
ATMSBMW5;2;169.76193746;339.52387492
ARMABG82M4-A-3/4;1;712.58;712.58
ARMATYYAGR-A;2;319.8;639.6
1CCVW08F04;7;188.6;1320.2
ARMABG82M4-5;2;153.34;306.68
E-BM/T/12;2;1203.0302;2406.0604
TP-CT/69;2;1042.63;2085.26
S-BM/TI/33H;1;3270.857;3270.857
PFR7G-11S;1;8.1016;8.1016
EVE-E9X-CF-DCT;2;329.64;659.28
AC-200-PP;43;24.6;1057.8
SAUP090;2;69.1096;138.2192
WSK-SUB001;1;64.47209902;64.47209902
VWR680003;2;343.2210327;686.4420654
SFD098;1;268.5008;268.5008
FMINLD1;4;199.46957806;797.87831224
FMDV34A;3;107.09651;321.28953
FMDV34R;3;91.80499092;275.41497276
E10-82-092-01-22;5;110.536;552.68
CI100035;2;315.6754;631.3508
AMS.38.08.0002-1;1;2459.9918;2459.9918
AMS.38.08.0001-1;1;654.9422;654.9422
AMS.38.09.0001-1;1;215.2172;215.2172
AMS.38.02.0001-1;2;553.4672;1106.9344
AMS.38.14.0003-2;1;4243.4672;4243.4672
E10-42-052-03-22;5;110.536;552.68
E10-42-040-06-22;1;127.92;127.92
E10-20-046-02-22;3;127.92;383.76
E10-35-023-14-22;2;120.048;240.096
E10-35-047-07-22;2;98.072;196.144
E10-35-016-09-22;3;110.536;331.608
E10-35-016-05-22;2;84.296;168.592
E4043-140;1;123.656;123.656
CI100042;16;860.9754;13775.6064
E10-40-036-06-22;1;103.976;103.976
CI100043;2;803.5754;1607.1508
E10-40-011-01-22;1;93.808;93.808
E10-55-007-01-22;1;109.552;109.552
E10-35-023-08-22;2;93.808;187.616
E20-55-019-01-22;2;87.248;174.496
E5530-140;1;102.336;102.336
E10-25-036-05-22;1;162.032;162.032
E10-30-013-01-22;2;91.512;183.024
E10-70-009-01-22;1;91.512;91.512
E10-35-046-01-22;3;97.416;292.248
E10-55-013-03-22;1;88.888;88.888
E10-55-008-05-22;2;84.952;169.904
E10-82-043-01-22;2;94.136;188.272
E10-82-001-01-22;1;87.904;87.904
E10-15-004-03-22;2;93.808;187.616
E10-15-007-14-20;3;71.832;215.496
E10-15-022-02-22;2;124.312;248.624
E10-15-027-01-22;1;192.536;192.536
E1570-140;4;107.256;429.024
IFR7G-11KS;11;10.2336;112.5696
E10-15-009-01-22;2;99.384;198.768
E10-15-009-05-22;2;112.832;225.664
E20-15-021-06-22;4;119.72;478.88
E10-20-022-09-22;1;156.128;156.128
E10-20-031-09-22;3;121.032;363.096
E10-20-014-17-22;2;115.784;231.568
E10-20-001-02-22;1;108.896;108.896
E10-63-020-01-22;1;109.88;109.88
SBMP086;18;173.8318;3128.9724
E10-75-017-05-22;2;104.304;208.608
E10-75-020-05-22;3;118.408;355.224
E10-75-012-05-22;2;107.256;214.512
UR-TW2-3932;2;67.4286;134.8572
E10-75-003-15-22;3;105.944;317.832
E10-70-010-01-22;3;86.264;258.792
E20-65-013-02-22;3;80.36;241.08
E20-65-015-02-22;2;75.768;151.536
E20-81-003-02-22;1;79.376;79.376
E20-85-051-06-22;3;96.76;290.28
E20-85-051-05-22;1;117.096;117.096
E20-85-003-01-22;3;75.44;226.32
E20-15-021-02-22;8;106.928;855.424
E20-15-021-05-22;3;110.536;331.608
UR-TW2-323;12;47.1008;565.2096
UR-TW2-340;8;47.1008;376.8064
UR-TW3-020;4;52.521;210.084
UR-TW2-986;2;55.9076;111.8152
UR-TW4-786;2;74.5462;149.0924
UR-TW2-1345;3;55.9076;167.7228
E40-82-089-02-11;1;384.293;384.293
E40-85-014-06-11;3;307.5;922.5
E40-15-021-04-11;2;361.62;723.24
E40-20-031-03-11;2;215.168;430.336
UR-TW2-1715;3;49.979;149.937
UR-TW2-1796;4;47.1008;188.4032
UR-TW2-3051;10;58.4496;584.496
UR-TW2-3109;2;49.979;99.958
UR-TW2-110;2;61.8362;123.6724
UR-TW2-729;2;49.979;99.958
UR-TW2-3212;5;55.9076;279.538
UR-TW2-1289;1;49.979;49.979
UR-TW4-2741;1;66.0756;66.0756
UR-TW2-515;2;63.5336;127.0672
UR-TW4-2141P;2;67.4286;134.8572
UR-RE2-3933A;2;61.8362;123.6724
UR-TW2-1362;2;61.8362;123.6724
UR-RE2-1107;4;39.811;159.244
UR-RE2-1157;1;47.1008;47.1008
UR-LA2-3677;1;38.1177;38.1177
UR-LA2-3052;1;33.5462;33.5462
UR-LA2-1347;1;39.811;39.811
UR-LA2-3208;5;33.5462;167.731
UR-LA2-1256;2;36.9328;73.8656
UR-LA2-2090;3;40.6556;121.9668
UR-LA2-1503;2;36.9328;73.8656
UR-LA2-1291;2;33.5462;67.0924
UR-LA2-853;3;52.521;157.563
UR-RL2-732;2;36.9328;73.8656
UR-RL2-1080;2;30.1514;60.3028
UR-RL2-422;2;33.5462;67.0924
UR-RL2-988;2;39.811;79.622
UR-RT2-3216;3;49.979;149.937
UR-RL2-1295;3;33.5462;100.6386
UR-RL2-301;3;33.5462;100.6386
UR-RL2-2146;2;32.1932;64.3864
UR-RL2-2614;3;39.811;119.433
EVE-GR4-CF-ENG;3;280.44;841.32
UR-RL2-652;2;33.5462;67.0924
UR-RL2-791;1;33.5462;33.5462
UR-RL2-790;2;36.9328;73.8656
UR-RU4-2987;3;72.8488;218.5464
UR-LA8-1257;5;84.3698;421.849
UR-RL4-1259;7;72.8488;509.9416
UR-LA3-3524;4;50.4874;201.9496
UR-RE2-3934;1;39.811;39.811
UR-RT2-329;6;38.1136;228.6816
UR-ROC4-1260A;2;86.4034;172.8068
UR-RU2-1109;4;40.6597;162.6388
UR-FD3-1456;1;67.4286;67.4286
UR-AR18-303;3;92.8076;278.4228
UR-AR19-378;1;89.0848;89.0848
UR-AF23-316;1;87.7564;87.7564
UR-AR23-361;3;101.5734;304.7202
ATMSYGR09;3;101.84412464;305.53237392
ATMSFT1;1;237.68906302;237.68906302
0W40;18;17.7202;318.9636
VWR030001-GAR;2;348.09159572;696.18319144
VWR030001-CONT;1;348.09159572;348.09159572
EVE-C8BMC-FTR;4;123.984;495.936
EUPD4003209R;2;344.1868;688.3736
EUPD4003001R;1;415.5104;415.5104
E10-85-043-02-22;2;117.424;234.848
E10-25-043-06-22;3;106.928;320.784
E10-35-020-02-22;4;84.952;339.808
E4023-140;1;100.368;100.368
E10-85-041-01-22;3;106.928;320.784
E10-85-040-01-22;2;68.552;137.104
E10-57-002-01-22;3;85.608;256.824
E20-81-016-04-22;1;90.2;90.2
E10-85-008-02-22;1;62.32;62.32
E10-85-024-02-22;3;81.344;244.032
E20-81-009-02-22;2;86.264;172.528
E10-81-010-05-22;2;82.656;165.312
EVE-ST38Y-CF-INT;3;843.288;2529.864
E10-15-007-04-22;3;88.888;266.664
E10-15-007-09-22;1;88.888;88.888
E10-15-007-08-22;1;88.888;88.888
E20-15-007-02-22;2;79.376;158.752
MS100219;43;29.3888;1263.7184
20W60;20;15.498;309.96
E40-15-021-01-11;3;310.739;932.217
ZKER6A-10EG;6;3.0012;18.0072
216CLSDWAOP-R;7;40.59;284.13
216CLSDWAFP-R;4;40.59;162.36
216CLSDWAEGT-R;4;47.642;190.568
216CLSDWAVO-R;17;22.714;386.138
UR-TW2-1534;3;55.9076;167.7228
UR-TW2-3300;2;58.4496;116.8992
UR-TW4-3717;2;72.8488;145.6976
UR-TW2-2989;2;63.5336;127.0672
UR-FD3-947;1;72.8488;72.8488
UR-FD3-019;2;72.8488;145.6976
UR-FD3-1320;2;72.8488;145.6976
UR-RU2-679A;1;42.353;42.353
UR-RU2-946A;6;44.895;269.37
UR-RU2-858;2;39.811;79.622
EVE-RSQ3-CF-INT;4;1303.8;5215.2
UR-RE2-065;2;47.1008;94.2016
ATMSHYU5;3;122.86297882;368.58893646
UR-RE2-2171;3;47.1008;141.3024
UR-RT2-3122;3;39.811;119.433
UR-LA4-299;3;52.521;157.563
UR-LA4-3053;3;55.9076;167.7228
UR-ML2-2261;2;47.0926;94.1852
LKR8AP;40;8.1344;325.376
DCPR8EKP;18;7.1504;128.7072
ML2-2884;2;80.9832;161.9664
UR-LA6-3012;1;82.1722;82.1722
UR-RE2-116A;2;52.521;105.042
UR-RL2-686;2;26.2564;52.5128
UR-RL8-3013;2;83.0168;166.0336
CTS-IT-825;6;171.3718;1028.2308
CTS-IT-940;3;135.2918;405.8754
UR-ML2-1258;2;32.185;64.37
UR-RE2-2089;5;42.353;211.765
RE2-1891;3;47.1008;141.3024
UR-RE2-177;2;47.1008;94.2016
UR-RE2-2744;2;52.521;105.042
UR-RE2-1821;2;52.521;105.042
UR-RE2-1270;3;39.811;119.433
UR-TW2-2142;2;67.4286;134.8572
UR-RE4-1916;5;61.8362;309.181
UR-RE4-122;2;67.5024;135.0048
UR-RE2-3111;4;47.0926;188.3704
UR-RL2-945;3;26.2605;78.7815
UR-LA4-3718;2;55.9076;111.8152
URTW-RL4-3720;3;52.521;157.563
UR-RL2-3056;2;36.9328;73.8656
UR-ML2-3055;3;43.7142;131.1426
UR-ML2-1824;2;33.5462;67.0924
UR-RL2-3304;4;36.9328;147.7312
UR-RL3-3110;2;55.9076;111.8152
UR-ML4-3067;1;67.4286;67.4286
UR-LA5-1421;1;63.5336;63.5336
UR-RL4-1423;2;57.2606;114.5212
UR-ML4-3054;3;52.521;157.563
UR-RL4-1435;1;65.231;65.231
UR-RL4-1653;2;52.521;105.042
UR-LA4-2883;2;55.9076;111.8152
UR-LA4-1192;5;55.9076;279.538
FMTIA8-STOCK;3;139.63522356;418.90567068
UR-LA4-147;2;55.9076;111.8152
UR-LA4-651;9;55.9076;503.1684
UR-RL2-1273;1;38.1136;38.1136
UR-ML4-1193;5;52.521;262.605
UR-RE2-2758A;3;61.8362;185.5086
UR-ML2-2760;3;52.521;157.563
UR-RL2-3014;2;33.5462;67.0924
UR-RL2-3707;4;36.9328;147.7312
UR-LA6-3705;4;78.7774;315.1096
UR-RL8-3706;4;86.4034;345.6136
URUS-RE2-2432A;5;61.8362;309.181
UR-TW2-1255;3;52.5128;157.5384
420121321;121;8.036;972.356
EVE-EA8884-R-INT;7;655.836;4590.852
EVE-EA8884-GTI-INT;3;655.836;1967.508
R11-10-2;3;41;123
R15-10-2;3;51.66;154.98
ATINTKIA1;1;339.56112588;339.56112588
EVE-FX34M-V2-INT;2;655.836;1311.672
EVE-FX34M-PF;6;93.48;560.88
TS-0740-1002;2;8.7986;17.5972
ATMSFO124;6;95.48352322;572.90113932
MST-VW-MK888;1;281.09574416;281.09574416
ATINTHYU4;2;311.25970902;622.51941804
MST-FO-MK4017;1;185.77985026;185.77985026
E10-20-040-03-22;2;162.688;325.376
E10-20-043-07-22;2;182.368;364.736
E10-20-011-06-22;1;129.888;129.888
E10-20-049-01-22;2;127.264;254.528
E10-20-049-06-22;3;129.56;388.68
E10-20-035-01-22;7;126.608;886.256
VWR140010;3;101.1829201;303.5487603
VWR150001;2;152.53336846;305.06673692
E10-46-035-03-22;2;123;246
E10-15-014-04-22;2;102.992;205.984
E5517-140;1;87.904;87.904
E10-15-011-02-22;1;105.944;105.944
E10-20-047-03-22;3;103.32;309.96
E10-20-016-01-22;4;84.296;337.184
E10-15-011-04-22;1;105.944;105.944
FMBP6;4;55.86712726;223.46850904
KDT985;1;12.98195956;12.98195956
UR-TW2-1189;2;63.5336;127.0672
UR-TW2-3047;7;58.4496;409.1472
UR-TW2-071;1;43.706;43.706
UR-TW2-1106;4;47.1008;188.4032
UR-TW4-2757;2;67.4286;134.8572
UR-AR12-529;2;85.3538;170.7076
UR-LA2-1647;1;38.1136;38.1136
UR-LA2-2804;2;33.5462;67.0924
UR-LA2-829;4;32.1891;128.7564
UR-LA2-1232;1;39.811;39.811
UR-LA2-1027;3;33.5462;100.6386
UR-RL2-1048;2;36.9328;73.8656
EVE-8YS3-CF-INT;8;655.836;5246.688
UR-TW2-1820;1;58.4496;58.4496
UR-RE2-2481;3;50.4874;151.4622
UR-LA4-3214;3;55.9076;167.7228
UR-RL4-3215;2;57.2606;114.5212
UR-AR18-282;2;84.3698;168.7396
UR-AF27-486;2;111.4462;222.8924
UR-AR23-485;1;95.0462;95.0462
UR-RE4-3213A;2;67.4286;134.8572
UR-RT2-2148;2;32.185;64.37
UR-TW2-3081;3;55.9076;167.7228
UR-RE2-1645;2;47.1008;94.2016
UR-LA4-1822;3;67.4286;202.2858
UR-RE2-3886;4;47.1008;188.4032
UR-LA4-3887;3;55.9076;167.7228
UR-RL2-2434;3;33.5462;100.6386
UR-LA4-2433;2;55.9076;111.8152
UR-RL2-514;3;38.1218;114.3654
UR-ML2-2992;6;36.9328;221.5968
UR-ML2-2991;10;38.1218;381.218
UR-RE2-1290;3;47.1008;141.3024
1-101s;27;11.9474;322.5798
VWR18G700-SERV;9;14.03429918;126.30869262
VWR700000;5;61.00775974;305.0387987
VWR1241S4FO;1;115.31965942;115.31965942
ATIKFO33;3;169.7712502;509.3137506
Z-2515225;4;76.170948;304.683792
Z-1012569;4;93.62679025;374.507161
Z-2011784;2;95.213685;190.42737
Z-2051793;2;88.54606;177.09212
Z-2113589;3;76.170948;228.512844
Z-1355110;2;79.3447375;158.689475
Z-1313913;3;90.1356218;270.4068654
Z-1353914;3;72.0423546;216.1270638
ES-2513708;1;32.644692;32.644692
ES-1013912;2;36.9973176;73.9946352
ES-355264;8;19.042737;152.341896
ES-1311525;3;39.9897477;119.9692431
ES-1350565;4;24.483519;97.934076
034-145-Z049;4;55.1942;220.7768
034-301-2009;1;636.32;636.32
W0599;5;9.32205274;46.6102637
UR-TW2-990;5;52.521;262.605
UR-FD3-903;2;72.8488;145.6976
UR-ML4-265;2;67.4286;134.8572
UR-TW2-359;2;49.979;99.958
UR-LA4-991;2;55.9076;111.8152
UR-RE4-1321;4;58.4496;233.7984
UR-RL4-1294;3;55.9076;167.7228
UR-RE2-1346;1;47.1008;47.1008
UR-FD3-1018;2;72.8488;145.6976
UR-RE2-1750;1;57.2606;57.2606
UR-LA4-854;3;67.4286;202.2858
UR-RU2-856A;2;52.521;105.042
UR-ML6-973;3;77.5966;232.7898
UR-RL4-974P;4;47.1008;188.4032
S-AU/TI/24H;1;3536.25;3536.25
S-AU/TI/23H;1;3425.55;3425.55
UR-RL8-1019P;2;78.7774;157.5548
UR-LA4-2573;2;55.9076;111.8152
UR-RE3-2576;1;47.1008;47.1008
EVE-C8RS6-CF-ENG;5;309.96;1549.8
D650-0010;88;36.1128;3177.9264
SD-1613709;2;120.604001;241.208002
SD-1213445;4;85.6923165;342.769266
SD-1214801;2;139.646738;279.293476
SD-1313035;8;88.54606;708.36848
SD-1318355;4;107.908843;431.635372
75W140;7;11.4062;79.8434
VWR140006;2;101.1829201;202.3658402
VWR190003;1;50.3353597;50.3353597
VWR190004;4;36.60838094;146.43352376
VWR501000;2;129.447086;258.894172
VWR501001;1;175.42408338;175.42408338
U3P3AS1X;3;189.7644;569.2932
9-250;3;62.689;188.067
9-350;7;98.769;691.383
ATMSHYU6;2;36.31037326;72.62074652
9-350-bracket;2;3.608;7.216
216VWBWWT270;5;20.787;103.935
216VWBWVO270;3;20.787;62.361
216VWBWOT270;6;20.787;124.722
216VWBWEGT270;1;47.847;47.847
216VWBWEBO270;3;28.7;86.1
216VWBWEOP270;6;35.342;212.052
UR-FD3-1749;3;72.8488;218.5464
UR-LA4-1445;2;63.5336;127.0672
UR-LA2-1110;3;36.9328;110.7984
UR-LA4-343;3;55.9076;167.7228
UR-RU2-407;1;39.811;39.811
UR-ML4-300;5;55.9076;279.538
UR-TW2-2431;4;47.1008;188.4032
UR-RE2-1833;2;39.811;79.622
UR-TW2-1269;3;47.1008;141.3024
UR-RL2-2807;14;36.9328;517.0592
UR-LA2-2803;6;36.9328;221.5968
UR-RT2-1861;3;74.5462;223.6386
E10-20-016-03-22;2;124.968;249.936
E40-85-008-01-10;1;147.6;147.6
E8530-320;1;241.572;241.572
ATMSBMW7;2;169.76193746;339.52387492
ATMSFO129;2;258.06533814;516.13067628
UR-LA2-972;2;37.269;74.538
UR-TW3-394;2;66.0756;132.1512
UR-LA4-2759;3;63.5336;190.6008
STYC009;4;305.8518;1223.4072
AC-N55-TP;12;65.6;787.2
FMDV35;5;119.67802174;598.3901087
AC-B58-TP;13;69.7;906.1
AC-180-CAN;12;4.1;49.2
FRI-0311;1;864.870974;864.870974
LA-3001;2;30.01231365;60.0246273
FRI-0194;6;445.344009;2672.064054
FRI-0218;3;274.3060925;822.9182775
LA-3002-2;1;30.9804528;30.9804528
FRI-0205;4;445.344009;1781.376036
FR-0084;2;200.082091;400.164182
FR-0142;2;542.157924;1084.315848
FR-0143;3;629.2904475;1887.8713425
FR-0525;3;529.249402;1587.748206
FR-0522;1;419.526965;419.526965
FR-S2000;2;638.971839;1277.943678
FRI-0405;1;800.328364;800.328364
FRI-0190;3;271.078962;813.236886
FRI-0406;4;413.072704;1652.290816
FRI-0184;1;1187.584024;1187.584024
FR-0513;3;338.8487025;1016.5461075
FR-0139;2;542.157924;1084.315848
FRI-0116;2;542.157924;1084.315848
FRI-0104;4;283.987484;1135.949936
FRI-0322;3;864.870974;2594.612922
FRI-0341;3;800.328364;2400.985092
FRI-0346;2;1026.227499;2052.454998
FRI-0339;1;1123.041414;1123.041414
FRI-0227;2;638.971839;1277.943678
FRI-0220;2;542.157924;1084.315848
FRI-0226;2;542.157924;1084.315848
FR-0457;1;451.79827;451.79827
FRI-0334;2;477.615314;955.230628
FRI-0200;2;277.533223;555.066446
FRI-0171;4;280.7603535;1123.041414
FRI-0201;2;258.17044;516.34088
FRI-0186;2;251.716179;503.432358
FR-0039;1;216.2177435;216.2177435
FRI-0196;1;271.078962;271.078962
FRI-0315;3;742.240015;2226.720045
FRI-0323;1;703.514449;703.514449
FRI-0228;1;516.34088;516.34088
LA-3003;3;37.11200075;111.33600225
LA-3004-2;5;61.3154795;306.5773975
LA-2001;5;30.511052;152.55526
SBMP091;5;312.4405;1562.2025
SHYP105;3;90.405;271.215
SHYC105;9;99.4496;895.0464
SES2300CF;2;749.1438;1498.2876
ATMSYGR10;6;135.79837468;814.79024808
ATMSFO132;3;151.57415624;454.72246872
D155-A001;3;117.33121126;351.99363378
ITGHYUNDAIi20NF;8;209.53665;1676.2932
SILFER8C7ES;352;7.7654;2733.4208
WB-337;2;34.6433928;69.2867856
VWR610360BLK;4;184.41087748;737.64350992
FMTIA3;3;81.03015074;243.09045222
SBMP087;11;329.9844;3629.8284
P101061010;1;240.6946;240.6946
CTS-EXH-DP-0029;6;266.4918;1598.9508
CTS-EXH-TP-0016;2;495.6818;991.3636
SVWC064;10;193.9218;1939.218
SVWX064;1;315.9706;315.9706
UR-TW2-3277;2;47.1008;94.2016
UR-RL2-2525;4;36.9328;147.7312
UR-TW2-3744;5;58.4496;292.248
UR-RL8-3068;1;83.8614;83.8614
UR-TW2-1170;5;61.8362;309.181
UR-TW2-1444;3;52.521;157.563
UR-TW-4261;10;72.8488;728.488
SHD1010-1C-BK;1;18.2204;18.2204
FMDV37-BLACK;1;103.15722098;103.15722098
FMINT25;3;454.45239926;1363.35719778
FMINT17;1;364.65896018;364.65896018
ATINTVAG43;1;535.36148438;535.36148438
ATMSHYU7;4;60.97050878;243.88203512
ATMSHYU8;2;103.05478084;206.10956168
FMINDK43;2;211.864835;423.72967
MMAI-MK7-15X;14;208.7802;2922.9228
SD-2214985;4;122.5082747;490.0330988
SD-1357992;1;107.908843;107.908843
SD-1251126;4;53.9544215;215.817686
SD-1258562;3;82.518527;247.555581
SD-1218267;3;107.908843;323.726529
SD-1213215;1;149.1681065;149.1681065
SD-3657044;2;114.256422;228.512844
VWR131000;4;396.60165838;1586.40663352
FP-3355126;1;98.3874745;98.3874745
FP-2057868;2;114.256422;228.512844
FSBS-38030B27L/26R;7;380.85474;2665.98318
FP-2218353;2;139.646738;279.293476
Z-355264;3;63.47579;190.42737
SD-1310113;1;120.604001;120.604001
SD-1250935;1;114.256422;114.256422
SD-1353381;1;88.54606;88.54606
SD-3617039;2;69.823369;139.646738
SD-3657024;1;76.170948;76.170948
SD-1651298;4;97.1179587;388.4718348
SD-3513161;2;92.0398955;184.079791
ES-1311479;3;32.644692;97.934076
SD-2652458;4;66.6495795;266.598318
SD-1313528;5;101.561264;507.80632
HS-1214801;1;187.2535805;187.2535805
EVE-F9XM5M8-CHG;5;309.96;1549.8
ATINTREN8;3;320.7307656;962.1922968
AC-S55-IC;31;159.9;4956.9
TBP-005;92;3.9852;366.6384
TBP-001;75;3.321;249.075
TBP-002;83;3.321;275.643
AC-211-OT;12;31.16;373.92
DB42FK;2;114.68315;229.3663
FRDZ33K;2;686.49867;1372.99734
FS-1314709;2;196.774949;393.549898
Z-1314738;1;90.1356218;90.1356218
SD-1313301;10;117.4302115;1174.302115
FRDGXPA16K;2;686.49867;1372.99734
FRDZN6K;1;686.49867;686.49867
Z34FK;2;101.3479;202.6958
GXPA16FK;1;106.682;106.682
ZN8FK;1;106.682;106.682
PST77;8;64.0092;512.0736
UBT44;3;118.41702;355.25106
UBT45;3;118.41702;355.25106
PT32;1;80.0115;80.0115
FMINDK38;3;116.40925;349.22775
CRZ34K;2;359.891727;719.783454
CRZ33K;2;359.891727;719.783454
CRSE3PK;1;290.548427;290.548427
PT34;2;115.21656;230.43312
PT34B;2;115.21656;230.43312
NSF8;1;51.20736;51.20736
PSH52;1;60.80874;60.80874
NST37;3;51.20736;153.62208
PST78;7;64.0092;448.0644
UBH23;2;57.60828;115.21656
UBT38B;2;144.0207;288.0414
XF18950-4005GDG;8;158.42277;1267.38216
PT0009B;5;105.6898;528.449
ES-1313587;2;43.2542169;86.5084338
SD-1254964;2;120.604001;241.208002
1118BLK;5;12.6034;63.017
SD-1310016;8;82.518527;660.148216
SD-1350972;5;95.213685;476.068425
SD-1351354;7;69.823369;488.763583
HS-1254964;2;152.341896;304.683792
SES1583CF;1;730.7594;730.7594
SD-1353034;7;53.9544215;377.6809505
FS-1358331;5;107.908843;539.544215
Z-1355009;3;79.0246915;237.0740745
SD-2512407;4;92.0398955;368.159582
SD-1358331;6;101.774628;610.647768
FS-1313301;4;142.8205275;571.28211
FP-2018477;2;120.604001;241.208002
R-FOR-009-I;3;246.41;739.23
UR-LA4-4265;2;74.5462;149.0924
UR-RE2-3015A;2;61.8444;123.6888
UR-ML6-3719;1;77.5966;77.5966
UR-RL4-1449;2;47.1008;94.2016
UR-FD3-107;1;72.8488;72.8488
UR-RE2-1190;2;47.0926;94.1852
UR-FD3-897;2;78.7856;157.5712
UR-RE2-396;2;58.4496;116.8992
UR-RE4-801;2;77.5966;155.1932
UR-FT4-2846;3;78.7774;236.3322
UR-LA4-310;2;55.9076;111.8152
ES-1353914;3;33.7328484;101.1985452
D158-A001;2;16.28798226;32.57596452
D153-A001;1;129.85684656;129.85684656
AC-200-IT;12;57.4;688.8
SNN0910-1C-BK;4;18.2204;72.8816
AC-Z33-HHL;3;49.7822;149.3466
AC-MK7-CP-BL;1;7.38;7.38
14036-AG010;19;3.116;59.204
U5001;19;12.3328;234.3232
AC-Z33-CP;126;7.216;909.216
14035-8J101;45;2.296;103.32
14035-JP00A;50;2.624;131.2
13270-8j112;44;1.23;54.12
13270-8J102;46;1.23;56.58
1J0201511A;10;1.804;18.04
1J0819644A;33;2.46;81.18
1K1819653B;18;2.706;48.708
FMSS5;4;30.25709226;121.02836904
AMS.39.08.0001-1;1;1537.4672;1537.4672
R21-10-2;5;41;205
R22-10-2;6;42.64;255.84
U5096;28;18.1548;508.3344
U5333;12;13.8252;165.9024
AC-S55-RAD;7;188.6;1320.2
AC-451-RAD;11;164;1804
ATEXHFO6;1;118.63499486;118.63499486
ATMSFO4;4;54.08839392;216.35357568
ASCDISC3;1;304.93635856;304.93635856
AC-R56-TB;3;22.14;66.42
MMBCC-350Z-07PBE;2;207.5912;415.1824
MMWP-M50-92;5;27.511;137.555
001002433;1;91.6432;91.6432
DBA601S-2;2;76.342;152.684
DBA42698S-2;3;197.0378;591.1134
DBA42224S-2;1;182.1712;182.1712
DBA42225S-2;1;182.1712;182.1712
DBA42656S-10-2;3;182.3106;546.9318
DBA4654S-10-2;3;182.89608;548.68824
DBA42280S-2;2;167.28;334.56
DBA42676S-2;8;167.28;1338.24
DBA53002WSLVXD-2;4;565.513;2262.052
DBA600S-2;2;165.312;330.624
DBA2500S-2;3;105.1732;315.5196
DBA52844SLVS-2;5;524.5212;2622.606
DBA4838S-2;4;153.504;614.016
DBA42677S-2;7;163.7376;1146.1632
DBA42809S-2;8;131.54112;1052.32896
ATMSYGR11;2;74.35291616;148.70583232
DBA52379BLKLS+RS;2;514.62544;1029.25088
DBA418S-2;1;123.164;123.164
E90-75-012-05-22;2;481.217;962.434
KDT958;10;21.89425174;218.9425174
L3P3P991;3;189.7644;569.2932
UR-TW4-4078;2;63.5336;127.0672
UR-ML4-4080;2;57.2606;114.5212
UR-TW2-3653;3;66.0756;198.2268
UR-TW2-3909;6;55.9076;335.4456
URTW-RE2-2919A;2;66.0756;132.1512
UR-RE2-4262;7;42.353;296.471
UR-RS4-4266P;4;52.521;210.084
KCA402;1;99.34831032;99.34831032
W53624;2;13.38240738;26.76481476
W33364;2;18.73723288;37.47446576
W63584;2;12.04137282;24.08274564
238CLSDWAOT-R;8;26.24;209.92
238CLSDWABO-R;7;33.251;232.757
238CLSDWAOP-R;1;41.615;41.615
CTS-EXH-DP-0029-CAT;3;319.7918;959.3754
EVE-EA8884-CF-ENG;5;280.44;1402.2
HMP-892;2;75.58219784;151.16439568
EUPD4004903R;2;452.8204;905.6408
N91130801-5;32;0.5248;16.7936
E90-85-040-01-22;2;371.46;742.92
PSS65-85-001-04-22;1;647.062;647.062
PSS65-20-001-03-22;1;744.068;744.068
HMP-456;2;32.48283712;64.96567424
HMP-843;1;39.113508;39.113508
HMP-826;1;83.81466;83.81466
URKR-TW2-4201;4;67.4286;269.7144
UR-LA2-4264;9;40.6556;365.9004
UR-FD3-079;2;72.8488;145.6976
UR-LA4-148;4;52.521;210.084
UR-LA4-157x;2;55.9076;111.8152
UR-LA4-264;2;55.9076;111.8152
UR-LA4-511;2;63.5336;127.0672
UR-LA4-512;3;66.0756;198.2268
UR-LA4-731;2;55.9076;111.8152
UR-ML2-421;1;33.5462;33.5462
UR-RE2-072;1;47.0926;47.0926
UR-RE2-3217A;2;63.5336;127.0672
UR-RL2-124;1;31.3404;31.3404
UR-RE2-465A;3;67.4286;202.2858
UR-RE3-730;2;44.895;89.79
UR-RT2-408;2;32.185;64.37
UR-RL8-621P;3;78.7774;236.3322
UR-FD3-1161;2;72.8488;145.6976
UR-ML4-788;4;52.521;210.084
UR-ML4-1422;2;58.4496;116.8992
UR-ML4-1650;2;61.8362;123.6724
UR-LA4-1233;3;52.521;157.563
238EVOBO-PK-R;4;36.572;146.288
238EVOOT-PK-R;3;29.807;89.421
