REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
001394.999502;4;437.85;1751.4
CTS-EXH-DP-0001-FSI;3;200;600
CTS-TM-MK56-60D;7;60;420
CTS-IT-180;1;164.99;164.99
CTS-DB-MK4-60D;7;21.99;153.93
CTS-EM-MK456-4-60D;2;60;120
GTHSB-5;305;1.35;411.75
AC-200-PCVD;54;12;648
EVE-E9X-CF-INT;4;496.79;1987.16
EVE-B58-CF-INT;6;742.8;4456.8
AC-180-CPA;20;15;300
420103485B;204;7;1428
CTS-AF-275;10;23.99;239.9
CTS-EXH-DP-0019;2;357.49;714.98
ESR912;3;131.16;393.48
MMICP-RS-16HWBK;6;174.9;1049.4
FMINDK20;6;124.5795;747.477
VWR12P1GT;14;225.285;3153.99
001939.001707;1;373.9;373.9
MMBCC-N55-11CBE;6;124.54;747.24
MMTS-MIA-99;2;31.9;63.8
MMTS-MIA-90L;3;31.9;95.7
MMTS-MB62-08L;4;31.9;127.6
001394.999505;1;466.83;466.83
001394.999998;1;437.85;437.85
001394.001735;3;445.41;1336.23
999760.999985;1;400.05;400.05
001394.999529;1;429.03;429.03
001243.999978;1;428.4;428.4
001243.999533;1;473.76;473.76
001422.999505;1;466.83;466.83
EVE-S1-CF-INT;2;365.4;730.8
FMMK7DP-BLA;2;155.2385;310.477
AC-200-PCVCC;42;12;504
FMINT11;1;790.6825;790.6825
10.127.203T;3;7.96;23.88
210001074;1;215.88;215.88
CTS-EXH-DP-0014;4;269.99;1079.96
FMSCPS53TIK;2;111.1015;222.203
EVE-8VRS3-CF-LHD-INT;3;988.19;2964.57
CTS-EXH-TP-0009;3;329.99;989.97
AC-RX8-RU;3;29;87
AC-GD-FU-BL;7;25.55;178.85
ATMSFO71;1;87.2965;87.2965
ATINTMB02;2;304.3705;608.741
883089.000071;1;885.78;885.78
PF05;9;143;1287
883089.000035;2;921.69;1843.38
043151.271937;2;37.8;75.6
CTS-EM-MK45-6-60D;4;60;240
CTS-TM-MK4-60D;1;60;60
AC-RX8-FU;4;29;116
ATINTVAG19;1;495.8685;495.8685
EVE-FK8-CF-INT;9;828;7452
FMDV13A-POL;1;125.948;125.948
FMTUBL2;5;51.336;256.68
FMCT4;1;192.1305;192.1305
FMTIA1;3;98.5205;295.5615
FMDV13R-POL;1;102.028;102.028
216BFWGFPSM;6;29.15;174.9
PSHUDOBDII-2;3;50;150
999789.999508;1;442.89;442.89
CTS-EXH-DP-0017;1;329.99;329.99
CTS-EXH-DP-0015;1;299.99;299.99
CTS-EXH-DP-0003;2;329.99;659.98
CTS-SIL-0070;3;40;120
FMINDMK7F-PLE;7;62.9625;440.7375
FMDVF500A-SILVER;3;131.0885;393.2655
VWR1130RS;1;41.446;41.446
VWR1141S4;2;75.348;150.696
VWR30G700;2;297.62;595.24
EVE-F8xM-PF;6;68.4;410.4
MMTS-TC-05L;4;30.06;120.24
MMBCC-370Z-09PBE;2;227.33;454.66
MMBCC-350Z-03PBE;2;171.13;342.26
MMICP-FOST-13CBK;1;63.72;63.72
MMAI-CTR-17;1;261.87;261.87
FMCC1;1;896.9885;896.9885
VWR814100;1;244.881;244.881
FMCTMK7;5;254.7595;1273.7975
001423.000685;1;428.4;428.4
3182654196;3;124.07;372.21
06F103483E;60;0.8;48
AC-200K04-OT;62;50;3100
CTS-EXH-TP-0008;11;82.49;907.39
CTS-HW-0243;2;47.99;95.98
CTS-HW-0248;2;47.99;95.98
CTS-EXH-DP-0010;2;302.49;604.98
AC-180-DP;15;75;1125
AC-N54-DP;21;110;2310
P3ABS;1;46.4;46.4
AC-200-DP;16;75;1200
VWR18G700;16;331.5335;5304.536
FMCCRAD8;1;466.693;466.693
FMCCRAD9;1;622.932;622.932
FMHFIP1;6;167.7275;1006.365
1K0253144BD;10;4.9;49
CTS-HW-257;6;59.99;359.94
VWR3130RS;5;148.3385;741.6925
VWR3141S4;2;148.3385;296.677
06J103600AFKIT;47;13.7;643.9
SVAGX005;2;409.305;818.61
SAUX045;1;451.66;451.66
SAUX074;1;367.6;367.6
SVWX036;1;385.98;385.98
SAUX075;1;344.41;344.41
KTA253;8;247.296;1978.368
SFDX073;5;296.67;1483.35
SFDX066;2;284.41;568.82
SFDX071;3;296.82;890.46
SFDX082;4;321.66;1286.64
SFDX087;1;436.575;436.575
SVWX020;1;344.4;344.4
SVWX039;1;695.95;695.95
SRNX023;2;199.27;398.54
SRNPX027;1;367.66;367.66
EVE-B9S5-CF-INT;1;828;828
ILFR7H;63;10.6;667.8
IZKR7B;50;7.72;386
FMTUBL4;5;93.426;467.13
SFTC006;6;143.8;862.8
SAUC079;5;405.67;2028.35
SAUC045;4;286.88;1147.52
883089.000060;2;915.39;1830.78
SVWC052;2;165.97;331.94
U5014;78;19.62;1530.36
SVAGC005;8;202.99;1623.92
SAUC040;2;224.22;448.44
SAUC075;2;213.55;427.1
SAUC074;4;213.61;854.44
SBMC066;2;140.53;281.06
SBMC067;6;140.53;843.18
SBMC068;3;186.75;560.25
SBMC075;2;242.8;485.6
SFDC073;3;111.795;335.385
SFDP066;4;153.88;615.52
SFDC071;2;186.75;373.5
SFDC082;9;124.29;1118.61
SFDC087;1;234.22;234.22
SHDC014;1;217.97;217.97
SMBP003;1;118.97;118.97
SMBC003;1;356.3;356.3
SMNC011;7;106.12;742.84
883089.000047;1;953.82;953.82
883089.000046;1;915.39;915.39
SRNPC027;1;211.73;211.73
SRNC022;5;109.295;546.475
SVWC042;7;202.99;1420.93
SVXC062;2;171.76;343.52
SVWX043;1;405.32;405.32
BKR8EIX;487;8.24;4012.88
SVWC039;2;368.485;736.97
FMTUBL5;4;64.5035;258.014
FMINT12;1;495.075;495.075
FMOC10;1;336.375;336.375
CTS-HW-308;8;89.99;719.92
CTS-TM-AUDI2-50D;5;42.5;212.5
CTS-EM-B8-50D;6;100;600
CTS-EM-B567-50D;3;47.5;142.5
CTS-HW-0225;15;21.99;329.85
FMCT3;4;224.2385;896.954
883089.000135A;2;915.39;1830.78
SSTS009;1;467.5;467.5
SRNC026;2;99.31;198.62
034-108-1005;4;429;1716
034-108-1011;4;241.5;966
SVWC043;7;217.97;1525.79
R7437-8;118;31.74;3745.32
R7437-9;366;32.96;12063.36
KTA252;1;309.2695;309.2695
CTS-AF-270;5;24.99;124.95
KDT952;5;19.826;99.13
JSK-122-BK-TI;2;255.99;511.98
SBMB050;2;439.41;878.82
WSK-NIS002;3;110.4;331.2
BBF38Z;2;99.636;199.272
BBF15Z;2;112.102;224.204
BHF78Z;1;102.35;102.35
BHF97Z;3;104.6615;313.9845
BMF49Z;5;99.636;498.18
BMF54Z;4;106.467;425.868
BMF67Z;2;123.372;246.744
BMF63Z;3;100.8435;302.5305
BNF33Z;2;117.737;235.474
BSF39Z;3;89.6195;268.8585
BSF45XZ;2;109.664;219.328
BWF22Z;7;109.664;767.648
SAU077;1;605.77;605.77
BMF48;1;100.8435;100.8435
SVWC051;1;261.69;261.69
BBR38Z;1;106.467;106.467
SBMR050;1;311.01;311.01
883089.000127;2;953.82;1907.64
BHR87Z;2;138.023;276.046
BMR12Z;4;89.631;358.524
PLFR5A;12;7.87;94.44
SBMC050;2;186.75;373.5
BMR81Z;2;89.5735;179.147
BMR77Z;4;84.617;338.468
BMR94Z;1;145.9005;145.9005
BMR92Z;1;112.102;112.102
BMR96Z;2;112.102;224.204
BNR30Z;5;106.467;532.335
SAUC030;1;109.31;109.31
BNR37Z;1;99.636;99.636
BNR36XZ;1;112.102;112.102
BSR53Z;3;89.631;268.893
BSR49XZ;3;99.636;298.908
BWR25XZ;3;109.664;328.992
SFD073;2;311.66;623.32
BKR7EIX;418;7.78;3252.04
ATINTMAZ05;1;304.382;304.382
ATINTFO20;3;231.127;693.381
ATMSFO25;1;376.5445;376.5445
KBR39;1;72.6685;72.6685
034-101-3066;6;21.45;128.7
KTA255;6;211.2435;1267.461
KLC167A;6;70.426;422.556
KLC173;1;62.583;62.583
KLC204;5;64.8945;324.4725
KLC217;4;62.5945;250.378
KLC205;3;62.261;186.783
KLC102;2;62.5945;125.189
KLC110;2;70.4145;140.829
KLC140-335;5;70.426;352.13
KLC106;2;70.426;140.852
KLC172;2;62.5945;125.189
KLC202;8;70.426;563.408
KLC182;3;62.5945;187.7835
KLC139;4;64.5955;258.382
KLC144;19;56.8905;1080.9195
KLC141;10;70.426;704.26
KLC163;9;70.426;633.834
KLC150;2;70.426;140.852
SBMB062;2;452.63;905.26
KDT926;5;25.461;127.305
KTA107;1;119.6805;119.6805
KCA395;3;106.467;319.401
KCA313;8;106.467;851.736
SVW019;1;271.87;271.87
SBM011;2;296.175;592.35
BNR20XZ;5;94.6335;473.1675
BWF19XZ;4;112.102;448.408
SAU044;2;718.25;1436.5
BWR20XZ;1;112.102;112.102
W13204;3;9.913;29.739
W13203;1;9.3035;9.3035
KDT924;1;49.5765;49.5765
KBR38;3;34.247;102.741
FMKC020-BLA;2;73.83;147.66
FMCCRAD6;2;456.4235;912.847
SFDC066;1;92.625;92.625
SAUC054;4;143.03;572.12
SAUP044;2;249.2;498.4
KLC198;3;62.5945;187.7835
KTA216A;5;168.4405;842.2025
SVXC060;1;124.915;124.915
SVXC059;3;131.16;393.48
BHR67Z;3;106.467;319.401
BHF50Z;4;106.467;425.868
BFF96Z;2;112.102;224.204
BFR78Z;2;112.102;224.204
CTS-HW-216-AWD;3;47.99;143.97
CTS-HW-216-FWD;2;47.99;95.98
MMRAD-MAC-06;11;166.65;1833.15
MMTS-EVO-10L;3;29.47;88.41
TP-CS/1;2;547.95;1095.9
IKR9J8;37;8.74;323.38
AC-200-DVBO;45;2.5;112.5
SRNC023;3;46.85;140.55
WSK-VWN002;2;89.5735;179.147
BHF96Z;2;97.6465;195.293
BHR96;3;134.6995;404.0985
BNF42Z;4;99.636;398.544
BNF19Z;2;101.706;203.412
BNR11XXZ;2;99.636;199.272
BBF43;3;89.5735;268.7205
BBR44;3;106.467;319.401
BFR80;3;121.118;363.354
BHR75Z;1;123.372;123.372
BHR84Z;2;106.467;212.934
BSR37Z;2;89.631;179.262
BSR20XZ;4;99.636;398.544
BSF20Z;2;100.8435;201.687
BAF13;3;100.8435;302.5305
BWR22XZ;4;99.636;398.544
CTS-IT-260;7;148.49;1039.43
KLC154;4;64.5955;258.382
KLC26;3;52.9;158.7
EVE-M2C-CF-INT;4;1188;4752
SAUC036;1;127.47;127.47
MMEXH-MUS8-15XP;15;163.9;2458.5
MMFS-E36-92P;5;155.1;775.5
L3P3AB9X;2;225.62;451.24
L3P3VPO5;3;225.62;676.86
U3P3ZC63;4;225.62;902.48
KCA472;11;112.102;1233.122
FMDV20-BLA;9;127.3855;1146.4695
HP-180;2;106.8235;213.647
EVE-F9XM5M8-CF-INT;10;1257;12570
AC-MQB-IC;19;184;3496
BWF20XZ;4;112.102;448.408
BWR21XZ;4;112.102;448.408
VWR150000;16;62.7785;1004.456
VWR120000;33;25.1505;829.9665
WSK-VWN005;3;89.5735;268.7205
BMF55Z;1;101.706;101.706
KLC174;2;70.426;140.852
BMR84Z;1;106.467;106.467
KLC179;3;72.6685;218.0055
WSK-VWN006;3;79.6145;238.8435
WSK-FRD010;1;92.9545;92.9545
WSK-SUB006;2;81.6845;163.369
EVE-FK2V2-CF-LHD-INT;2;725.4;1450.8
EVE-N55-PF;6;48.6;291.6
EVE-E46-PF;2;32.4;64.8
216EVOEFP-RB;5;46.9;234.5
216EVOVO-RB;5;26.65;133.25
BHR36XZ;1;112.102;112.102
MMEXH-MUS8-15HP;15;159.5;2392.5
VWR12P1GTIS38;2;159.39;318.78
034-108-1015;4;581.75;2327
034-108-1014;1;611;611
AC-MK7-MD;4;17;68
FMINT15;4;444.7625;1779.05
BWF18Z;2;89.631;179.262
FMOC7-13;1;383.3525;383.3525
BHF52;1;99.636;99.636
WSK-FRD004;2;89.5735;179.147
BSF48Z;2;101.8325;203.665
BHR83XZ;3;112.102;336.306
WSK-HON017;2;149.2815;298.563
KLC221;1;70.426;70.426
BMF73;2;112.102;224.204
KLC218;7;70.426;492.982
WSK-FRD008;2;123.372;246.744
WSK-FRD006;2;116.38;232.76
WSK-MB001;2;100.8435;201.687
WSK-SUB007;3;113.344;340.032
WSK-OPL003;2;72.887;145.774
BWR19Z;5;100.8435;504.2175
BWR23Z;3;112.102;336.306
KCA470;3;63.3535;190.0605
KCA435;2;106.467;212.934
KDT911;5;45.8505;229.2525
KDT928;3;17.02;51.06
KSB652;2;77.6135;155.227
KTA228;1;151.524;151.524
KTA147B;2;185.334;370.668
KTA260;6;103.017;618.102
EVO1502;7;210.16;1471.12
WSK-REN002;1;79.764;79.764
BMF23Z;3;99.636;298.908
BRF13Z;7;109.848;768.936
BRR13Z;3;104.2245;312.6735
FMPK383;3;82.6045;247.8135
BHF48;2;99.636;199.272
KSB551;1;73.577;73.577
KSB520;2;62.606;125.212
BMR88Z;2;99.636;199.272
MMBCC-MUS8-15PBE;4;117.7;470.8
EVE-F8XM-CF-ENG;1;428.4;428.4
BWF21XZ;5;123.372;616.86
BWR24Z;8;112.102;896.816
VWR17G7R600;163;30.1415;4913.0645
SHDC015;4;143.8;575.2
SHDX015;1;274.45;274.45
ILZKAR8H8S;30;14.06;421.8
KLC185;3;62.583;187.749
KLC151;9;62.583;563.247
MMINT-MK7-15;7;468.59;3280.13
KDT957;6;27.0365;162.219
SRNC031;3;145.53;436.59
W93189;3;20.378;61.134
VWR81G700;13;251.666;3271.658
AC-MK7-INLET;11;27;297
VWR12A1S1;3;244.1335;732.4005
VWR180001;21;30.1415;632.9715
MMICP-EVO-10LBK;1;143.55;143.55
MMICP-EVO-10UBK;3;156.2;468.6
KSR202;2;19.826;39.652
FMCTMK5;1;241.293;241.293
BMR72Z;3;106.467;319.401
KLC180-335;4;70.426;281.704
WSK-MAZ002;1;72.5995;72.5995
KTA229;1;134.2855;134.2855
WA402;1;35.328;35.328
W52988;1;27.5425;27.5425
W52991;4;30.291;121.164
SES9200;1;826.71;826.71
W83389;2;42.4235;84.847
W52992;2;19.826;39.652
KCA434;3;32.499;97.497
KSR210;3;17.526;52.578
W0509;4;23.69;94.76
KCA416;11;18.5955;204.5505
S-BM/T/3H;1;3482.8;3482.8
CTS-IT-258;5;93.49;467.45
CTS-IT-259;10;101.99;1019.9
BMR78XZ;2;106.467;212.934
EVE-TRB8V8S-FLG-STK;11;28.2;310.2
EVE-TRB8V8S-LHD-NIL;7;342.6;2398.2
EVE-C63S-CF-INT;2;1628.4;3256.8
SES3078ICPBLK;8;302.78;2422.24
FMINDK20-RF;1;34.6265;34.6265
FMTUBL6;2;134.918;269.836
BHF98Z;2;100.8435;201.687
X-1056-BB;8;39.04;312.32
SES1898ICP;4;226.97;907.88
SP1129WB;5;212.74;1063.7
SP3080BLK;1;215.38;215.38
999698.999954;1;391.23;391.23
999792.999954;1;428.4;428.4
053151.231031;2;40.95;81.9
400001004;2;1357.06;2714.12
KLC180-295;7;70.426;492.982
SRNC032;5;157.66;788.3
999778.999994;1;412.65;412.65
E-BM/T/5;3;1741.4;5224.2
FMBP3;4;241.753;967.012
043151.000388;1;39.69;39.69
SILZKBR8D8S;570;8.71;4964.7
SILZKFR8D7S;47;6.87;322.89
BKR6E-11;16;1.77;28.32
