REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
AMS.38.02.0001-1;2;674.96;1349.92
AMS.38.05.0001-1;2;409.47;818.94
AMS.38.08.0001-1;1;798.71;798.71
AMS.38.08.0002-1;1;2999.99;2999.99
AMS.38.09.0001-1;1;262.46;262.46
AMS.38.14.0003-2;1;5174.96;5174.96
AMS.39.08.0001-1;1;1874.96;1874.96
AMS.50.06.0011-1;1;48.97;48.97
AMT;4;149.5;598
ARMAAD08VA-A;2;756;1512
ARMAAD08YA;1;756.25;756.25
ARMAAD0RS3-A;3;756;2268
ARMAAD0RS4-1;2;88;176
ARMAAD0RS5-A;3;847;2541
ARMAAD0RS6-A;1;847;847
ARMAADR6C8-A;3;575;1725
ARMAADS5B9-A;2;665.5;1331
ARMAAUDIS4-A;1;653.4;653.4
ARMABG82M4-5;2;187;374
ARMABM3034-A;3;666;1998
ARMABM8235-A;3;541.75;1625.25
ARMABM82M4-A;1;1207;1207
ARMABM87M2-A;3;715;2145
ARMABM90M5-A;1;974;974
ARMABMW335-A;2;541.2;1082.4
ARMABMWF30-A;1;666;666
ARMABZ0643-A;1;489.5;489.5
ARMABZA250G-A;2;490;980
ARMABZA250S;3;592.9;1778.7
ARMABZA450G-A;6;663;3978
ARMABZC63S-A;1;1097.25;1097.25
ARMABZGT53-A;1;1149.5;1149.5
ARMABZS63S-A;1;1201.2;1201.2
ARMAFDFIST-A;2;209;418
ARMAFDMK30;2;209;418
ARMAFDMK40-A;2;308.55;617.1
ARMAFDMSTG-A;1;350.9;350.9
ARMAFER458-A;1;2722.5;2722.5
ARMAFER488-A;1;2475;2475
ARMAGOLF6R-A;1;512;512
ARMAGOLF7G-A;5;598.95;2994.75
ARMAHDAFL5-A;3;440;1320
ARMAHDATYR-A;1;665.5;665.5
ARMAMIM135-A;1;695.75;695.75
ARMAMINR60-A;3;369;1107
ARMAMZDMX5-A;1;350.9;350.9
ARMAPORS991-A;1;1210;1210
ARMASBGR86;3;319;957
ARMASKSC15-A;3;303;909
ARMATYFT86-A;2;468;936
ARMATYPFK8-A;2;605;1210
ARMATYYAGR-A;2;390;780
ARMAW2E63S-A;2;1573;3146
ASAF;5412;0.31;1677.72
ASCDISC3;2;376.556;753.112
ASKC;2538;0.36;913.68
ATEXHFO6;1;146.4985;146.4985
ATIKBMW2;2;249.5845;499.169
ATIKBMW7;1;485.1275;485.1275
ATIKFO14;3;367.3445;1102.0335
ATIKFO21;7;117.9095;825.3665
ATIKFO33;1;201.135;201.135
ATIKHON03;3;241.086;723.258
ATIKHYU5;5;200.376;1001.88
ATIKKIA1;1;203.0785;203.0785
ATIKMAZ01;3;153.3295;459.9885
ATIKMINI04;7;249.5845;1747.0915
ATIKNIS01;2;190.831;381.662
ATIKSUZ1;2;239.315;478.63
ATIKVAG8;1;372.186;372.186
ATIKYGR01;1;223.905;223.905
ATIKYGR02;2;388.0905;776.181
ATINTBMW2;1;345.966;345.966
