FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;202510;513881387;SBW0901-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202510;513881387;SBW1162-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;151;;
INTRA-CH;202510;513881387;SVW0707-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,4;1;50;;
INTRA-CH;202510;513881387;STY0014-1C-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;22;;
INTRA-CH;202510;513881387;SSE0432-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SFD0122-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;202510;513881387;SSE0426-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SVA0714-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202510;513881387;SVW0630-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SAU0601-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SFD1300-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202510;513881387;VSY24-C1SA4;87089997;FR;FR;10;EXW;11;3;;25;2;1484;;
INTRA-CH;202510;513881387;GSM64-9USS2;87088020;FR;FR;10;EXW;11;3;;20;1;462;;
INTRA-CH;202510;513881387;GSJ78-91AS2;87089997;FR;FR;10;EXW;11;3;;24;1;511;;
INTRA-CH;202510;513881387;GSM80-91AS3;73209090;FR;FR;10;EXW;11;3;;26,5;1;581;;
INTRA-CH;202510;513881387;GSM64-9USS2;87088020;FR;FR;10;EXW;11;3;;20;1;462;;
INTRA-CH;202510;513881387;VSH64-A1DS2;84099100;FR;FR;10;EXW;11;3;;14,7;1;294;;
INTRA-CH;202510;513881387;VSGB6-B1DS3;84099100;FR;FR;10;EXW;11;3;;18,2;2;732;;
INTRA-CH;202510;513881387;GSJ78-91AS2;87089997;FR;FR;10;EXW;11;3;;24;1;511;;
INTRA-CH;202510;513881387;SKH36-S3B00;84099100;FR;FR;10;EXW;11;3;;8,3;1;90;;
INTRA-CH;202510;513881387;SKR84-S3B00;84099100;FR;FR;10;EXW;11;3;;10;1;100;;
INTRA-CH;202510;513881387;SKTN0-S3B00;73209090;FR;FR;10;EXW;11;3;;9,5;2;200;;
INTRA-CH;202510;513881387;SKHA2-S3B00;73209090;FR;FR;10;EXW;11;3;;9;1;90;;
INTRA-CH;202510;513881387;VSGC0-C1AA1;73209090;FR;FR;10;EXW;11;3;;37,7;1;581;;
INTRA-CH;202510;513881387;S-BM/T/37H;87089235;SI;SI;10;EXW;11;3;;23,1;1;3225;;
INTRA-CH;202510;513881387;TP-CT/79;87089235;SI;SI;10;EXW;11;3;;2,4;1;1192;;
INTRA-CH;202510;513881387;SVW0630-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;4;202;;
INTRA-CH;202510;513881387;SAU0630-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SBW1178-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SRN0481-4C-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;54;;
INTRA-CH;202510;513881387;SBW1162-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SAU0780-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SBW1010-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,7;1;61;;
INTRA-CH;202510;513881387;SMA0002-1C-BK;40093100;ES;ES;10;EXW;11;3;;0,3;2;44;;
INTRA-CH;202510;513881387;SRN0610-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,7;2;80;;
INTRA-CH;202510;513881387;SAU0490-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;123;;
INTRA-CH;202510;513881387;U5055;85111000;DE;DE;10;EXW;11;3;;0,3;10;174;;
INTRA-CH;202510;513881387;ILKAR7L11;85111000;DE;DE;10;EXW;11;3;;0,1;5;65;;
INTRA-CH;202510;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;277;2282;;
INTRA-CH;202510;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;8;253;;
INTRA-CH;202510;513881387;BKR7EIX;85111000;DE;DE;10;EXW;11;3;;0,1;250;1945;;
INTRA-CH;202510;513881387;IKR9J8;85111000;DE;DE;10;EXW;11;3;;0,4;10;87;;
INTRA-CH;202510;513881387;ILFR7H;85111000;DE;DE;10;EXW;11;3;;0,2;60;636;;
INTRA-CH;202510;513881387;IZKR7B;85111000;DE;DE;10;EXW;11;3;;0,2;26;200;;
INTRA-CH;202510;513881387;ILZKAR8H8S;85111000;DE;DE;10;EXW;11;3;;0,1;10;140;;
INTRA-CH;202510;513881387;PFR8S8EG;85111000;DE;DE;10;EXW;11;3;;0,2;6;54;;
INTRA-CH;202510;513881387;RE9B-T;85111000;DE;DE;10;EXW;11;3;;0,1;2;43;;
INTRA-CH;202510;513881387;RE8C-L;85111000;DE;DE;10;EXW;11;3;;0,1;2;39;;
INTRA-CH;202510;513881387;U5055;85111000;DE;DE;10;EXW;11;3;;0,3;46;804;;
INTRA-CH;202510;513881387;ILZKBR7B8G;85111000;DE;DE;10;EXW;11;3;;0,1;36;264;;
INTRA-CH;202510;513881387;BPR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;8;66;;
INTRA-CH;202510;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;305;2888;;
INTRA-CH;202510;513881387;U5001;85111000;DE;DE;10;EXW;11;3;;0,3;3;45;;
INTRA-CH;202510;513881387;PFR7S8EG;85111000;DE;DE;10;EXW;11;3;;0,2;10;65;;
INTRA-CH;202510;513881387;R7438-8;85111000;DE;DE;10;EXW;11;3;;0,3;8;232;;
INTRA-CH;202510;513881387;315366;87082910;NL;NL;10;EXW;11;3;;1,6;2;775;;
INTRA-CH;202510;513881387;UR-TW2-3744;87088055;NL;NL;10;EXW;11;3;;3;3;213;;
INTRA-CH;202510;513881387;UR-TW2-3051;87088055;NL;NL;10;EXW;11;3;;1,7;1;71;;
INTRA-CH;202510;513881387;UR-TW2-3051;87088055;NL;NL;10;EXW;11;3;;1,7;3;213;;
INTRA-CH;202510;513881387;UR-RT2-329;87088055;NL;NL;10;EXW;11;3;;2,5;2;92;;
INTRA-CH;202510;513881387;UR-RT2-329;87088055;NL;NL;10;EXW;11;3;;2,5;1;46;;
INTRA-CH;202510;513881387;UR-TW2-1269;87088055;NL;NL;10;EXW;11;3;;3,1;2;114;;
INTRA-CH;202510;513881387;UR-TW2-305;84099100;NL;NL;10;EXW;11;3;;2,5;2;142;;
INTRA-CH;202510;513881387;UR-TW2-1212;87088055;NL;NL;10;EXW;11;3;;1,7;2;114;;
INTRA-CH;202510;513881387;UR-TW2-3047;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;202510;513881387;UR-TW2-3047;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;202510;513881387;UR-TW2-1715;87088055;NL;NL;10;EXW;11;3;;3,6;1;60;;
INTRA-CH;202510;513881387;UR-TW2-1715;87088055;NL;NL;10;EXW;11;3;;3,6;1;60;;
INTRA-CH;202510;513881387;UR-TW2-990;87088055;NL;NL;10;EXW;11;3;;3,4;1;64;;
INTRA-CH;202510;513881387;UR-TW2-3051;87088055;NL;NL;10;EXW;11;3;;1,7;1;71;;
INTRA-CH;202510;513881387;UR-RE2-1645;87088055;NL;NL;10;EXW;11;3;;3;1;57;;
INTRA-CH;202510;513881387;UR-RE2-066;87088055;NL;NL;10;EXW;11;3;;2,1;1;57;;
INTRA-CH;202510;513881387;UR-RL2-1048;87088055;NL;NL;10;EXW;11;3;;1,6;1;45;;
INTRA-CH;202510;513881387;UR-TW2-3109;87088055;NL;NL;10;EXW;11;3;;3;1;60;;
INTRA-CH;202510;513881387;UR-TW2-3300;87088055;NL;NL;10;EXW;11;3;;3,5;1;71;;
INTRA-CH;202510;513881387;UR-TW2-4172;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;202510;513881387;UR-LA4-3214;87088055;NL;NL;10;EXW;11;3;;3,4;1;68;;
INTRA-CH;202510;513881387;UR-LA2-2090;87088055;NL;NL;10;EXW;11;3;;2;2;99;;
INTRA-CH;202510;513881387;UR-RT2-329;87088055;NL;NL;10;EXW;11;3;;2,5;1;46;;
INTRA-CH;202510;513881387;UR-LS6-1446P;87088055;NL;NL;10;EXW;11;3;;4;1;82;;
INTRA-CH;202510;513881387;UR-FD3-3740P;87088055;NL;NL;10;EXW;11;3;;2,2;1;88;;
INTRA-CH;202510;513881387;UR-RE4-1321;87088055;NL;NL;10;EXW;11;3;;4,1;2;142;;
INTRA-CH;202510;513881387;UR-RE4-1321;87088055;NL;NL;10;EXW;11;3;;4,1;1;71;;
INTRA-CH;202510;513881387;UR-RL4-1259;87088055;NL;NL;10;EXW;11;3;;5;2;177;;
INTRA-CH;202510;513881387;UR-LA8-1257;87088055;NL;NL;10;EXW;11;3;;5,3;1;102;;
INTRA-CH;202510;513881387;UR-LA8-1257;87088055;NL;NL;10;EXW;11;3;;5,3;1;102;;
INTRA-CH;202510;513881387;UR-ML4-3054;87088055;NL;NL;10;EXW;11;3;;1,9;1;64;;
INTRA-CH;202510;513881387;UR-FD3-947;87088055;NL;NL;10;EXW;11;3;;3;1;88;;
INTRA-CH;202510;513881387;L-RECL3RS/1;87089235;SI;SI;10;EXW;11;3;;9,3;1;228;;
INTRA-CH;202510;513881387;S-TY/T/3;87089235;SI;SI;10;EXW;11;3;;13;1;2004;;
INTRA-CH;202510;513881387;MTP-RECL3RSH;87089235;SI;SI;10;EXW;11;3;;16,8;1;949;;
INTRA-CH;202510;513881387;BKR7EIX;85111000;DE;DE;10;EXW;11;3;;0,1;189;1470;;
INTRA-CH;202510;513881387;IKR9J8;85111000;DE;DE;10;EXW;11;3;;0,4;14;122;;
INTRA-CH;202510;513881387;IZKR7B;85111000;DE;DE;10;EXW;11;3;;0,2;5;38;;
INTRA-CH;202510;513881387;IFR7G-11KS;85111000;DE;DE;10;EXW;11;3;;0,1;7;87;;
INTRA-CH;202510;513881387;R7438-9;85111000;DE;DE;10;EXW;11;3;;0,1;54;1687;;
INTRA-CH;202510;513881387;ILZKBR7B8G;85111000;DE;DE;10;EXW;11;3;;0,1;10;73;;
INTRA-CH;202510;513881387;ILFR7H;85111000;DE;DE;10;EXW;11;3;;0,2;25;265;;
INTRA-CH;202510;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;15;476;;
INTRA-CH;202510;513881387;U5055;85111000;DE;DE;10;EXW;11;3;;0,3;66;1153;;
INTRA-CH;202510;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;250;4905;;
INTRA-CH;202510;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;31;983;;
INTRA-CH;202510;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;26;825;;
INTRA-CH;202510;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;30;230;;
INTRA-CH;202510;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;200;6592;;
INTRA-CH;202510;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;27;255;;
INTRA-CH;202510;513881387;SILZKFR8F7S;85111000;DE;DE;10;EXW;11;3;;0,1;2;15;;
INTRA-CH;202510;513881387;PFR8S8EG;85111000;DE;DE;10;EXW;11;3;;0,2;7;63;;
INTRA-CH;202510;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;120;922;;
INTRA-CH;202510;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;207;1802;;
INTRA-CH;202510;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;76;661;;
INTRA-CH;202510;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;47;409;;
INTRA-CH;202510;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;100;871;;
INTRA-CH;202510;513881387;S-TY/T/3;87089235;SI;SI;10;EXW;11;3;;13;1;2004;;
INTRA-CH;202510;513881387;S-PO/TI/19;87089235;SI;SI;10;EXW;11;3;;9,7;1;2775;;
INTRA-CH;202510;513881387;EUPD3003713R;84099100;NL;NL;10;EXW;11;3;;1,2;1;428;;
INTRA-CH;202510;513881387;EUPD6002209R;84099100;NL;NL;10;EXW;11;3;;2,2;2;1259;;
INTRA-CH;202510;513881387;EUPD6002211R;84099100;NL;NL;10;EXW;11;3;;1,8;2;1259;;
INTRA-CH;202510;513881387;EUPD4003302R;84133020;NL;NL;10;EXW;11;3;;0,8;1;682;;
INTRA-CH;202510;513881387;R-AUD-010-I;84833080;NL;NL;10;EXW;11;3;;3,3;1;300;;
INTRA-CH;202510;513881387;R-FIA-003-I;84099100;NL;NL;10;EXW;11;3;;2,5;3;781;;
INTRA-CH;202510;513881387;R-BMW-004-I;84833080;NL;NL;10;EXW;11;3;;4,5;1;402;;
INTRA-CH;202510;513881387;R-OPE-001-I;84833080;NL;NL;10;EXW;11;3;;3,5;1;269;;
INTRA-CH;202510;513881387;R-HON-003-I;84833080;NL;NL;10;EXW;11;3;;3,5;1;269;;
INTRA-CH;202510;513881387;R-HYU-EN24T-002-I;84833080;NL;NL;10;EXW;11;3;;3,5;2;601;;
INTRA-CH;202510;513881387;C-VW-EN40B-002;87089997;NL;NL;10;EXW;11;3;;23;1;1499;;
INTRA-CH;202510;513881387;C-FIA-003L;87089997;NL;NL;10;EXW;11;3;;11,1;1;904;;
INTRA-CH;202510;513881387;SMA0600-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SME0865-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SBW0260-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;202510;513881387;SSE0432-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SVW0630-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;7;354;;
INTRA-CH;202510;513881387;SMA0112-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;202510;513881387;SRN0481-4C-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;54;;
INTRA-CH;202510;513881387;SHY0800-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,8;1;50;;
INTRA-CH;202510;513881387;SHD0012-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SHD0395-1P-BK;87083091;ES;ES;10;EXW;11;3;;0,2;1;21;;
INTRA-CH;202510;513881387;SHD0394-6C-BK;87083091;ES;ES;10;EXW;11;3;;0,8;1;128;;
INTRA-CH;202510;513881387;SRN0405-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202510;513881387;SVA0714-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202510;513881387;SBW1162-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SBW1171-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SVW0620-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202510;513881387;SAU0651-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202510;513881387;SAU0755-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SAU0601-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202510;513881387;SMA0600-1P-BK;87083091;ES;ES;10;EXW;11;3;;0,3;1;11;;
INTRA-CH;202510;513881387;E-BM/T/12;87089235;SI;SI;10;EXW;11;3;;11,8;2;2934;;
INTRA-CH;202510;513881387;JE-314323;87082910;NL;NL;10;EXW;11;3;;3,8;1;640;;
INTRA-CH;202510;513881387;R-TOY-006-I;84833080;NL;NL;10;EXW;11;3;;5,5;1;447;;
INTRA-CH;202510;513881387;S-BM/T/22H;87089997;SI;SI;10;EXW;11;3;;22,4;1;4386;;
INTRA-CH;202510;513881387;DILKAR8R9HS;85111000;DE;DE;10;EXW;11;3;;0,1;10;123;;
INTRA-CH;202510;513881387;ILZTR6A8G;85111000;DE;DE;10;EXW;11;3;;0,1;6;50;;
INTRA-CH;202510;513881387;LTR7IX-11;85111000;DE;DE;10;EXW;11;3;;0,2;6;42;;
INTRA-CH;202510;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;188;1549;;
INTRA-CH;202510;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;140;1325;;
INTRA-CH;202510;513881387;R-MIN-002-I;84833080;NL;NL;10;EXW;11;3;;3,5;1;269;;
INTRA-CH;202510;513881387;R-HON-010HL;84833080;NL;NL;10;EXW;11;3;;3,5;1;260;;
INTRA-CH;202510;513881387;R-FOR-005-I;84833080;NL;NL;10;EXW;11;3;;4,5;1;333;;
INTRA-CH;202510;513881387;R-BMW-023-I;84833080;NL;NL;10;EXW;11;3;;6;1;521;;
INTRA-CH;202510;513881387;R-VW-002-I;84833080;NL;NL;10;EXW;11;3;;5,5;1;447;;
INTRA-CH;202510;513881387;R-HON-001-I;84833080;NL;NL;10;EXW;11;3;;3,5;1;269;;
INTRA-CH;202510;513881387;RBF700;27101999;ES;ES;10;EXW;11;3;;0,6;108;807;;
INTRA-CH;202510;513881387;R-MIN-002-I;84833080;NL;NL;10;EXW;11;3;;3,5;1;269;;
INTRA-CH;202510;513881387;ZKER6A-10EG;85111000;DE;DE;10;EXW;11;3;;0,1;6;21;;
INTRA-CH;202510;513881387;U5096;84099100;DE;DE;10;EXW;11;3;;0,3;12;265;;
INTRA-CH;202510;513881387;DILKAR8R9HS;85111000;DE;DE;10;EXW;11;3;;0,1;36;445;;
INTRA-CH;202510;513881387;ILZKR8C8G;85111000;DE;DE;10;EXW;11;3;;0,1;8;62;;
INTRA-CH;202510;513881387;ILKAR7L11;85111000;DE;DE;10;EXW;11;3;;0,1;3;39;;
INTRA-CH;202510;513881387;ILZKR8C8G;85111000;DE;DE;10;EXW;11;3;;0,1;12;93;;
INTRA-CH;202510;513881387;DILKAR8R9HS;85111000;DE;DE;10;EXW;11;3;;0,1;15;185;;
INTRA-CH;202510;513881387;DCPR8EKP;85111000;DE;DE;10;EXW;11;3;;0,1;8;69;;
INTRA-CH;202510;513881387;DILKAR8R9HS;85111000;DE;DE;10;EXW;11;3;;0,1;30;371;;
INTRA-CH;202510;513881387;DILKAR8R9HS;85111000;DE;DE;10;EXW;11;3;;0,1;40;494;;
INTRA-CH;202510;513881387;SILKGR9A7ES;85111000;DE;DE;10;EXW;11;3;;0,3;14;187;;
INTRA-CH;202510;513881387;U5096;84099100;DE;DE;10;EXW;11;3;;0,3;4;88;;
INTRA-CH;202510;513881387;UR-TW2-3744;87088055;NL;NL;10;EXW;11;3;;3;2;142;;
INTRA-CH;202510;513881387;UR-TW2-3909;87088055;NL;NL;10;EXW;11;3;;1,9;2;136;;
INTRA-CH;202510;513881387;UR-RU4-2987;87088055;NL;NL;10;EXW;11;3;;3,3;1;88;;
INTRA-CH;202510;513881387;UR-TW2-340;87088055;NL;NL;10;EXW;11;3;;2,5;3;172;;
INTRA-CH;202510;513881387;UR-TW2-3212;87088055;NL;NL;10;EXW;11;3;;3,2;2;136;;
INTRA-CH;202510;513881387;URKR-TW2-4201;87088055;NL;NL;10;EXW;11;3;;3;1;82;;
INTRA-CH;202510;513881387;URKR-TW2-4201;87088055;NL;NL;10;EXW;11;3;;3;1;82;;
INTRA-CH;202510;513881387;UR-TW2-3047;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;202510;513881387;UR-TW2-3047;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;202510;513881387;UR-TW2-3047;87088055;NL;NL;10;EXW;11;3;;3;2;142;;
INTRA-CH;202510;513881387;UR-TW2-3047;87088055;NL;NL;10;EXW;11;3;;3;2;142;;
INTRA-CH;202510;513881387;UR-TW2-3047;87088055;NL;NL;10;EXW;11;3;;3;3;213;;
INTRA-CH;202510;513881387;UR-TW2-1412;87088055;NL;NL;10;EXW;11;3;;2;1;64;;
INTRA-CH;202510;513881387;UR-TW2-1412;87088055;NL;NL;10;EXW;11;3;;2;1;64;;
INTRA-CH;202510;513881387;UR-RE2-072;87088055;NL;NL;10;EXW;11;3;;2,5;1;57;;
INTRA-CH;202510;513881387;UR-LA2-1647;87088055;NL;NL;10;EXW;11;3;;2,5;1;46;;
INTRA-CH;202510;513881387;UR-TW2-339;87088055;NL;NL;10;EXW;11;3;;2,1;1;57;;
INTRA-CH;202510;513881387;UR-AR18-642;87088055;NL;NL;10;EXW;11;3;;4;1;113;;
INTRA-CH;202510;513881387;UR-LA8-1257;87088055;NL;NL;10;EXW;11;3;;5,3;1;102;;
INTRA-CH;202510;513881387;UR-AR12-529;87088055;NL;NL;10;EXW;11;3;;3,1;1;104;;
INTRA-CH;202510;513881387;UR-RL2-2525;87088055;NL;NL;10;EXW;11;3;;1,7;1;45;;
INTRA-CH;202510;513881387;UR-RL2-2434;87088055;NL;NL;10;EXW;11;3;;3;2;81;;
INTRA-CH;202510;513881387;UR-RL2-2434;87088055;NL;NL;10;EXW;11;3;;3;1;40;;
INTRA-CH;202510;513881387;UR-LA2-829;87088055;NL;NL;10;EXW;11;3;;1,4;1;39;;
INTRA-CH;202510;513881387;UR-LA2-829;87088055;NL;NL;10;EXW;11;3;;1,4;1;39;;
INTRA-CH;202510;513881387;UR-LA2-829;87088055;NL;NL;10;EXW;11;3;;1,4;1;39;;
INTRA-CH;202510;513881387;UR-TW2-305;84099100;NL;NL;10;EXW;11;3;;2,5;2;142;;
INTRA-CH;202510;513881387;UR-TW2-305;84099100;NL;NL;10;EXW;11;3;;2,5;3;213;;
INTRA-CH;202510;513881387;UR-RL2-422;87088055;NL;NL;10;EXW;11;3;;2,1;1;40;;
INTRA-CH;202510;513881387;UR-TW2-4172;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;202510;513881387;UR-TW2-3051;87088055;NL;NL;10;EXW;11;3;;1,7;1;71;;
INTRA-CH;202510;513881387;UR-RE2-1645;87088055;NL;NL;10;EXW;11;3;;3;1;57;;
INTRA-CH;202510;513881387;UR-TW3-020;87088055;NL;NL;10;EXW;11;3;;3,7;1;64;;
INTRA-CH;202510;513881387;UR-TW3-020;87088055;NL;NL;10;EXW;11;3;;3,7;3;192;;
INTRA-CH;202510;513881387;URTW-TW4-4008;87088055;NL;NL;10;EXW;11;3;;2,5;1;82;;
INTRA-CH;202510;513881387;URTW-RU4-2870;87088055;NL;NL;10;EXW;11;3;;6,5;3;270;;
INTRA-CH;202510;513881387;UR-LA4-157x;87088055;NL;NL;10;EXW;11;3;;3,7;1;68;;
INTRA-CH;202510;513881387;UR-LA4-157x;87088055;NL;NL;10;EXW;11;3;;3,7;1;68;;
INTRA-CH;202510;513881387;SBW1171-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;151;;
INTRA-CH;202510;513881387;SAU0431-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202510;513881387;SAU0631-4C-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;126;;
INTRA-CH;202510;513881387;SAU0755-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SBW1176-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;4;202;;
INTRA-CH;202510;513881387;SMA0600-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202510;513881387;SMA0600-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SMT0707-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;122;;
INTRA-CH;202510;513881387;SVW0630-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202510;513881387;SAU0531-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;202510;513881387;SAU0531-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
