FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;202509;513881387;R6601-9;85111000;DE;DE;10;EXW;11;3;;0,1;8;166;;
INTRA-CH;202509;513881387;M-FI/SS/1H/1;87089235;SI;SI;10;EXW;11;3;;13,9;1;718;;
INTRA-CH;202509;513881387;TP-CS/1;87089997;SI;SI;10;EXW;11;3;;2,1;1;547;;
INTRA-CH;202509;513881387;SSE0427-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202509;513881387;SVW0610-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;151;;
INTRA-CH;202509;513881387;SVW0610-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202509;513881387;SVW0610-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202509;513881387;SVW0630-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;3;151;;
INTRA-CH;202509;513881387;SMA0112-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;202509;513881387;SBW0261-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202509;513881387;SME0455-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202509;513881387;SNN0910-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,9;2;211;;
INTRA-CH;202509;513881387;SBW0261-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202509;513881387;SVW0620-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202509;513881387;STY1005-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202509;513881387;SBW0901-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202509;513881387;SAU0433-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202509;513881387;SBW1010-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,7;1;61;;
INTRA-CH;202509;513881387;SPE1050-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202509;513881387;SHD0398-4C-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;74;;
INTRA-CH;202509;513881387;SSE0426-4P-YE;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202509;513881387;SAU0433-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202509;513881387;SMA0600-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202509;513881387;SME0455-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202509;513881387;SBW1176-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;5;252;;
INTRA-CH;202509;513881387;SBW1170-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;4;202;;
INTRA-CH;202509;513881387;SFD0121-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202509;513881387;SVA0715-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,6;2;122;;
INTRA-CH;202509;513881387;SHY0800-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,8;1;50;;
INTRA-CH;202509;513881387;SSZ0205-6P-YE;87083091;ES;ES;10;EXW;11;3;;0,6;2;122;;
INTRA-CH;202509;513881387;P-HF1160;87089997;SI;SI;10;EXW;11;3;;3;1;392;;
INTRA-CH;202509;513881387;E40-85-008-01-10;87088035;DE;DE;10;EXW;11;3;;9,4;2;360;;
INTRA-CH;202509;513881387;E10-40-036-06-22;73202081;DE;DE;10;EXW;11;3;;9,1;2;253;;
INTRA-CH;202509;513881387;E10-70-018-01-22;87088035;DE;DE;10;EXW;11;3;;10,1;1;123;;
INTRA-CH;202509;513881387;E10-46-035-03-22;87088035;DE;DE;10;EXW;11;3;;14;2;300;;
INTRA-CH;202509;513881387;E10-20-052-03-22;87088035;DE;DE;10;EXW;11;3;;11,3;1;167;;
INTRA-CH;202509;513881387;E10-70-018-01-22;87088035;DE;DE;10;EXW;11;3;;10,1;1;123;;
INTRA-CH;202509;513881387;E10-20-049-06-22;87088035;DE;DE;10;EXW;11;3;;12;1;158;;
INTRA-CH;202509;513881387;E10-70-009-01-22;73202081;DE;DE;10;EXW;11;3;;8,7;1;111;;
INTRA-CH;202509;513881387;E10-25-043-06-22;73202081;DE;DE;10;EXW;11;3;;9,3;2;260;;
INTRA-CH;202509;513881387;E90-85-040-01-22;73202081;DE;DE;10;EXW;11;3;;20;2;906;;
INTRA-CH;202509;513881387;E90-30-013-01-22;73202081;DE;DE;10;EXW;11;3;;22,8;2;980;;
INTRA-CH;202509;513881387;E10-20-059-01-22;73209090;DE;DE;10;EXW;11;3;;17,6;2;407;;
INTRA-CH;202509;513881387;S90-4-20-021-B;87087050;DE;DE;10;EXW;11;3;;2,5;4;304;;
INTRA-CH;202509;513881387;S90-4-15-018;87087050;DE;DE;10;EXW;11;3;;2,1;2;166;;
INTRA-CH;202509;513881387;S90-2-10-038-B-BT;87087050;DE;DE;10;EXW;11;3;;1,8;3;160;;
INTRA-CH;202509;513881387;S-AR/TI/1H;87089235;SI;SI;10;EXW;11;3;;18;1;3540;;
INTRA-CH;202509;513881387;E-AR/T/1;87089235;SI;SI;10;EXW;11;3;;15;1;1062;;
INTRA-CH;202509;513881387;BKR7EIX;85111000;DE;DE;10;EXW;11;3;;0,1;111;863;;
INTRA-CH;202509;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;63;596;;
INTRA-CH;202509;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;51;420;;
INTRA-CH;202509;513881387;IZKR7B;85111000;DE;DE;10;EXW;11;3;;0,2;43;331;;
INTRA-CH;202509;513881387;PFR7G-11S;85111000;DE;DE;10;EXW;11;3;;0,1;4;39;;
INTRA-CH;202509;513881387;PFR8S8EG;85111000;DE;DE;10;EXW;11;3;;0,2;12;108;;
INTRA-CH;202509;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;17;539;;
INTRA-CH;202509;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;19;626;;
INTRA-CH;202509;513881387;ILFR7H;85111000;DE;DE;10;EXW;11;3;;0,2;27;286;;
INTRA-CH;202509;513881387;R-SUB-001-I;84833080;NL;NL;10;EXW;11;3;;3,5;1;300;;
INTRA-CH;202509;513881387;R-MIN-003-I;84833080;NL;NL;10;EXW;11;3;;3,5;1;269;;
INTRA-CH;202509;513881387;RBF600;27101999;ES;ES;10;EXW;11;3;;0,6;108;807;;
INTRA-CH;202509;513881387;RBF660;27101999;ES;ES;10;EXW;11;3;;0,6;108;807;;
INTRA-CH;202509;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;20;174;;
INTRA-CH;202509;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;266;2316;;
INTRA-CH;202509;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;90;783;;
INTRA-CH;202509;513881387;IKER7A8EGS;85111000;DE;DE;10;EXW;11;3;;0,2;16;186;;
INTRA-CH;202509;513881387;DILKAR8A8;85111000;DE;DE;10;EXW;11;3;;0,1;24;457;;
INTRA-CH;202509;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;53;407;;
INTRA-CH;202509;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;104;799;;
INTRA-CH;202509;513881387;SILZKFR8D7S;85111000;DE;DE;10;EXW;11;3;;0,2;34;233;;
INTRA-CH;202509;513881387;ILZKBR7B8G;85111000;DE;DE;10;EXW;11;3;;0,1;59;433;;
INTRA-CH;202509;513881387;JG1006-3307;87082910;NL;NL;10;EXW;11;3;;0,5;1;121;;
