FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;20262;513881387;UR-RE2-066;87088055;NL;NL;10;EXW;11;3;;2,1;1;57;;
INTRA-CH;20262;513881387;UR-RE2-066;87088055;NL;NL;10;EXW;11;3;;2,1;2;114;;
INTRA-CH;20262;513881387;UR-TW2-990;87088055;NL;NL;10;EXW;11;3;;3,4;1;64;;
INTRA-CH;20262;513881387;UR-TW2-990;87088055;NL;NL;10;EXW;11;3;;3,4;1;64;;
INTRA-CH;20262;513881387;UR-TW2-3909;87088055;NL;NL;10;EXW;11;3;;1,9;3;204;;
INTRA-CH;20262;513881387;UR-TW2-1269;87088055;NL;NL;10;EXW;11;3;;3,1;2;114;;
INTRA-CH;20262;513881387;UR-RE2-1346;87088055;NL;NL;10;EXW;11;3;;3;1;57;;
INTRA-CH;20262;513881387;UR-TW2-3909;87088055;NL;NL;10;EXW;11;3;;1,9;3;204;;
INTRA-CH;20262;513881387;UR-ML2-1293;87088055;NL;NL;10;EXW;11;3;;0,5;1;36;;
INTRA-CH;20262;513881387;UR-RL2-686;87088055;NL;NL;10;EXW;11;3;;0,9;1;32;;
INTRA-CH;20262;513881387;UR-RL2-686;87088055;NL;NL;10;EXW;11;3;;0,9;1;32;;
INTRA-CH;20262;513881387;UR-LA2-829;87088055;NL;NL;10;EXW;11;3;;1,4;1;39;;
INTRA-CH;20262;513881387;UR-TW2-3047;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;20262;513881387;UR-TW2-2989;87088055;NL;NL;10;EXW;11;3;;3,4;1;77;;
INTRA-CH;20262;513881387;UR-TW2-2989;87088055;NL;NL;10;EXW;11;3;;3,4;1;77;;
INTRA-CH;20262;513881387;URKR-TW2-4201;87088055;NL;NL;10;EXW;11;3;;3;2;164;;
INTRA-CH;20262;513881387;URKR-TW2-4201;87088055;NL;NL;10;EXW;11;3;;3;1;82;;
INTRA-CH;20262;513881387;UR-TW2-1412;87088055;NL;NL;10;EXW;11;3;;2;1;64;;
INTRA-CH;20262;513881387;UR-TW2-1212;87088055;NL;NL;10;EXW;11;3;;1,7;2;114;;
INTRA-CH;20262;513881387;UR-TW2-1212;87088055;NL;NL;10;EXW;11;3;;1,7;1;57;;
INTRA-CH;20262;513881387;UR-TW2-4172;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;20262;513881387;UR-TW2-2762;87088055;NL;NL;10;EXW;11;3;;2;1;71;;
INTRA-CH;20262;513881387;UR-TW2-3744;87088055;NL;NL;10;EXW;11;3;;3;3;213;;
INTRA-CH;20262;513881387;UR-TW2-898;84099100;NL;NL;10;EXW;11;3;;1,6;1;64;;
INTRA-CH;20262;513881387;UR-RL2-124;87088055;NL;NL;10;EXW;11;3;;1,4;1;38;;
INTRA-CH;20262;513881387;UR-TW2-3212;87088055;NL;NL;10;EXW;11;3;;3,2;2;136;;
INTRA-CH;20262;513881387;UR-TW2-110;87088055;NL;NL;10;EXW;11;3;;3;1;75;;
INTRA-CH;20262;513881387;UR-TW2-071;87088055;NL;NL;10;EXW;11;3;;2;1;57;;
INTRA-CH;20262;513881387;UR-TW2-729;87088055;NL;NL;10;EXW;11;3;;3;1;60;;
INTRA-CH;20262;513881387;UR-TW2-1362;87088055;NL;NL;10;EXW;11;3;;3;2;150;;
INTRA-CH;20262;513881387;UR-TW2-3051;87088055;NL;NL;10;EXW;11;3;;1,7;3;213;;
INTRA-CH;20262;513881387;UR-AR18-642;87088055;NL;NL;10;EXW;11;3;;4;1;113;;
INTRA-CH;20262;513881387;UR-TW2-2762;87088055;NL;NL;10;EXW;11;3;;2;1;71;;
INTRA-CH;20262;513881387;UR-TW2-305;84099100;NL;NL;10;EXW;11;3;;2,5;1;71;;
INTRA-CH;20262;513881387;UR-TW2-1796;87088055;NL;NL;10;EXW;11;3;;3;1;57;;
INTRA-CH;20262;513881387;UR-TW2-3081;87088055;NL;NL;10;EXW;11;3;;3,4;1;68;;
INTRA-CH;20262;513881387;UR-TW2-3744;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;20262;513881387;UR-TW2-3051;87088055;NL;NL;10;EXW;11;3;;1,7;2;142;;
INTRA-CH;20262;513881387;UR-LA2-829;87088055;NL;NL;10;EXW;11;3;;1,4;1;39;;
INTRA-CH;20262;513881387;UR-TW2-3051;87088055;NL;NL;10;EXW;11;3;;1,7;1;71;;
INTRA-CH;20262;513881387;UR-TW2-3051;87088055;NL;NL;10;EXW;11;3;;1,7;1;71;;
INTRA-CH;20262;513881387;UR-TW2-3051;87088055;NL;NL;10;EXW;11;3;;1,7;5;356;;
INTRA-CH;20262;513881387;UR-TW2-1362;87088055;NL;NL;10;EXW;11;3;;3;2;150;;
INTRA-CH;20262;513881387;UR-TW2-1362;87088055;NL;NL;10;EXW;11;3;;3;1;75;;
INTRA-CH;20262;513881387;UR-TW2-1362;87088055;NL;NL;10;EXW;11;3;;3;1;75;;
INTRA-CH;20262;513881387;UR-TW2-1362;87088055;NL;NL;10;EXW;11;3;;3;2;150;;
INTRA-CH;20262;513881387;UR-TW2-3047;87088055;NL;NL;10;EXW;11;3;;3;2;142;;
INTRA-CH;20262;513881387;UR-TW2-3047;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;20262;513881387;UR-TW2-3047;87088055;NL;NL;10;EXW;11;3;;3;2;142;;
INTRA-CH;20262;513881387;UR-TW2-3047;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;20262;513881387;UR-TW2-3109;87088055;NL;NL;10;EXW;11;3;;3;1;60;;
INTRA-CH;20262;513881387;UR-TW2-2989;87088055;NL;NL;10;EXW;11;3;;3,4;1;77;;
INTRA-CH;20262;513881387;UR-TW2-1212;87088055;NL;NL;10;EXW;11;3;;1,7;4;229;;
INTRA-CH;20262;513881387;UR-TW2-729;87088055;NL;NL;10;EXW;11;3;;3;1;60;;
INTRA-CH;20262;513881387;UR-RU2-858;87088055;NL;NL;10;EXW;11;3;;2,4;2;97;;
INTRA-CH;20262;513881387;UR-TW2-305;84099100;NL;NL;10;EXW;11;3;;2,5;1;71;;
INTRA-CH;20262;513881387;UR-TW2-305;84099100;NL;NL;10;EXW;11;3;;2,5;1;71;;
INTRA-CH;20262;513881387;UR-TW2-1269;87088055;NL;NL;10;EXW;11;3;;3,1;1;57;;
INTRA-CH;20262;513881387;URKR-TW2-4201;87088055;NL;NL;10;EXW;11;3;;3;1;82;;
INTRA-CH;20262;513881387;UR-TW2-1796;87088055;NL;NL;10;EXW;11;3;;3;1;57;;
INTRA-CH;20262;513881387;UR-TW2-1106;87088055;NL;NL;10;EXW;11;3;;2,1;1;57;;
INTRA-CH;20262;513881387;UR-RL2-3935;87088055;NL;NL;10;EXW;11;3;;3;1;64;;
INTRA-CH;20262;513881387;UR-LA2-1347;87088055;NL;NL;10;EXW;11;3;;2,3;2;97;;
INTRA-CH;20262;513881387;UR-LA2-3052;87088055;NL;NL;10;EXW;11;3;;2,2;1;40;;
INTRA-CH;20262;513881387;UR-LA2-1232;87088055;NL;NL;10;EXW;11;3;;1,4;1;48;;
INTRA-CH;20262;513881387;UR-RL2-1295;87088055;NL;NL;10;EXW;11;3;;2,4;1;46;;
INTRA-CH;20262;513881387;UR-RL2-3056;87088055;NL;NL;10;EXW;11;3;;0,9;1;45;;
INTRA-CH;20262;513881387;UR-LA2-1647;87088055;NL;NL;10;EXW;11;3;;2,5;2;92;;
INTRA-CH;20262;513881387;UR-ML2-1258;87088055;NL;NL;10;EXW;11;3;;1;1;39;;
INTRA-CH;20262;513881387;UR-LA2-3677;87088055;NL;NL;10;EXW;11;3;;2,5;1;46;;
INTRA-CH;20262;513881387;UR-AR18-303;87088055;NL;NL;10;EXW;11;3;;4,6;1;113;;
INTRA-CH;20262;513881387;UR-AR18-303;87088055;NL;NL;10;EXW;11;3;;4,6;2;226;;
INTRA-CH;20262;513881387;UR-AR18-303;87088055;NL;NL;10;EXW;11;3;;4,6;1;113;;
INTRA-CH;20262;513881387;UR-LA2-829;87088055;NL;NL;10;EXW;11;3;;1,4;1;39;;
INTRA-CH;20262;513881387;UR-LA2-1291;87088055;NL;NL;10;EXW;11;3;;3;1;40;;
INTRA-CH;20262;513881387;UR-RE2-1645;87088055;NL;NL;10;EXW;11;3;;3;2;114;;
INTRA-CH;20262;513881387;UR-RE2-1645;87088055;NL;NL;10;EXW;11;3;;3;1;57;;
INTRA-CH;20262;513881387;JE-353850;87082910;NL;NL;10;EXW;11;3;;2,5;8;3061;;
INTRA-CH;20262;513881387;UR-LA4-2433;87088055;NL;NL;10;EXW;11;3;;4,4;1;68;;
INTRA-CH;20262;513881387;TP-CS/1;87089997;SI;SI;10;EXW;11;3;;2,1;1;547;;
INTRA-CH;20262;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;27;529;;
INTRA-CH;20262;513881387;U5333;84099100;DE;DE;10;EXW;11;3;;0,4;12;202;;
INTRA-CH;20262;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;9;176;;
INTRA-CH;20262;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;16;313;;
INTRA-CH;20262;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;16;313;;
INTRA-CH;20262;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;9;176;;
INTRA-CH;20262;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;30;284;;
INTRA-CH;20262;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;49;464;;
INTRA-CH;20262;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;40;348;;
INTRA-CH;20262;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;40;348;;
INTRA-CH;20262;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;68;643;;
INTRA-CH;20262;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;40;348;;
INTRA-CH;20262;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;40;348;;
INTRA-CH;20262;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;40;348;;
INTRA-CH;20262;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;24;209;;
INTRA-CH;20262;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;123;1164;;
INTRA-CH;20262;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;18;138;;
INTRA-CH;20262;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;24;184;;
INTRA-CH;20262;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;40;307;;
INTRA-CH;20262;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;120;1136;;
INTRA-CH;20262;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;40;307;;
INTRA-CH;20262;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;11;90;;
INTRA-CH;20262;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;16;123;;
INTRA-CH;20262;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;20;153;;
INTRA-CH;20262;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;48;369;;
INTRA-CH;20262;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;173;1425;;
INTRA-CH;20262;513881387;ILZKBR7B8G;85111000;DE;DE;10;EXW;11;3;;0,1;22;161;;
INTRA-CH;20262;513881387;BKR7EIX;85111000;DE;DE;10;EXW;11;3;;0,1;76;591;;
INTRA-CH;20262;513881387;ILZKBR7B8G;85111000;DE;DE;10;EXW;11;3;;0,1;20;147;;
INTRA-CH;20262;513881387;ILZKBR7B8G;85111000;DE;DE;10;EXW;11;3;;0,1;20;147;;
INTRA-CH;20262;513881387;ILZKBR7B8G;85111000;DE;DE;10;EXW;11;3;;0,1;28;205;;
INTRA-CH;20262;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;69;2274;;
INTRA-CH;20262;513881387;ILFR6B;85111000;DE;DE;10;EXW;11;3;;0,1;15;108;;
INTRA-CH;20262;513881387;SILZKFR8D7S;85111000;DE;DE;10;EXW;11;3;;0,2;8;54;;
INTRA-CH;20262;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;41;1301;;
INTRA-CH;20262;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;1;31;;
INTRA-CH;20262;513881387;R7438-9;85111000;DE;DE;10;EXW;11;3;;0,1;40;1250;;
INTRA-CH;20262;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;10;317;;
INTRA-CH;20262;513881387;R7438-9;85111000;DE;DE;10;EXW;11;3;;0,1;32;1000;;
INTRA-CH;20262;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;21;666;;
INTRA-CH;20262;513881387;R7438-9;85111000;DE;DE;10;EXW;11;3;;0,1;1;31;;
INTRA-CH;20262;513881387;SILKGR9A7ES;85111000;DE;DE;10;EXW;11;3;;0,3;10;133;;
INTRA-CH;20262;513881387;SILKGR9A7ES;85111000;DE;DE;10;EXW;11;3;;0,3;5;66;;
INTRA-CH;20262;513881387;ILZKR8C8G;85111000;DE;DE;10;EXW;11;3;;0,1;18;144;;
INTRA-CH;20262;513881387;ILFR7H;85111000;DE;DE;10;EXW;11;3;;0,2;13;137;;
INTRA-CH;20262;513881387;ILTR6A-8G;87089997;DE;DE;10;EXW;11;3;;0,1;12;128;;
INTRA-CH;20262;513881387;ILFR7H;85111000;DE;DE;10;EXW;11;3;;0,2;12;127;;
INTRA-CH;20262;513881387;PFR7G-11S;85111000;DE;DE;10;EXW;11;3;;0,1;3;29;;
INTRA-CH;20262;513881387;PFR8S8EG;85111000;DE;DE;10;EXW;11;3;;0,2;15;135;;
INTRA-CH;20262;513881387;IKR9J8;85111000;DE;DE;10;EXW;11;3;;0,4;28;244;;
INTRA-CH;20262;513881387;IZKR7B;85111000;DE;DE;10;EXW;11;3;;0,2;15;115;;
INTRA-CH;20262;513881387;DCPR8EKP;85111000;DE;DE;10;EXW;11;3;;0,1;3;26;;
INTRA-CH;20262;513881387;ILZKAR7A10;85111000;DE;DE;10;EXW;11;3;;0,1;3;21;;
INTRA-CH;20262;513881387;U5001;85111000;DE;DE;10;EXW;11;3;;0,3;8;117;;
INTRA-CH;20262;513881387;SILZKFR8F7S;85111000;DE;DE;10;EXW;11;3;;0,1;6;46;;
INTRA-CH;20262;513881387;PFR7S8EG;85111000;DE;DE;10;EXW;11;3;;0,2;10;65;;
INTRA-CH;20262;513881387;SILZKGR8C8S;85111000;DE;DE;10;EXW;11;3;;0,1;8;111;;
INTRA-CH;20262;513881387;IFR7X8G;85111000;DE;DE;10;EXW;11;3;;0,2;4;49;;
INTRA-CH;20262;513881387;PF05;90262020;ES;ES;10;EXW;11;3;;0,2;14;2002;;
INTRA-CH;20262;513881387;PF04;85444290;ES;ES;10;EXW;11;3;;0,2;53;6943;;
INTRA-CH;20262;513881387;SVW0630-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;20262;513881387;SAU0631-4C-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;126;;
INTRA-CH;20262;513881387;SAU0490-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;20262;513881387;SRN0610-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,7;2;80;;
INTRA-CH;20262;513881387;SHD1010-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;20262;513881387;SSE0420-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;20262;513881387;SBW1176-4P-YE;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;20262;513881387;SAU0531-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;20262;513881387;SVW0707-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,4;1;50;;
INTRA-CH;20262;513881387;SSK1140-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;20262;513881387;SHY0900-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,8;5;252;;
INTRA-CH;20262;513881387;SHD0398-4C-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;148;;
INTRA-CH;20262;513881387;SFD1300-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;20262;513881387;SVW0607-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;20262;513881387;SMA0110-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;20262;513881387;SVW0770-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;20262;513881387;SAU0433-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;20262;513881387;SSE0433-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;20262;513881387;SVW0610-4P-YE;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;20262;513881387;SSU0700-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,6;1;40;;
INTRA-CH;20262;513881387;SVW0607-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;20262;513881387;SVA1350-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;20262;513881387;SBW0260-6P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;20262;513881387;SBW1010-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,7;1;61;;
INTRA-CH;20262;513881387;SNN0801-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,9;1;91;;
INTRA-CH;20262;513881387;SAU1558-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;20262;513881387;STY0014-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;20262;513881387;SBW0261-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;20262;513881387;SMA0380-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;20262;513881387;SAU0630-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;20262;513881387;SAU0528-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;20262;513881387;SBW1178-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;20262;513881387;SAU0432-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;20262;513881387;E10-85-008-02-22;73202081;DE;DE;10;EXW;11;3;;8,2;1;94;;
INTRA-CH;20262;513881387;E10-35-046-01-22;73202081;DE;DE;10;EXW;11;3;;8,2;1;126;;
INTRA-CH;20262;513881387;E10-20-035-01-22;87088035;DE;DE;10;EXW;11;3;;11,2;1;159;;
INTRA-CH;20262;513881387;E20-15-021-06-22;73202081;DE;DE;10;EXW;11;3;;9,2;1;154;;
INTRA-CH;20262;513881387;E20-85-014-01-22;73209090;DE;DE;10;EXW;11;3;;10;1;103;;
INTRA-CH;20262;513881387;E10-20-049-06-22;87088035;DE;DE;10;EXW;11;3;;12;1;162;;
INTRA-CH;20262;513881387;E10-15-014-04-22;87088035;DE;DE;10;EXW;11;3;;10;1;129;;
INTRA-CH;20262;513881387;E10-15-014-04-22;87088035;DE;DE;10;EXW;11;3;;10;1;129;;
INTRA-CH;20262;513881387;E20-15-021-06-22;73202081;DE;DE;10;EXW;11;3;;9,2;1;154;;
INTRA-CH;20262;513881387;E95-81-009-04-22;87088020;DE;DE;10;EXW;11;3;;27,2;1;633;;
INTRA-CH;20262;513881387;E10-85-008-02-22;73202081;DE;DE;10;EXW;11;3;;8,2;1;94;;
INTRA-CH;20262;513881387;E10-35-046-01-22;73202081;DE;DE;10;EXW;11;3;;8,2;1;126;;
INTRA-CH;20262;513881387;E10-20-035-01-22;87088035;DE;DE;10;EXW;11;3;;11,2;1;159;;
