FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;202512;513881387;UR-RE2-1190;87088055;NL;NL;10;EXW;11;3;;3;1;57;;
INTRA-CH;202512;513881387;UR-AF23-316;87088055;NL;NL;10;EXW;11;3;;6;1;107;;
INTRA-CH;202512;513881387;UR-TW2-1189;87088055;NL;NL;10;EXW;11;3;;3,4;1;77;;
INTRA-CH;202512;513881387;UR-ML4-1193;87088055;NL;NL;10;EXW;11;3;;3,8;2;128;;
INTRA-CH;202512;513881387;UR-RE4-1321;87088055;NL;NL;10;EXW;11;3;;4,1;1;71;;
INTRA-CH;202512;513881387;UR-ML6-3719;87088055;NL;NL;10;EXW;11;3;;4;1;94;;
INTRA-CH;202512;513881387;UR-TW2-3212;87088055;NL;NL;10;EXW;11;3;;3,2;2;136;;
INTRA-CH;202512;513881387;UR-LA4-3053;87088055;NL;NL;10;EXW;11;3;;3,6;2;136;;
INTRA-CH;202512;513881387;UR-TW3-020;87088055;NL;NL;10;EXW;11;3;;3,7;4;256;;
INTRA-CH;202512;513881387;UR-RL4-1259;87088055;NL;NL;10;EXW;11;3;;5;4;355;;
INTRA-CH;202512;513881387;UR-TW2-3300;87088055;NL;NL;10;EXW;11;3;;3,5;2;142;;
INTRA-CH;202512;513881387;UR-RU4-2987;87088055;NL;NL;10;EXW;11;3;;3,3;3;266;;
INTRA-CH;202512;513881387;UR-LA2-1347;87088055;NL;NL;10;EXW;11;3;;2,3;1;48;;
INTRA-CH;202512;513881387;UR-RU2-407;87088055;NL;NL;10;EXW;11;3;;2,3;1;48;;
INTRA-CH;202512;513881387;UR-TW2-071;87088055;NL;NL;10;EXW;11;3;;2;1;53;;
INTRA-CH;202512;513881387;UR-RL2-2525;87088055;NL;NL;10;EXW;11;3;;1,7;2;90;;
INTRA-CH;202512;513881387;UR-TW2-1362;87088055;NL;NL;10;EXW;11;3;;3;2;150;;
INTRA-CH;202512;513881387;UR-TW2-2431;87088055;NL;NL;10;EXW;11;3;;3;1;57;;
INTRA-CH;202512;513881387;UR-ML2-421;87088055;NL;NL;10;EXW;11;3;;1,8;1;40;;
INTRA-CH;202512;513881387;UR-RT2-3216;87088055;NL;NL;10;EXW;11;3;;3,4;2;121;;
INTRA-CH;202512;513881387;UR-TW2-1212;87088055;NL;NL;10;EXW;11;3;;1,7;4;229;;
INTRA-CH;202512;513881387;UR-RE2-066;87088055;NL;NL;10;EXW;11;3;;2,1;2;114;;
INTRA-CH;202512;513881387;UR-RE4-958;87088055;NL;NL;10;EXW;11;3;;2,2;1;82;;
INTRA-CH;202512;513881387;UR-RU2-1109;87088055;NL;NL;10;EXW;11;3;;2,4;1;49;;
INTRA-CH;202512;513881387;UR-TW2-305;84099100;NL;NL;10;EXW;11;3;;2,5;2;142;;
INTRA-CH;202512;513881387;UR-TW2-1269;87088055;NL;NL;10;EXW;11;3;;3,1;2;114;;
INTRA-CH;202512;513881387;E-BM/T/3;87089235;SI;SI;10;EXW;11;3;;16,7;1;1543;;
INTRA-CH;202512;513881387;M-BM/T/8H;87089235;SI;SI;10;EXW;11;3;;26;2;4912;;
INTRA-CH;202512;513881387;P-HF1528;87089997;SI;SI;10;EXW;11;3;;1,5;1;371;;
INTRA-CH;202512;513881387;P-HF1296;87089997;SI;SI;10;EXW;11;3;;1,5;1;315;;
INTRA-CH;202512;513881387;SP-204;32081090;NL;NL;10;EXW;11;3;;0,5;60;816;;
INTRA-CH;202512;513881387;SP-201;32081090;NL;NL;10;EXW;11;3;;0,5;60;816;;
INTRA-CH;202512;513881387;TP-CT/26;10;SI;SI;10;EXW;11;3;;3,4;2;2203;;
INTRA-CH;202512;513881387;S-TY/T/3;87089235;SI;SI;10;EXW;11;3;;13;2;4008;;
INTRA-CH;202512;513881387;E-TY/SS/4;87089235;SI;SI;10;EXW;11;3;;8,7;2;763;;
INTRA-CH;202512;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;52;452;;
INTRA-CH;202512;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;52;452;;
INTRA-CH;202512;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;2;17;;
INTRA-CH;202512;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;52;452;;
INTRA-CH;202512;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;56;487;;
INTRA-CH;202512;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;40;307;;
INTRA-CH;202512;513881387;U5333;84099100;DE;DE;10;EXW;11;3;;0,4;4;67;;
INTRA-CH;202512;513881387;U5001;85111000;DE;DE;10;EXW;11;3;;0,3;15;220;;
INTRA-CH;202512;513881387;U5020;85111000;DE;DE;10;EXW;11;3;;0,2;14;328;;
INTRA-CH;202512;513881387;U5055;85111000;DE;DE;10;EXW;11;3;;0,3;25;437;;
INTRA-CH;202512;513881387;U5096;84099100;DE;DE;10;EXW;11;3;;0,3;7;154;;
INTRA-CH;202512;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;44;338;;
INTRA-CH;202512;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;40;307;;
INTRA-CH;202512;513881387;SILZKGR8B8S;85111000;DE;DE;10;EXW;11;3;;0,1;12;92;;
INTRA-CH;202512;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;40;329;;
INTRA-CH;202512;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;40;329;;
INTRA-CH;202512;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;40;329;;
INTRA-CH;202512;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;40;329;;
INTRA-CH;202512;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;15;123;;
INTRA-CH;202512;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;40;1318;;
INTRA-CH;202512;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;40;1318;;
INTRA-CH;202512;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;38;1252;;
INTRA-CH;202512;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;31;983;;
INTRA-CH;202512;513881387;PFR7S8EG;85111000;DE;DE;10;EXW;11;3;;0,2;24;157;;
INTRA-CH;202512;513881387;R7438-9;85111000;DE;DE;10;EXW;11;3;;0,1;18;562;;
INTRA-CH;202512;513881387;LTR7IX-11;85111000;DE;DE;10;EXW;11;3;;0,2;15;105;;
INTRA-CH;202512;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;125;2452;;
INTRA-CH;202512;513881387;IKR9J8;85111000;DE;DE;10;EXW;11;3;;0,4;17;148;;
INTRA-CH;202512;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;6;117;;
INTRA-CH;202512;513881387;ILKAR7L11;85111000;DE;DE;10;EXW;11;3;;0,1;4;52;;
INTRA-CH;202512;513881387;U5055;85111000;DE;DE;10;EXW;11;3;;0,3;10;174;;
INTRA-CH;202512;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;2;39;;
INTRA-CH;202512;513881387;ILFR7H;85111000;DE;DE;10;EXW;11;3;;0,2;32;339;;
INTRA-CH;202512;513881387;DILKAR8R9HS;85111000;DE;DE;10;EXW;11;3;;0,1;43;531;;
INTRA-CH;202512;513881387;ILZKBR7B8G;85111000;DE;DE;10;EXW;11;3;;0,1;51;374;;
INTRA-CH;202512;513881387;BKR7EIX;85111000;DE;DE;10;EXW;11;3;;0,1;14;108;;
INTRA-CH;202512;513881387;SILZKFR8D7S;85111000;DE;DE;10;EXW;11;3;;0,2;26;178;;
INTRA-CH;202512;513881387;SILKGR9A7ES;85111000;DE;DE;10;EXW;11;3;;0,3;8;106;;
INTRA-CH;202512;513881387;SILZKGR8C8S;85111000;DE;DE;10;EXW;11;3;;0,1;43;599;;
INTRA-CH;202512;513881387;R6601-9;85111000;DE;DE;10;EXW;11;3;;0,1;8;166;;
INTRA-CH;202512;513881387;JE-284780;87082910;NL;NL;10;EXW;11;3;;2,5;8;3061;;
INTRA-CH;202512;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;25;490;;
INTRA-CH;202512;513881387;SBW0261-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;5;252;;
INTRA-CH;202512;513881387;SFD0121-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;4;202;;
INTRA-CH;202512;513881387;SFD1216-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202512;513881387;SMA0112-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;122;;
INTRA-CH;202512;513881387;SFD0121-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202512;513881387;SHD1010-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202512;513881387;SAU0431-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202512;513881387;SAU0431-4P-YE;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202512;513881387;SAU0431-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202512;513881387;SVW0620-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;123;;
INTRA-CH;202512;513881387;SAU0631-4C-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;126;;
INTRA-CH;202512;513881387;SAU0630-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202512;513881387;SSU8003-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202512;513881387;SNN0200-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;34;;
INTRA-CH;202512;513881387;BF30500;87083091;ES;ES;10;EXW;11;3;;0,5;24;85;;
INTRA-CH;202512;513881387;SBW1176-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202512;513881387;SBW1176-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202512;513881387;STY1005-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202512;513881387;SAU0780-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202512;513881387;SRN0610-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,7;2;80;;
INTRA-CH;202512;513881387;SBW0270-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202512;513881387;SHY0900-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,8;2;101;;
INTRA-CH;202512;513881387;SBW1010-6P-EB;87083091;ES;ES;10;EXW;11;3;;0,7;1;61;;
INTRA-CH;202512;513881387;SSE0432-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202512;513881387;EUPD6002209R;84099100;NL;NL;10;EXW;11;3;;2,2;1;629;;
INTRA-CH;202512;513881387;EUPD4003106R;84099100;NL;NL;10;EXW;11;3;;1,4;1;677;;
INTRA-CH;202512;513881387;EUPD4002106R;84099100;NL;NL;10;EXW;11;3;;1,4;1;413;;
INTRA-CH;202512;513881387;EUPD4002711R;85111000;NL;NL;10;EXW;11;3;;1;2;1143;;
INTRA-CH;202512;513881387;SAU0631-4C-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;189;;
INTRA-CH;202512;513881387;U5055;85111000;DE;DE;10;EXW;11;3;;0,3;19;332;;
INTRA-CH;202512;513881387;U5055;85111000;DE;DE;10;EXW;11;3;;0,3;6;104;;
INTRA-CH;202512;513881387;U5001;85111000;DE;DE;10;EXW;11;3;;0,3;10;146;;
INTRA-CH;202512;513881387;U5055;85111000;DE;DE;10;EXW;11;3;;0,3;20;349;;
INTRA-CH;202512;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;22;431;;
INTRA-CH;202512;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;48;454;;
INTRA-CH;202512;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;48;454;;
INTRA-CH;202512;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;22;208;;
INTRA-CH;202512;513881387;ILZKAR8H8S;85111000;DE;DE;10;EXW;11;3;;0,1;4;56;;
INTRA-CH;202512;513881387;R7438-9;85111000;DE;DE;10;EXW;11;3;;0,1;13;406;;
INTRA-CH;202512;513881387;LTR7IX-11;85111000;DE;DE;10;EXW;11;3;;0,2;24;169;;
INTRA-CH;202512;513881387;PFR7G-11S;85111000;DE;DE;10;EXW;11;3;;0,1;6;59;;
INTRA-CH;202512;513881387;PFR8S8EG;85111000;DE;DE;10;EXW;11;3;;0,2;7;63;;
INTRA-CH;202512;513881387;PFR7B;85111000;DE;DE;10;EXW;11;3;;0,2;4;37;;
INTRA-CH;202512;513881387;PFR6Q;85111000;DE;DE;10;EXW;11;3;;0,1;58;408;;
INTRA-CH;202512;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;16;527;;
INTRA-CH;202512;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;56;1845;;
INTRA-CH;202512;513881387;SILKGR9A7ES;85111000;DE;DE;10;EXW;11;3;;0,3;7;93;;
INTRA-CH;202512;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;76;719;;
INTRA-CH;202512;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;50;473;;
INTRA-CH;202512;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;20;189;;
INTRA-CH;202512;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;94;890;;
INTRA-CH;202512;513881387;SILZKFR8F7S;85111000;DE;DE;10;EXW;11;3;;0,1;20;159;;
INTRA-CH;202512;513881387;BKR7EIX;85111000;DE;DE;10;EXW;11;3;;0,1;54;420;;
INTRA-CH;202512;513881387;RE9B-T;85111000;DE;DE;10;EXW;11;3;;0,1;8;173;;
INTRA-CH;202512;513881387;ILZTR6A8G;85111000;DE;DE;10;EXW;11;3;;0,1;13;84;;
INTRA-CH;202512;513881387;IKR9J8;85111000;DE;DE;10;EXW;11;3;;0,4;8;69;;
INTRA-CH;202512;513881387;IZKR7B;85111000;DE;DE;10;EXW;11;3;;0,2;12;92;;
INTRA-CH;202512;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;64;527;;
INTRA-CH;202512;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;20;164;;
INTRA-CH;202512;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;16;131;;
INTRA-CH;202512;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;16;131;;
INTRA-CH;202512;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;25;206;;
INTRA-CH;202512;513881387;U5020;85111000;DE;DE;10;EXW;11;3;;0,2;12;281;;
INTRA-CH;202512;513881387;302300;87082910;NL;NL;10;EXW;11;3;;1,6;1;403;;
INTRA-CH;202512;513881387;DILKAR8R9HS;85111000;DE;DE;10;EXW;11;3;;0,1;8;98;;
INTRA-CH;202512;513881387;S-PO/TI/8;87089997;SI;SI;10;EXW;11;3;;4;1;1768;;
INTRA-CH;202512;513881387;DI-BM/CA/10/G;87089235;SI;SI;10;EXW;11;3;;5;1;1046;;
INTRA-CH;202512;513881387;TP-CS/1;87089997;SI;SI;10;EXW;11;3;;2,1;2;1095;;
INTRA-CH;202512;513881387;SVW0621-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;123;;
INTRA-CH;202512;513881387;SSU1000-1C-BK;87083091;ES;ES;10;EXW;11;3;;0,3;2;45;;
INTRA-CH;202512;513881387;SHD0380-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202512;513881387;SBW1176-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;6;303;;
INTRA-CH;202512;513881387;SAU0436-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;123;;
INTRA-CH;202512;513881387;SBW0270-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;3;151;;
INTRA-CH;202512;513881387;SAU0650-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;122;;
INTRA-CH;202512;513881387;SMA0380-4P-EB;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202512;513881387;SRN0635-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;122;;
INTRA-CH;202512;513881387;SVW0603-6P-RD;87083091;ES;ES;10;EXW;11;3;;0,7;1;61;;
INTRA-CH;202512;513881387;STY0014-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202512;513881387;SPE1050-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202512;513881387;SBW1010-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,7;1;61;;
INTRA-CH;202512;513881387;SBW0261-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202512;513881387;SMA0112-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;61;;
INTRA-CH;202512;513881387;SMA0380-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202512;513881387;SBW1162-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202512;513881387;SAU0785-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;40;;
INTRA-CH;202512;513881387;SNN0910-1C-BK;40093100;ES;ES;10;EXW;11;3;;0,3;1;22;;
INTRA-CH;202512;513881387;SAU0433-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202512;513881387;R-OPE-005-I;84099100;NL;NL;10;EXW;11;3;;2,3;2;538;;
INTRA-CH;202512;513881387;R-AUD-010-I;84833080;NL;NL;10;EXW;11;3;;3,3;7;2103;;
INTRA-CH;202512;513881387;R-FOR-007-I;84833080;NL;NL;10;EXW;11;3;;2,3;2;538;;
INTRA-CH;202512;513881387;R-AUD-010-I-5;84099100;NL;NL;10;EXW;11;3;;3,5;1;368;;
INTRA-CH;202512;513881387;R-BMW-018-I;84099100;NL;NL;10;EXW;11;3;;3,6;1;402;;
INTRA-CH;202512;513881387;C-FIA-003L;87089997;NL;NL;10;EXW;11;3;;11,1;1;904;;
INTRA-CH;202512;513881387;DP-BM/SS/8;87089235;SI;SI;10;EXW;11;3;;8,1;1;2423;;
INTRA-CH;202512;513881387;UR-RE2-1157;87088055;NL;NL;10;EXW;11;3;;3,1;1;57;;
INTRA-CH;202512;513881387;UR-TW2-1212;87088055;NL;NL;10;EXW;11;3;;1,7;1;57;;
INTRA-CH;202512;513881387;UR-LA4-1171;87088055;NL;NL;10;EXW;11;3;;3;1;68;;
INTRA-CH;202512;513881387;URTW-TW2-3688;87088055;NL;NL;10;EXW;11;3;;2,5;2;150;;
