REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
BHF53Z;1;84.86589672;84.86589672
VWR12G7R600;6;200.21485392;1201.28912352
VWR12G7R600ITBLA;33;98.88131376;3263.08335408
ITGFST8;3;124.7805972;374.3417916
PRK-148-BK;2;246.47704812;492.95409624
CTS-IGN-008;28;14.6534;410.2952
VWR180004;23;17.3070594;398.0623662
VWR810003;2;123.59221056;247.18442112
AC-MK7-IM;13;188.6;2451.8
WB-508;2;56.58984;113.17968
ITGYARISKITEVO;2;291.79607832;583.59215664
ATIKMINI04;6;204.69488292;1228.16929752
VWR810005;6;80.33870952;482.03225712
VWR810004;10;92.69415792;926.9415792
VWR810009;7;25.95587328;181.69111296
CTS-F1x-M5M6-DF;2;491.9918;983.9836
EVE-Vbadge;10;6.888;68.88
ATMSYGR06;1;152.76427308;152.76427308
ATMSYGR01;3;100.23946992;300.71840976
VWR120010;51;115.55645328;5893.37911728
VWR120003;9;115.55645328;1040.00807952
ILKR8E6;16;10.0696;161.1136
DILKAR8A8;42;15.621;656.082
AC-N54-TB;29;68.88;1997.52
BPR8EIX;8;6.8634;54.9072
R18-10-2;6;32.8;196.8
AC-MK7-GFH;14;13.12;183.68
MMOCF-BMW;6;27.9292;167.5752
CTS-HX-006;1;133.2418;133.2418
P3ESVA;2;40.426;80.852
PPF-1512;3;24.20158824;72.60476472
KCA510;10;89.15729292;891.5729292
KTA285;5;153.4527828;767.263914
KTA286;2;96.57056196;193.14112392
AC-MK7-BT;56;9.84;551.04
AC-27-YH;13;26.2072;340.6936
KTA259;1;128.977677;128.977677
EUPD6003411R;2;713.1868;1426.3736
MMAI-MK7-TI;5;69.003;345.015
AC-500-TB;71;17.8432;1266.8672
AC-45-TB;57;33.4232;1905.1224
AC-200-TB;64;22.7632;1456.8448
EUPD3003713R;2;351.5504;703.1008
ATINTVAG41;2;627.66621036;1255.33242072
ATIKYGR02;3;350.91359784;1052.74079352
ATIKNIS01;2;172.5518538;345.1037076
ILKAR7L11;9;10.7666;96.8994
MMHOSE-MK7-15RRBK;2;13.981;27.962
EUPD4003106R;3;555.7468;1667.2404
EUPD6003412R;1;772.6204;772.6204
CTS-HX-007;3;213.1918;639.5754
EUPD4004701R;5;393.3868;1966.934
EUPD4002102R;1;334.3468;334.3468
EUPD4002106R;1;339.2668;339.2668
EUPD4002112R;5;358.9468;1794.734
EUPD4005001R;2;388.8604;777.7208
EUPD6002209R;2;516.3868;1032.7736
EUPD8002210R;1;688.5868;688.5868
EUPD6003401R;1;629.5468;629.5468
EUPD6002211R;2;516.3868;1032.7736
EUPD6002210R;2;516.3868;1032.7736
EUPD5002115R;4;467.1868;1868.7472
EUPD4003601R;1;383.5468;383.5468
EUPD4003302R;1;559.4204;559.4204
EUPD4003211R;3;344.1868;1032.5604
EUPD2003301R;3;367.5404;1102.6212
VWR190002;5;37.07577684;185.3788842
ALP.07.04.0028-2;3;119.8594;359.5782
CI100035-B;2;195.1354;390.2708
AC-MK8-MD;77;21.73;1673.21
AC-BM-ODP;73;2.05;149.65
AC-27-DEL;10;5.33;53.3
PPF-9786;2;24.20158824;48.40317648
RPF-2045;5;20.35347912;101.7673956
VWR810006;8;129.76993476;1038.15947808
SP-27;23;8.774;201.802
CTS-A90-HX;2;270.5918;541.1836
ATMSYGR08;2;66.28556592;132.57113184
ATMSYGR07;3;79.10316468;237.30949404
ATMSREN8;5;78.58442448;392.9221224
ATMSREN7;3;67.87951308;203.63853924
DP-BM/SS/9;1;1168.1638;1168.1638
SFDC091;4;151.8804;607.5216
SFDX091;2;241.08;482.16
ATIKHYU5;1;173.8251252;173.8251252
ATMSHYU4;1;129.58130196;129.58130196
WB-323;5;23.46592032;117.3296016
VWR520000;8;86.50700208;692.05601664
VWRA10000;6;4.63093524;27.78561144
EUPD4002701R;1;427.8268;427.8268
VWR150002;4;165.30835428;661.23341712
ALP.37.03.0004-2;1;127.92;127.92
RC-HE64;3;21.7464;65.2392
EVE-G8XMV2-CF-INT;16;1303.8;20860.8
11427953129;3;1.435;4.305
ATMSBMW5;2;171.92936556;343.85873112
ARMABG82M4-A-3/4;1;712.58;712.58
ARMATYYAGR-A;2;319.8;639.6
1CCVW08F04;7;188.6;1320.2
ARMABG82M4-5;2;153.34;306.68
TP-CT/69;2;1042.63;2085.26
S-BM/TI/33H;1;3270.857;3270.857
PFR7G-11S;8;8.1016;64.8128
EVE-E9X-CF-DCT;2;329.64;659.28
AC-200-PP;43;24.6;1057.8
SAUP090;2;69.1096;138.2192
WSK-SUB001;1;65.29524372;65.29524372
VWR680003;2;347.6030922;695.2061844
SFD098;1;268.5008;268.5008
FMINLD1;3;202.01629716;606.04889148
FMDV34A;3;108.46386;325.39158
FMDV34R;3;92.97710712;278.93132136
E10-82-092-01-22;5;110.536;552.68
CI100035;2;315.6754;631.3508
AMS.38.08.0002-1;1;2459.9918;2459.9918
AMS.38.08.0001-1;1;654.9422;654.9422
AMS.38.09.0001-1;1;215.2172;215.2172
AMS.38.02.0001-1;2;553.4672;1106.9344
AMS.38.14.0003-2;1;4243.4672;4243.4672
E10-42-052-03-22;5;110.536;552.68
E10-42-040-06-22;1;127.92;127.92
E10-20-046-02-22;3;127.92;383.76
E10-35-023-14-22;2;120.048;240.096
E10-35-047-07-22;2;98.072;196.144
E10-35-016-09-22;3;110.536;331.608
E10-35-016-05-22;2;84.296;168.592
E4043-140;1;123.656;123.656
CI100042;16;860.9754;13775.6064
E10-40-036-06-22;1;103.976;103.976
CI100043;2;803.5754;1607.1508
E10-40-011-01-22;1;93.808;93.808
E10-55-007-01-22;1;109.552;109.552
E10-35-023-08-22;2;93.808;187.616
E20-55-019-01-22;2;87.248;174.496
E5530-140;1;102.336;102.336
E10-25-036-05-22;1;162.032;162.032
E10-30-013-01-22;2;91.512;183.024
E10-70-009-01-22;1;91.512;91.512
E10-35-046-01-22;3;97.416;292.248
E10-55-013-03-22;1;88.888;88.888
E10-55-008-05-22;2;84.952;169.904
E10-82-043-01-22;2;94.136;188.272
E10-82-001-01-22;1;87.904;87.904
E10-15-004-03-22;2;93.808;187.616
E10-15-007-14-20;3;71.832;215.496
E10-15-022-02-22;2;124.312;248.624
E10-15-027-01-22;1;192.536;192.536
E1570-140;4;107.256;429.024
IFR7G-11KS;11;10.2336;112.5696
E10-15-009-01-22;2;99.384;198.768
E10-15-009-05-22;2;112.832;225.664
E20-15-021-06-22;4;119.72;478.88
E10-20-022-09-22;1;156.128;156.128
E10-20-031-09-22;3;121.032;363.096
E10-20-014-17-22;2;115.784;231.568
E10-20-001-02-22;1;108.896;108.896
E10-63-020-01-22;1;109.88;109.88
SBMP086;18;173.8318;3128.9724
E10-75-017-05-22;2;104.304;208.608
E10-75-020-05-22;3;118.408;355.224
E10-75-012-05-22;2;107.256;214.512
UR-TW2-3932;2;67.4286;134.8572
E10-75-003-15-22;3;105.944;317.832
E10-70-010-01-22;3;86.264;258.792
E20-65-013-02-22;3;80.36;241.08
E20-65-015-02-22;2;75.768;151.536
E20-81-003-02-22;1;79.376;79.376
E20-85-051-06-22;3;96.76;290.28
E20-85-051-05-22;2;117.096;234.192
E20-85-003-01-22;3;75.44;226.32
E20-15-021-02-22;8;106.928;855.424
E20-15-021-05-22;3;110.536;331.608
UR-TW2-323;12;47.1008;565.2096
UR-TW2-340;5;47.1008;235.504
UR-TW2-986;2;55.9076;111.8152
UR-TW4-786;2;74.5462;149.0924
UR-TW2-1345;3;55.9076;167.7228
E40-82-089-02-11;1;384.293;384.293
E40-85-014-06-11;3;307.5;922.5
E40-15-021-04-11;2;361.62;723.24
E40-20-031-03-11;2;215.168;430.336
UR-TW2-1715;3;49.979;149.937
UR-TW2-1796;4;47.1008;188.4032
UR-TW2-3051;10;58.4496;584.496
UR-TW2-3109;2;49.979;99.958
UR-TW2-110;2;61.8362;123.6724
UR-TW2-729;2;49.979;99.958
UR-TW2-3212;3;55.9076;167.7228
UR-TW2-1289;1;49.979;49.979
UR-TW4-2741;1;66.0756;66.0756
UR-TW2-515;2;63.5336;127.0672
UR-TW4-2141P;2;67.4286;134.8572
UR-RE2-3933A;2;61.8362;123.6724
UR-TW2-1362;2;61.8362;123.6724
UR-RE2-1107;4;39.811;159.244
UR-RE2-1157;1;47.1008;47.1008
UR-LA2-3677;1;38.1177;38.1177
UR-LA2-3052;2;33.5462;67.0924
UR-LA2-1347;1;39.811;39.811
UR-LA2-3208;5;33.5462;167.731
UR-LA2-1256;2;36.9328;73.8656
UR-LA2-2090;3;40.6556;121.9668
UR-LA2-1503;2;36.9328;73.8656
UR-LA2-1291;2;33.5462;67.0924
UR-LA2-853;3;52.521;157.563
UR-RL2-732;2;36.9328;73.8656
UR-RL2-1080;2;30.1514;60.3028
UR-RL2-422;1;33.5462;33.5462
UR-RL2-988;2;39.811;79.622
UR-RT2-3216;1;46.5924;46.5924
UR-RL2-1295;3;33.5462;100.6386
UR-RL2-301;3;33.5462;100.6386
UR-RL2-2146;2;32.1932;64.3864
UR-RL2-2614;3;39.811;119.433
EVE-GR4-CF-ENG;3;280.44;841.32
UR-RL2-652;2;33.5462;67.0924
UR-RL2-791;1;33.5462;33.5462
UR-RL2-790;2;36.9328;73.8656
UR-RU4-2987;2;72.8488;145.6976
UR-LA8-1257;4;84.3698;337.4792
UR-RL4-1259;7;72.8488;509.9416
UR-LA3-3524;4;50.4874;201.9496
UR-RE2-3934;1;39.811;39.811
UR-RT2-329;6;38.1136;228.6816
UR-ROC4-1260A;2;86.4034;172.8068
UR-RU2-1109;4;40.6597;162.6388
UR-FD3-1456;1;67.4286;67.4286
UR-AR18-303;3;92.8076;278.4228
UR-AR19-378;1;89.0848;89.0848
UR-AF23-316;2;87.7564;175.5128
UR-AR23-361;3;101.5734;304.7202
ATMSYGR09;3;103.14441504;309.43324512
ATMSFT1;1;240.72374772;240.72374772
0W40;18;17.7202;318.9636
VWR030001-GAR;2;352.53583992;705.07167984
VWR030001-CONT;1;352.53583992;352.53583992
EVE-C8BMC-FTR;2;123.984;247.968
EUPD4003209R;2;344.1868;688.3736
EUPD4003001R;1;415.5104;415.5104
E10-85-043-02-22;2;117.424;234.848
E10-25-043-06-22;3;106.928;320.784
E10-35-020-02-22;5;84.952;424.76
E4023-140;1;100.368;100.368
E10-85-041-01-22;3;106.928;320.784
E10-85-040-01-22;2;68.552;137.104
E10-57-002-01-22;3;85.608;256.824
E20-81-016-04-22;2;90.2;180.4
E10-85-008-02-22;1;62.32;62.32
E10-85-024-02-22;3;81.344;244.032
E20-81-009-02-22;2;86.264;172.528
E10-81-010-05-22;2;82.656;165.312
EVE-ST38Y-CF-INT;2;843.288;1686.576
E10-15-007-04-22;3;88.888;266.664
E10-15-007-09-22;1;88.888;88.888
E10-15-007-08-22;1;88.888;88.888
E20-15-007-02-22;2;79.376;158.752
MS100219;67;29.3888;1969.0496
20W60;20;15.498;309.96
E40-15-021-01-11;3;310.739;932.217
216CLSDWAOT-R;2;25.256;50.512
216CLSDWAOP-R;9;40.59;365.31
216CLSDWAFP-R;4;40.59;162.36
216CLSDWAEGT-R;4;47.642;190.568
216CLSDWAVO-R;17;22.714;386.138
UR-TW2-1534;3;55.9076;167.7228
UR-TW2-3300;3;58.4496;175.3488
UR-TW4-3717;2;72.8488;145.6976
UR-TW2-2989;3;63.5336;190.6008
UR-FD3-947;1;72.8488;72.8488
UR-FD3-019;2;72.8488;145.6976
UR-FD3-1320;2;72.8488;145.6976
UR-RU2-679A;1;42.353;42.353
UR-RU2-946A;6;44.895;269.37
UR-RU2-858;2;39.811;79.622
EVE-RSQ3-CF-INT;4;1303.8;5215.2
UR-RE2-065;2;47.1008;94.2016
ATMSHYU5;3;124.43162652;373.29487956
UR-RE2-2171;3;47.1008;141.3024
UR-RT2-3122;3;39.811;119.433
UR-LA4-299;3;52.521;157.563
UR-LA4-3053;3;55.9076;167.7228
UR-ML2-2261;2;47.0926;94.1852
LKR8AP;40;8.1344;325.376
DCPR8EKP;10;7.1504;71.504
ML2-2884;2;80.9832;161.9664
UR-LA6-3012;1;82.1722;82.1722
UR-RE2-116A;2;52.521;105.042
UR-RL2-686;2;26.2564;52.5128
UR-RL8-3013;2;83.0168;166.0336
CTS-IT-825;6;171.3718;1028.2308
CTS-IT-940;3;135.2918;405.8754
UR-ML2-1258;2;32.185;64.37
UR-RE2-2089;5;42.353;211.765
RE2-1891;3;47.1008;141.3024
UR-RE2-177;2;47.1008;94.2016
UR-RE2-2744;2;52.521;105.042
UR-RE2-1821;2;52.521;105.042
UR-RE2-1270;3;39.811;119.433
UR-TW2-2142;2;67.4286;134.8572
UR-RE4-1916;5;61.8362;309.181
UR-RE4-122;2;67.5024;135.0048
UR-RE2-3111;4;47.0926;188.3704
UR-RL2-945;3;26.2605;78.7815
UR-LA4-3718;3;55.9076;167.7228
URTW-RL4-3720;4;52.521;210.084
UR-RL2-3056;2;36.9328;73.8656
UR-ML2-3055;3;43.7142;131.1426
UR-ML2-1824;2;33.5462;67.0924
UR-RL2-3304;4;36.9328;147.7312
UR-RL3-3110;2;55.9076;111.8152
UR-ML4-3067;1;67.4286;67.4286
UR-LA5-1421;1;63.5336;63.5336
UR-RL4-1423;2;57.2606;114.5212
UR-ML4-3054;3;52.521;157.563
UR-RL4-1435;1;65.231;65.231
UR-RL4-1653;2;52.521;105.042
UR-LA4-2883;2;55.9076;111.8152
UR-LA4-1192;6;55.9076;335.4456
FMTIA8-STOCK;3;141.41801016;424.25403048
UR-LA4-147;2;55.9076;111.8152
UR-LA4-651;10;55.9076;559.076
UR-RL2-1273;1;38.1136;38.1136
UR-ML4-1193;5;52.521;262.605
UR-RE2-2758A;3;61.8362;185.5086
UR-ML2-2760;3;52.521;157.563
UR-RL2-3014;2;33.5462;67.0924
UR-RL2-3707;4;36.9328;147.7312
UR-LA6-3705;4;78.7774;315.1096
UR-RL8-3706;4;86.4034;345.6136
URUS-RE2-2432A;5;61.8362;309.181
UR-TW2-1255;3;52.5128;157.5384
420121321;123;8.036;988.428
EVE-EA8884-R-INT;6;655.836;3935.016
EVE-EA8884-GTI-INT;2;655.836;1311.672
R11-10-2;3;41;123
R15-10-2;3;51.66;154.98
ATINTKIA1;1;343.89645768;343.89645768
EVE-FX34M-V2-INT;2;655.836;1311.672
EVE-FX34M-PF;8;93.48;747.84
TS-0740-1002;2;8.7986;17.5972
VWR610007;4;186.76533528;747.06134112
ATMSFO124;6;96.70260492;580.21562952
MST-VW-MK888;1;284.68462176;284.68462176
ATINTHYU4;3;315.23370372;945.70111116
MST-FO-MK4017;1;188.15178636;188.15178636
E10-20-040-03-22;2;162.688;325.376
E10-20-043-07-22;2;182.368;364.736
E10-20-041-01-22;1;139.4;139.4
E10-20-011-06-22;1;129.888;129.888
E10-20-049-01-22;2;127.264;254.528
E10-20-049-06-22;3;129.56;388.68
E10-20-035-01-22;7;126.608;886.256
VWR140010;3;102.4747686;307.4243058
VWR150001;2;154.48083156;308.96166312
E10-46-035-03-22;2;123;246
E10-15-014-04-22;2;102.992;205.984
E5517-140;1;87.904;87.904
E10-15-011-02-22;1;105.944;105.944
E10-20-047-03-22;3;103.32;309.96
E10-20-016-01-22;4;84.296;337.184
E10-15-011-04-22;1;105.944;105.944
FMBP6;4;56.58040836;226.32163344
KDT985;1;13.14770616;13.14770616
UR-TW2-1189;2;63.5336;127.0672
UR-TW2-3047;2;58.4496;116.8992
UR-TW2-071;1;43.706;43.706
UR-TW2-1106;5;47.1008;235.504
UR-TW4-2757;2;67.4286;134.8572
UR-AR12-529;1;85.3538;85.3538
UR-LA2-2804;2;33.5462;67.0924
UR-LA2-829;1;33.0378;33.0378
UR-LA2-1232;1;39.811;39.811
UR-LA2-1027;3;33.5462;100.6386
UR-RL2-1048;2;36.9328;73.8656
EVE-8YS3-CF-INT;6;655.836;3935.016
UR-TW2-1820;1;58.4496;58.4496
UR-RE2-2481;3;50.4874;151.4622
UR-LA4-3214;3;55.9076;167.7228
UR-RL4-3215;2;57.2606;114.5212
UR-AR18-282;2;84.3698;168.7396
UR-AF27-486;2;111.4462;222.8924
UR-AR23-485;1;95.0462;95.0462
UR-RE4-3213A;2;67.4286;134.8572
UR-RT2-2148;2;32.185;64.37
UR-TW2-3081;3;55.9076;167.7228
UR-RE2-1645;2;47.1008;94.2016
UR-LA4-1822;3;67.4286;202.2858
UR-RE2-3886;4;47.1008;188.4032
UR-LA4-3887;3;55.9076;167.7228
UR-LA4-2433;2;55.9076;111.8152
UR-RL2-514;3;38.1218;114.3654
UR-ML2-2992;6;36.9328;221.5968
UR-ML2-2991;10;38.1218;381.218
UR-RE2-1290;3;47.1008;141.3024
UR-AF27-377;1;111.4462;111.4462
1-101s;27;11.9474;322.5798
VWR18G700-SERV;9;14.21348148;127.92133332
VWR700000;5;61.78667364;308.9333682
VWR1241S4FO;1;116.79199812;116.79199812
ATIKFO33;3;171.9387972;515.8163916
Z-2515225;4;76.580784;306.323136
Z-1012569;5;94.130547;470.652735
Z-2011784;2;95.72598;191.45196
Z-2051793;2;89.02248;178.04496
Z-2113589;3;76.580784;229.742352
Z-1355110;2;79.77165;159.5433
Z-1313913;3;90.6205944;271.8617832
Z-1353914;3;72.4299768;217.2899304
ES-2513708;1;32.820336;32.820336
ES-1013912;2;37.1963808;74.3927616
ES-355264;8;19.145196;153.161568
ES-1311525;3;40.2049116;120.6147348
ES-1350565;4;24.615252;98.461008
034-145-Z049;4;55.1942;220.7768
034-301-2009;1;636.32;636.32
W0599;5;9.44107164;47.2053582
UR-TW2-990;5;52.521;262.605
UR-FD3-903;2;72.8488;145.6976
UR-ML4-265;2;67.4286;134.8572
UR-TW2-359;2;49.979;99.958
UR-LA4-991;2;55.9076;111.8152
UR-RE4-1321;4;58.4496;233.7984
UR-RL4-1294;3;55.9076;167.7228
UR-RE2-1346;1;47.1008;47.1008
UR-FD3-1018;2;72.8488;145.6976
UR-RE2-1750;1;57.2606;57.2606
UR-LA4-854;3;67.4286;202.2858
UR-RU2-856A;2;52.521;105.042
UR-ML6-973;3;77.5966;232.7898
UR-RL4-974P;4;47.1008;188.4032
S-AU/TI/24H;1;3536.25;3536.25
S-AU/TI/23H;1;3425.55;3425.55
UR-RL8-1019P;2;78.7774;157.5548
UR-LA4-2573;2;55.9076;111.8152
UR-RE3-2576;1;47.1008;47.1008
EVE-C8RS6-CF-ENG;5;309.96;1549.8
D650-0010;98;36.1128;3539.0544
SD-1613709;2;121.252908;242.505816
SD-1213445;4;86.153382;344.613528
SD-1214801;2;140.398104;280.796208
SD-1313035;8;89.02248;712.17984
SD-1318355;4;108.489444;433.957776
75W140;7;11.4062;79.8434
VWR140006;2;102.4747686;204.9495372
VWR190003;1;50.9780142;50.9780142
VWR190004;4;37.07577684;148.30310736
VWR501000;2;131.099796;262.199592
VWR501001;1;177.66380268;177.66380268
U3P3AS1X;3;189.7644;569.2932
9-250;3;62.689;188.067
9-350;11;98.769;1086.459
ATMSHYU6;2;36.77396436;73.54792872
9-350-bracket;3;3.608;10.824
216VWBWWT270;5;20.787;103.935
216VWBWVO270;3;20.787;62.361
216VWBWOT270;6;20.787;124.722
216VWBWEGT270;1;47.847;47.847
216VWBWEBO270;3;28.7;86.1
216VWBWEOP270;6;35.342;212.052
UR-FD3-1749;3;72.8488;218.5464
UR-LA4-1445;2;63.5336;127.0672
UR-LA2-1110;3;36.9328;110.7984
UR-LA4-343;3;55.9076;167.7228
UR-RU2-407;1;39.811;39.811
UR-ML4-300;5;55.9076;279.538
UR-TW2-2431;4;47.1008;188.4032
UR-RE2-1833;2;39.811;79.622
UR-TW2-1269;4;47.1008;188.4032
UR-RL2-2807;14;36.9328;517.0592
UR-LA2-2803;6;36.9328;221.5968
UR-RT2-1861;3;74.5462;223.6386
E10-20-016-03-22;2;124.968;249.936
E40-85-008-01-10;1;147.6;147.6
E8530-320;1;241.572;241.572
ATMSBMW7;3;171.92936556;515.78809668
ATMSFO129;2;261.36017604;522.72035208
UR-LA2-972;2;37.269;74.538
UR-TW3-394;2;66.0756;132.1512
UR-LA4-2759;3;63.5336;190.6008
STYC009;4;305.8518;1223.4072
STYX009;1;442.5294;442.5294
AC-N55-TP;18;65.6;1180.8
FMDV35;5;121.20600564;606.0300282
AC-B58-TP;15;69.7;1045.5
AC-180-CAN;12;4.1;49.2
FRI-0311;1;869.524392;869.524392
LA-3001;2;30.1737942;60.3475884
FRI-0194;6;447.740172;2686.441032
FRI-0218;3;275.78199;827.34597
LA-3002-2;1;31.1471424;31.1471424
FRI-0205;4;447.740172;1790.960688
FR-0084;2;201.158628;402.317256
FR-0142;2;545.074992;1090.149984
FR-0143;3;632.67633;1898.02899
FR-0525;3;532.097016;1596.291048
FR-0522;1;421.78422;421.78422
FR-S2000;2;642.409812;1284.819624
FRI-0405;1;804.634512;804.634512
FRI-0190;3;272.537496;817.612488
FRI-0406;4;415.295232;1661.180928
FRI-0184;1;1193.973792;1193.973792
FR-0513;3;340.67187;1022.01561
FR-0139;2;545.074992;1090.149984
FRI-0116;2;545.074992;1090.149984
FRI-0104;4;285.515472;1142.061888
FRI-0322;3;869.524392;2608.573176
FRI-0341;3;804.634512;2413.903536
FRI-0346;2;1031.749092;2063.498184
FRI-0339;1;1129.083912;1129.083912
FRI-0227;2;642.409812;1284.819624
FRI-0220;2;545.074992;1090.149984
FRI-0226;2;545.074992;1090.149984
FR-0457;1;454.22916;454.22916
FR-0059;1;321.204906;321.204906
FRI-0334;2;480.185112;960.370224
FRI-0200;2;279.026484;558.052968
FRI-0171;4;282.270978;1129.083912
FRI-0201;2;259.55952;519.11904
FRI-0186;2;253.070532;506.141064
FR-0039;1;217.381098;217.381098
FRI-0196;1;272.537496;272.537496
FRI-0315;3;746.23362;2238.70086
FRI-0323;1;707.299692;707.299692
FRI-0228;2;519.11904;1038.23808
LA-3003;3;37.311681;111.935043
LA-3004-2;5;61.645386;308.22693
LA-2001;5;30.675216;153.37608
SBMP091;5;312.4405;1562.2025
SHYP105;3;90.405;271.215
SHYC105;9;99.4496;895.0464
SES2300CF;2;749.1438;1498.2876
ATMSYGR10;4;137.53217448;550.12869792
ATMSFO132;3;153.50937264;460.52811792
D155-A001;3;118.82923236;356.48769708
ITGHYUNDAIi20NF;8;212.2119;1697.6952
SILFER8C7ES;281;7.7654;2182.0774
WB-337;3;35.0857008;105.2571024
VWR610360BLK;4;186.76533528;747.06134112
FMTIA3;3;82.06469964;246.19409892
SBMP087;12;329.9844;3959.8128
P101061010;1;240.6946;240.6946
CTS-EXH-DP-0029;6;266.4918;1598.9508
CTS-EXH-TP-0016;3;495.6818;1487.0454
P101112010;1;481.873;481.873
SVWC064;10;193.9218;1939.218
SVWX064;2;315.9706;631.9412
UR-TW2-3277;2;47.1008;94.2016
UR-RL2-2525;3;36.9328;110.7984
UR-TW2-3744;3;58.4496;175.3488
UR-RL8-3068;1;83.8614;83.8614
UR-TW2-1170;5;61.8362;309.181
UR-TW2-1444;3;52.521;157.563
UR-TW-4261;11;72.8488;801.3368
SHD1010-1C-BK;1;18.2204;18.2204
FMINT25;3;460.25460036;1380.76380108
FMINT17;2;369.31472748;738.62945496
ATINTVAG43;1;542.19668868;542.19668868
ATMSHYU7;4;61.74894708;246.99578832
ATMSHYU8;2;104.37052824;208.74105648
FMINDK43;2;214.56981;429.13962
MMAI-MK7-15X;15;208.7802;3131.703
MMHP-ASHB-2424;6;17.589;105.534
SD-2214985;4;123.1674276;492.6697104
SD-1357992;1;108.489444;108.489444
SD-1251126;4;54.244722;216.978888
SD-1258562;3;82.962516;248.887548
SD-1218267;3;108.489444;325.468332
SD-1213215;1;149.970702;149.970702
SD-3657044;2;114.871176;229.742352
VWR131000;4;401.66525268;1606.66101072
FP-3355126;1;98.916846;98.916846
FP-2057868;2;114.871176;229.742352
FSBS-38030B27L/26R;7;382.90392;2680.32744
FP-2218353;2;140.398104;280.796208
Z-355264;3;63.81732;191.45196
SD-1310113;1;121.252908;121.252908
SD-1250935;1;114.871176;114.871176
SD-1353381;1;89.02248;89.02248
SD-3617039;2;70.199052;140.398104
SD-3657024;1;76.580784;76.580784
SD-1651298;4;97.6404996;390.5619984
SD-3513161;2;92.535114;185.070228
ES-1311479;3;32.820336;98.461008
SD-2652458;4;67.008186;268.032744
SD-1313528;5;102.107712;510.53856
HS-1214801;1;188.261094;188.261094
EVE-F9XM5M8-CHG;2;309.96;619.92
ATINTREN8;3;324.8256816;974.4770448
AC-S55-IC;33;159.9;5276.7
TBP-005;92;3.9852;366.6384
TBP-001;75;3.321;249.075
TBP-002;83;3.321;275.643
AC-211-OT;13;31.16;405.08
DB42FK;2;115.3002;230.6004
FRDZ33K;2;690.19236;1380.38472
FS-1314709;2;197.833692;395.667384
Z-1314738;1;90.6205944;90.6205944
SD-1313301;10;118.062042;1180.62042
FRDGXPA16K;2;690.19236;1380.38472
FRDZN6K;1;690.19236;690.19236
Z34FK;2;101.8932;203.7864
GXPA16FK;1;107.256;107.256
ZN8FK;1;107.256;107.256
PST77;8;64.3536;514.8288
UBT44;3;119.05416;357.16248
UBT45;3;119.05416;357.16248
PT32;1;80.442;80.442
FMINDK38;3;117.8955;353.6865
CRZ34K;2;361.828116;723.656232
CRZ33K;2;361.828116;723.656232
CRSE3PK;1;292.111716;292.111716
PT34;2;115.83648;231.67296
PT34B;2;115.83648;231.67296
NSF8;1;51.48288;51.48288
PSH52;2;61.13592;122.27184
NST37;3;51.48288;154.44864
PST78;7;64.3536;450.4752
UBH23;2;57.91824;115.83648
UBT38B;2;144.7956;289.5912
XF18950-4005GDG;8;159.27516;1274.20128
PT0009B;5;105.6898;528.449
ES-1313587;2;43.4869452;86.9738904
SD-1254964;2;121.252908;242.505816
1118BLK;5;12.6034;63.017
SD-1310016;8;82.962516;663.700128
SD-1350972;5;95.72598;478.6299
SD-1351354;7;70.199052;491.393364
HS-1254964;2;153.161568;306.323136
SES1583CF;1;730.7594;730.7594
SD-1353034;7;54.244722;379.713054
FS-1358331;5;108.489444;542.44722
Z-1355009;3;79.449882;238.349646
SD-2512407;4;92.535114;370.140456
SD-1358331;6;102.322224;613.933344
FS-1313301;4;143.58897;574.35588
FP-2018477;2;121.252908;242.505816
R-FOR-009-I;3;246.41;739.23
UR-LA4-4265;2;74.5462;149.0924
UR-RE2-3015A;2;61.8444;123.6888
UR-ML6-3719;1;77.5966;77.5966
UR-RL4-1449;2;47.1008;94.2016
UR-FD3-107;2;72.8488;145.6976
UR-RE2-1190;2;47.0926;94.1852
UR-FD3-897;2;78.7856;157.5712
UR-RE2-396;2;58.4496;116.8992
UR-RE4-801;2;77.5966;155.1932
UR-FT4-2846;4;78.7774;315.1096
UR-LA4-310;2;55.9076;111.8152
ES-1353914;3;33.9143472;101.7430416
D158-A001;2;16.49593836;32.99187672
D153-A001;1;131.51478816;131.51478816
AC-200-IT;15;57.4;861
AC-Z33-HHL;3;49.7822;149.3466
AC-MK7-CP-BL;1;7.38;7.38
14036-AG010;19;3.116;59.204
U5001;27;12.3328;332.9856
AC-Z33-CP;126;7.216;909.216
14035-8J101;45;2.296;103.32
14035-JP00A;50;2.624;131.2
13270-8j112;44;1.23;54.12
13270-8J102;46;1.23;56.58
1J0201511A;11;1.804;19.844
1J0819644A;33;2.46;81.18
1K1819653B;20;2.706;54.12
FMSS5;4;30.64339836;122.57359344
AMS.39.08.0001-1;1;1537.4672;1537.4672
R22-10-2;6;42.64;255.84
U5096;16;18.1548;290.4768
U5333;12;13.8252;165.9024
AC-S55-RAD;7;188.6;1320.2
AC-451-RAD;11;164;1804
ATEXHFO6;2;120.14966196;240.29932392
ASCDISC3;1;308.82962016;308.82962016
AC-R56-TB;7;22.14;154.98
MMBCC-350Z-07PBE;2;207.5912;415.1824
MMWP-M50-92;5;27.511;137.555
